execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,reduction_speed_factor,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-19.00360834  22.23074783  60.63003928  45.69160742  11.30942733
  45.09546238 -13.30425636  72.01987761  71.5894748   54.91594054
 -26.18723846 -11.49270398 -49.35407345  47.79795129  64.70627772
  64.0506962    6.19652584  18.22165324 -50.17090218  59.76705219
  -8.7810437  -52.97004118  63.08173046  42.57864708  55.29946391
 -36.24373239  38.71920383  22.78484192 -62.12701716 -12.12098688]",1400.6578379957705,121497
1,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-18.3443595   30.04418816  94.98651252  49.28443947  -4.45157004
  23.30738309  -9.56177368  82.87852522  79.19791452  57.98085557
  -1.80549806  21.37119633 -40.8505355   41.92278689  56.45619396
  55.38320795   9.37732903  29.57499698 -59.01750139  49.60166474
   0.77691662 -43.98533232  44.03435698  40.70385695  41.99382186
 -24.96163305  22.27716443  31.49435055 -60.74180648 -13.56885713]",1400.260663278551,126948
2,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-28.3303463   27.54760848  67.58784804  49.02596714  -1.60206731
  41.6831502  -20.58362342  64.65890977  72.94648262  58.10021535
 -11.67986565  -7.12027611 -44.75253398  38.33124436  64.47117035
  75.28257947   8.33002211  16.09184914 -52.74025751  64.83589052
 -10.56009655 -59.73156242  64.73369251  35.64216936  69.23867178
 -33.31758099  21.96577826  33.0780571  -65.54705674 -16.26203709]",1400.7036961019987,117375
3,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-21.50705766  41.51904133  86.43837843  59.81065562 -25.75907977
  29.57551608 -15.77897939  67.53730932  89.240301    42.85083661
 -15.34551637 -12.50048245 -31.78032589  53.53245961  53.01515342
  65.12452428   5.69343508  18.70027022 -52.36737923  60.36792075
 -14.53509366 -42.88418362  34.73828122  48.03658555  59.92410185
 -23.49043333  50.12419043  33.80368732 -50.81614289 -20.73343879]",1400.3107518380195,116732
4,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-15.20490398  46.3642525   77.09681232  63.8564103  -21.57766017
  32.56612676   4.78735827  85.92344186  69.78333086  60.23255134
 -17.22579502   7.7864143  -40.1850683   50.15505691  58.57940325
  52.79790066   5.79465285  18.67093762 -40.44254961  63.15713825
   3.72964568 -44.99980054  58.08553948  34.63242139  44.42419816
 -39.14902771  38.31154574  19.85134227 -60.07110896 -28.13873911]",1400.3013472363382,124611
5,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-17.85190161  28.29160768  52.29159867  43.60393017  -8.49446891
  47.90112445 -35.48461578  77.55260082  79.56010784  57.011711
 -25.08218115 -14.71771742 -49.60238826  47.62365986  66.18757265
  56.75956838  18.08244581   2.20297023 -52.97499342  47.55420562
  -5.46528541 -56.90625613  79.05587286  43.77486839  72.38242618
 -34.7433686   29.29038401  11.04298696 -70.02673821  -5.34887958]",1400.9460749526927,135999
6,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -4.59334455  17.54156401  72.6950206   57.74400084  18.47452392
  43.36851258 -19.43819039  71.26460637  81.08032068  67.97533419
 -19.82657203 -17.60947398 -37.83570003  42.78602899  60.69478881
  77.86117441  13.43067831  18.15618638 -61.78223677  68.6779764
 -13.23023109 -50.88037951  65.01699672  47.95387326  67.76519492
 -27.72437201  39.95735107  13.95196396 -54.65431503  -5.1371196 ]",1400.8020649892342,125711
7,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 1.03702190e+00  2.60652280e+01  6.95161863e+01  4.39674908e+01
 -2.84430640e+01  1.73798521e+01 -1.98698196e+01  8.96539660e+01
  6.81314132e+01  4.87547195e+01 -3.99127354e+00  2.97977633e+00
 -2.85134173e+01  4.23215292e+01  6.20896291e+01  6.55100772e+01
  2.64461410e+00  2.35355685e+01 -5.27531964e+01  7.83361740e+01
 -4.14305263e-02 -3.22586866e+01  3.66627863e+01  4.87345420e+01
  4.17644049e+01 -3.00058066e+01  3.90953844e+01  3.56510831e+01
 -5.36489968e+01 -1.16392901e+01]",1400.261149844072,126602
8,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-12.75934879  33.22440618  64.60331722  51.51961101  13.43081238
  52.08374446 -25.86046975  86.98814797  77.17730184  61.38552729
 -21.14608713 -10.02677383 -39.76386627  43.75277487  62.87608548
  65.93203052  10.10688424  14.03013136 -57.63597459  63.75468674
 -13.0828089  -50.68507751  69.25167851  49.56601729  60.09993755
 -36.19464315  30.90258724  24.57094637 -64.0858815  -18.26391593]",1400.6808036085836,112755
9,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -8.92383869  33.71453538  81.08233455  59.02258098 -28.42584194
   7.91545221  -0.9037882   89.02216008  63.7788966   48.03361928
  -1.598549     3.77886083 -25.61978706  50.79123035  58.10429037
  64.8768522   -2.78661117  25.4584859  -64.16216762  65.55030569
  11.43877718  -5.46975742  29.1664302   38.35659799  48.718656
 -38.36998723  43.78757226  29.87457838 -50.0780416  -29.49426753]",1400.1660689921544,130883
10,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-25.63807644  31.49195014  77.13395557  38.51235483 -11.84176352
  36.34015854   6.38960462  77.26350245  86.7775668   55.41692885
  -3.77925042  -6.52385949 -24.50055954  60.01444113  64.67356877
  65.80098911  -5.56898875  17.17855928 -47.66495906  82.29029074
   3.70551161 -28.11960476  41.71493697  49.84061176  41.06493104
 -36.3612808   31.63864244  37.31953946 -48.8358879  -21.71528252]",1400.266659055893,121567
11,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  0.12331367  37.65702704  63.88368909  56.26124258  -5.22280047
  17.62896027 -14.47907603  72.33515822  69.63905797  34.72413606
  -7.73152476   6.85385805 -30.12434133  50.24629252  66.12845503
  58.65795162   8.98081519   2.96287351 -60.04771144  50.99310109
 -10.34504132 -44.7107078   55.28976587  37.62562523  49.30364138
 -33.44614077  38.32020914  34.19918832 -62.33743708 -23.88731929]",1400.3490877384088,125894
12,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-15.80391793  33.16830265  77.34220797  63.80410827 -12.59215666
  31.76856788 -11.20929993  79.572838    71.9879581   51.89817263
  -5.73404717  -8.20634869  -8.83134572  54.34293771  63.13683612
  65.77887327  11.97071443  13.94711981 -58.65803651  61.36822368
 -24.28741125 -36.85184648  52.86588789  44.33258765  43.3169919
 -32.04983906  38.71929061  17.27606415 -57.52471655 -25.45893313]",1400.3425262882615,125765
13,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -4.23822171  29.18809748  57.29368703  42.80199995   4.87451897
  45.38350635 -21.4985186   72.62870231  72.72764183  60.73641926
 -27.2803535   -0.20572334 -29.73742085  48.75487355  59.36599625
  73.97230577  13.31048289   2.35176371 -63.40850563  55.66343822
 -20.62201299 -67.60125554  64.5668232   41.37131614  63.018342
 -41.74491375  28.2494338   23.29598165 -70.39088615  -7.26523018]",1400.8129359816005,119871
14,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-38.8291735   22.3898263   80.80403309  49.50473695 -15.67005408
  16.34766504 -15.75282783  81.20379138  82.12630911  65.90464963
 -10.49660481 -10.65159593 -21.3928592   43.61943277  51.91361949
  52.57564274   3.42479125  20.39592845 -61.35317532  72.93314295
   1.65706809 -36.23770666  37.08332899  50.60014646  57.90732138
 -35.8593452   28.90695253  22.29302378 -58.59289246 -22.28335131]",1400.2982680653326,134185
15,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -9.63010303  27.17216846  64.94332131  49.70372439  10.66739431
  45.52521317  -5.25567075  70.56081602  83.48871658  55.90976043
 -17.41613313 -17.97453822 -41.0880678   45.4275961   64.84705115
  67.67922925  21.11882059   1.34165637 -50.08635578  65.77149564
 -17.95223343 -56.63816287  67.75275235  35.7836977   55.99399189
 -29.3669892   24.26245022  29.88734018 -71.59935164 -22.85722645]",1400.717741924243,106732
16,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -4.80991011  27.53289716  64.80157769  34.43616567   9.92366887
  52.12299499 -12.69817503  79.22668543  83.3463918   61.80546387
 -17.8243863  -11.63878559 -25.81836366  39.41746869  60.38123468
  64.96996757  12.27462462  15.33341652 -68.06532798  44.47879143
 -12.75341399 -59.31754419  74.00582598  45.42032902  67.37297656
 -26.24690051  27.82037869  26.13490885 -65.22807809 -17.48452564]",1400.7783625196666,125919
17,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -8.53828362  33.2030786   80.93525702  63.4571635  -24.43205805
   4.88637013  -6.21259049  71.88846598  76.3422489   57.51259144
  -5.09595681  15.36463901 -36.68586222  47.88466458  55.1442282
  61.00095584  15.25219459  35.26425522 -50.71392725  69.40137426
 -17.75036253 -43.59953985  25.56382982  38.52117529  53.05542267
 -33.31486041  28.6082592   29.53575646 -64.29105344 -23.39509953]",1400.2615138306585,123487
18,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-28.54609214  32.22421338  58.49264772  44.58310293   9.04758577
  46.71305863 -19.04382995  77.14945527  80.0434199   51.46293525
 -20.41501844 -19.92874104 -28.70662787  57.43037834  72.66870544
  66.81687589   5.86295272   5.08306936 -54.77994559  69.68630065
  -9.91393956 -61.16300168  81.06803603  38.47757788  68.16397686
 -26.73044919  22.59895517  23.99177243 -57.99358374 -13.19184391]",1400.8493285235943,117541
19,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-15.70310239  37.22827939  86.70409616  43.78498483 -17.49305357
  28.93948671  12.15002808  83.39471512  79.03092413  48.45981489
  -1.00151771  20.21751523 -22.18554038  49.9335242   45.7383787
  45.83575385   5.59115599   1.26910602 -70.49775815  79.53436412
  14.55296617 -38.56209457  69.93564377  35.23559175  52.66979208
 -35.57133947  33.35361004  34.30363365 -38.96001507 -18.89733777]",1400.2020832572691,122152
20,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-34.44714179  37.10902577  91.69194577  52.45986534 -22.3981641
  26.94141999 -24.48118419  78.41864283  74.8821247   50.00408814
  -2.76169977  10.59765894 -51.28219529  40.86492709  50.62547394
  65.11718104  14.37441196  17.26909713 -46.56214936  71.90070317
 -11.16826721 -37.52200451  64.13014521  42.91868964  52.69304361
 -30.97340273  40.85712946  23.58730547 -53.89086433 -21.39702161]",1400.3239737793529,130827
21,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-19.24058608  33.82192546  95.74254281  57.73437658  -1.25220419
  26.44950969  -5.30487719  80.46019039  72.60367509  55.27367587
  -2.55482274  15.78885007 -28.50439426  50.99920428  70.29485381
  69.20681263   8.76194799  25.56071434 -46.85779826  59.35847978
   8.35312741 -25.368931    43.30398859  43.54279522  39.90087064
 -48.71870737  38.53589404  32.33832066 -56.43356939  -8.07902689]",1400.2512800908412,123796
22,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-14.8001082   32.17964725  83.31098851  66.84088047  -6.54815368
  26.59290529  -5.8159851   70.01921024  96.02839458  51.10683436
 -15.18022142   5.75086842 -42.20849124  43.86289178  68.70940173
  57.26527508  19.92490776  23.58777768 -64.11597861  76.84528409
 -14.04511061 -44.82917696  41.72779161  40.11533563  44.70563229
 -35.85910985  37.46801865  32.62219999 -75.36946607 -20.86860915]",1400.3390833346064,119852
23,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-17.51699482  34.33197952  67.42040004  67.45768689 -15.81374328
  20.78365072  -8.17208681  79.24010367  70.2314234   61.05245541
 -19.16969025  15.35918716 -32.38457821  65.92037172  57.10065172
  50.15556152  12.06819931  26.60327803 -65.39580945  64.50528782
 -10.48725381 -34.85147589  56.13317164  36.55179541  50.09847541
 -48.48501999  47.47808129  32.90555976 -62.84921982 -13.90820012]",1400.307155718012,115020
24,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -9.17823129  36.96340156  81.79060871  63.79423428 -17.65466954
  42.15077146 -12.07954803  81.28493828  69.86036967  61.88360854
   1.1897908   -6.18208472 -36.42382642  44.00170885  49.06438676
  67.50083377  -0.09979465  24.61273832 -55.13938775  80.23813614
 -20.51245206 -38.62915229  45.59501528  40.09534893  45.72249822
 -36.90895559  33.57850164  30.43805094 -52.15209225 -10.22792585]",1400.3099842796391,123187
25,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-13.69977665  37.78882866  84.92211662  43.74722855 -31.95798653
  19.10511378  -9.48708658  81.08621638  68.92163854  52.84394841
   5.89817229   8.14411598 -27.75308224  58.42104513  30.26788672
  46.87348311   4.34067701  10.44187794 -63.23728666  68.36771016
   5.73070378 -39.27587716  54.37434599  40.78485171  57.7323037
 -23.16464001  22.84978387  36.24080464 -49.91135383 -18.87594901]",1400.1851071942096,146502
26,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-14.34068909  25.72162929  78.16555079  45.60952057 -38.29237019
  32.36531723 -14.11377858  77.7177191   84.97107281  56.65730975
 -11.24254519  -1.94455397 -18.51200431  52.90768125  55.8744203
  50.07025806  16.09389688  31.88506514 -57.09922481  82.93093885
  -5.69131146 -23.26851011  58.35180537  39.24246061  46.77553281
 -35.62580119  35.03219626  29.42590508 -58.71077322  -5.22857466]",1400.2832896299617,128389
27,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-21.16485553  27.39845238  80.80355722  67.44440275 -26.84179639
  35.49757091 -15.83744801  82.54891976  79.35275534  58.61210809
 -13.91739144  -4.78818389 -45.42016956  37.09725071  58.00862825
  58.71578939  -5.34104465   4.7669993  -52.64114644  73.59246648
  -7.61780073 -28.89459808  61.89286358  39.79547963  55.21187427
 -33.89158559  34.95010212  17.7952408  -55.20518246  -6.66876656]",1400.352642183027,133569
