execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,reduction_speed_factor,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
10,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[255.07925511 101.7551764  -15.23123425 155.5384113  -12.95451002
 158.70266464 120.60669708  23.60672348  65.33305434 130.26524919
 -55.17512951  75.09437875  73.49871909 -35.19919299 146.09773384
 -59.26188151  33.18268025  66.89678056  59.49005745  74.15198915
  28.99185325 -36.59127765  33.3124577   67.87295952  29.82350131
  41.89425612 116.75663841 -27.06665244 -13.22603645 -53.56386676]",726598.8712329656,160721
11,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[259.44301803 103.52730977 -14.28380503 180.92577259   0.64839925
 191.1372269  140.75581139  40.77400167  66.46666319 100.6697926
 -54.90673053  75.09206455  73.3740222  -21.4445866  176.16730272
 -79.01389426  34.89363185  66.86799975  46.93602469  74.13203631
  49.92165507 -48.75124933  46.41364134  45.0403816   29.62230659
  41.68975007 150.25566595 -11.34483417  -8.37698047 -52.74080651]",931739.0376448334,164111
12,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 58.98496408  66.91073406 -39.90314027 157.66183477  23.77674904
 118.28886442  88.16719292  14.6520991   69.42993876 104.29618053
 -54.70157208  75.33814327  73.29857145  -9.92230381 153.04894483
 -57.89193291   8.71744131  66.70627187  45.30893893  73.19657602
  59.46712111 -73.2064962   52.35596532  33.36327274  29.21377899
  41.54410506 136.50892918 -22.04327219  12.91945064 -47.22537925]",469057.0138591934,167381
13,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 82.01843718  60.28170768  12.89275642 147.30737034  22.2860086
 105.27832671 105.95950753  15.00954976  66.82779421 122.7012742
 -54.63554461  75.35632389  73.2803217  -15.09511544 120.06762804
 -54.53812625  21.001492    66.77655182  50.31069785  73.34285678
  75.58935781 -72.11410483  47.13953888  43.23321448  29.25969012
  41.46513698 128.07772918 -28.1541987   12.56839952 -45.68685635]",553874.3787393185,168781
14,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[172.19160109  44.82582234 -33.22833103 195.17930054   5.73580939
 170.18278639 118.61685317  30.85655737  63.98115597 144.96118459
 -54.67467896  75.2643895   73.36993924 -26.5815008  199.08651011
 -63.85582851  42.64916147  66.76740935  71.09181117  73.83536037
  85.50842606 -61.90100167  31.27763615   2.3996848   29.41219226
  41.70929274 183.98945143 -25.40452206  21.78590373 -49.65523474]",1181182.8794021085,165758
15,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[128.30744078  51.5712017  -42.75940266 169.27044117  10.20226647
 166.50927779 139.17375674  -3.36145936  67.50238707 124.35331692
 -54.97725538  75.29519942  73.27109858 -19.70764613 151.39156048
 -37.41289951   8.62024013  66.74076674  63.44533004  73.53382952
  62.10534069 -65.02269485  38.55626142  47.95641532  29.20448172
  41.45363246 142.28122559 -38.87033655  21.77527894 -50.49128303]",792369.4342354768,162236
16,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 65.77225614  83.2096982  -51.6123656  129.59038663   1.01878014
  97.22183714  78.50353615  13.75955291  71.81893224  23.50636021
 -54.91313675  75.15068556  73.1483981    2.10102229 117.08552999
 -61.19370852  -2.99691724  66.55945687  51.48133048  73.38973679
  26.62645811 -59.55382002  56.70513584  70.63232879  28.66061539
  41.2542156   93.245315   -16.47202369  31.95477763 -65.51745666]",322377.34658008814,168997
17,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[176.61141368  91.074125   -32.26868157 123.25634589  23.59981851
 137.88296186 180.3607146   21.30638177  62.04560298 155.13145268
 -54.56632318  75.37191333  73.88764712 -26.38793068  53.32378711
 -51.32031739  47.44604397  67.48927148  37.65423649  73.23785766
  59.74569877 -63.88612165  47.44888518 109.64043136  31.51630261
  42.64482285  83.72564195 -37.05394369 -22.01819262 -37.81242552]",1299738.3562818363,162470
18,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[167.68671149  92.66050169 -34.20646193 118.42775401  29.25121532
  84.7170215   82.49120591  16.70447657  69.09148801 156.80990112
 -55.2851799   75.15272348  73.32014815 -24.36318412  95.23371932
 -58.98325743  11.84879192  66.71202245  33.30084262  74.2411949
  28.34406781 -68.35513024  50.64998145  81.12254199  29.22030578
  41.57836427  81.08248708 -21.95064898 -24.49763684 -35.23286834]",752714.3979122358,170222
19,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[203.43121977 126.03559287 -26.44538249 192.05139413 -14.31275953
 208.34059944 178.83126742  19.03933731  64.17488972 234.75544164
 -54.79125002  75.36167984  73.32497152 -67.06934569 170.57557717
 -54.17433829  35.04548335  66.92865201  55.63009858  73.51645965
  87.51363532 -22.45714484  18.26005136  33.77303592  29.65733052
  41.52831784 172.73058087 -31.89761577 -64.99757754 -36.71945451]",1892290.3818908727,170637
20,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[125.27673104  83.17710696 -43.41479006 139.24497239  10.77696436
 150.32509974 123.52239305  28.44732444  67.39954986 128.17014477
 -54.8361847   75.31056365  73.40512794 -23.25966273 120.95443491
 -68.73051662  24.35757532  66.88579254  49.56326983  73.30465049
  13.47326078 -58.433807    43.67118843  91.86419183  29.70644696
  41.75358638  91.89234003 -17.21319667  -3.9597756  -46.90729691]",589948.3983395555,167257
21,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[  56.56705988   -1.99284776  -57.62442189   78.70712886   62.13969195
   15.8655199    54.65566657   23.26102548   74.88168842  119.49818216
  -54.77704969   75.28864467   73.27990178    7.49207449   35.94176226
  -75.60841256  -12.42541555   66.6587414    46.93976164   73.59613737
   25.45466091 -115.17486763   59.20288518  103.18394009   29.07262324
   41.50474683   39.85534546   -2.39164173   51.9974184   -37.38157725]",202240.31465163783,160288
22,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[125.46871814  83.24267044 -43.37312434 141.3639852   23.03152992
 138.4299669  157.61770159  30.33886446  77.02467503 118.74708207
 -54.79000795  75.30398245  73.40179285 -15.70949813  91.80227148
 -86.00368464 -19.6578347   66.84002433  39.52177518  73.42372284
  70.12123935 -68.08881416  52.16863827  76.74032452  29.55054699
  41.6869982  111.79648332   8.23729886  -4.21967402 -43.93926352]",847431.8443741834,169600
23,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[104.97435123  70.27827959 -47.82296513 109.31314807  -0.78180072
  31.43596308  67.86574384  22.64371945  68.45649695  65.58281223
 -54.78870019  75.26235652  73.46612235  -9.37797509  69.15466736
 -64.09442946  17.66776544  67.08101258  60.68763088  73.56875994
  74.18407588 -57.50361798  46.04776803  56.99793877  30.15902955
  41.8058826   91.58671128 -19.37959345  28.84786126 -61.27369326]",379170.01896401856,160614
24,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[255.38064025 116.05996194 -15.16579439 153.26660988 -20.2279233
 117.84520154 134.57531167  22.3472767   64.2275255  258.00229749
 -54.65229616  75.3473054   73.84313385 -75.30966047 112.84182353
 -56.93975327  36.78422485  67.81929408  65.20749913  73.12981485
  99.54267034 -17.89365995   9.08309408  39.09479292  32.08621751
  42.48472469 140.48936374 -29.92181085 -63.74427991 -36.47253688]",1596840.3716867636,159081
25,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[104.98195009 120.14346453  65.52810772 128.366622   -47.50604193
 162.39653673 167.41502933   4.04497395  66.80463866 164.89656321
 -54.72809022  75.37435088  73.42214844 -60.46761945  81.88007164
 -43.17969338  16.07452521  66.83163095  79.7175036   72.94238319
  20.8682687   -4.71897063  11.00374864 119.13458658  29.57510816
  41.76193701  76.13640314 -36.06523194 -29.90131188 -59.16287116]",1124979.5871308234,160238
26,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[233.42857213  91.59087528 -19.93216744 160.54746816  12.50139354
 204.24150449 214.09035553  33.58539318  65.72867148 205.1963243
 -54.7625172   75.14118537  73.43237854 -44.84707732 105.32477021
 -70.24958335  35.58594262  66.93423564  48.62377723  74.07743512
  70.04187801 -51.84351232  32.54953028  88.82760711  29.85933863
  41.80737775 124.90484391 -18.72154155 -35.4480152  -34.44893864]",1635134.887575572,165549
27,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[193.95813245  69.17922356 -28.50225247 170.38013633  -9.46241059
 193.52359789 173.59299317  11.70374482  66.01741545 193.32855392
 -55.14551445  75.12296179  73.33658114 -48.56522035 141.19781536
 -48.95825181  24.2879546   66.85499946  74.31735482  74.26234946
  61.23711335 -41.22025223  18.48568842  64.24980042  29.50906566
  41.56937954 138.32892323 -33.44488855  -9.03707427 -46.0295098 ]",1193858.22243679,164700
28,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[212.24514775  22.75869342 -24.53164554 207.23259083  34.56424727
 266.1861794  215.7209663    4.7199595   65.7806155  186.25391667
 -54.78765997  75.23851256  73.57044974 -24.53867029 188.29264477
 -41.44565678  21.87712392  67.11848759  60.76808387  73.74875541
  67.80571362 -84.44276274  36.30199623  50.08627948  30.39492779
  42.01984713 175.5865139  -38.8269178   18.4188069  -35.39032069]",1495250.4594624585,172387
29,f1,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[204.15064325  70.95448894 -26.28917752 133.14189048  14.40934495
  94.47872305 122.78131773   8.58736854  62.20638516 161.38029078
 -54.81794601  75.27991459  73.56210287 -29.91906954  87.7854869
 -39.8718632   40.23297786  67.12896308  53.73691131  73.85158221
  85.09198365 -61.18772686  37.84163441  57.86293678  30.3869073
  42.0097999  114.63881875 -44.90955055  -5.83400232 -41.99491426]",840405.7689114342,163128
