execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f4,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-170.67548038   15.13669323  -83.16016672  -72.16601267   19.45669531
  -34.60592752  -16.60725261   62.91373742   38.58683709   31.31797862
  -39.64343887   30.16388907  116.90657747   14.99360847   29.95790578
   11.12980565  -38.15661521   77.54094618  -96.55564332  -38.31144106
  -52.82822435   47.6256762    55.63738344   49.18891068  -85.84918282
  -63.1838364    26.82278358   26.01465111   52.16337386  -12.16228773]",424.2988559883161,86930
1,f4,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-168.20102957    5.26897318  -92.34765455  -60.97263689   18.83659809
  -23.12633686  -13.23525371   62.16070478   30.04854207   28.39133026
  -39.70110196   27.13500699  118.74950528   14.83258964   35.1390839
   17.49815588  -37.22913482   77.53833841  -94.28664406  -38.29237011
  -52.51107658   47.58906755   49.61939967   40.10716638  -87.88812172
  -68.20802525   26.79859823   27.48667906   51.44156038  -21.52417531]",426.0956685700368,113039
2,f4,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-142.6126348     7.91375728  -90.53153709  -63.54626593   18.9783045
  -24.67148789  -14.12858416   54.14278823   32.02685686   28.86184515
  -39.68608034   27.8050256   138.10625639   15.12103371   33.91966801
   82.55175093  -37.36609548   77.55635872  -94.34162476  -38.25574304
  -49.69841705   47.58788482   51.41414861   41.82927923 -108.06191231
  -66.93210134   26.79215457   43.14686646   51.52454919  -19.49390263]",428.97794284552685,136738
3,f4,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-167.54510001    3.22796145  -93.11709019  -59.12858134   18.84933309
  -23.19259424  -12.34077703   61.83559823   28.87897875   27.89137464
  -39.67914753   27.1830904   119.17464338   14.52161772   35.76069933
   19.26648568  -36.66673857   77.49101861  -94.19299962  -38.22755708
  -52.44590154   47.57446679   48.89531998   39.42347104  -88.36792893
  -70.34659266   26.81157059   27.9367703    51.40466803  -22.80250596]",426.4016032557262,90215
4,f4,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-169.01768291    8.33899038  -90.38496875  -63.80284991   18.95760036
  -24.44373526  -14.10181791   62.36495073   31.89397119   28.72943466
  -39.69079995   27.70908679  118.497483     15.04846605   34.15989114
   15.35546126  -37.61853144   77.53730705  -94.34058977  -38.26358507
  -52.60366954   47.57114437   51.57226282   41.49307308  -87.22646741
  -66.84903191   26.7900168    27.05841463   51.46457364  -19.89012647]",425.7188237869577,83615
5,f4,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-142.93641164    6.94283076  -91.20324225  -62.52355918   18.93276433
  -24.12664766  -13.74465018   54.23988247   31.22179048   28.70963088
  -39.69898247   27.59486982  137.86081999   15.00675361   34.46805689
   81.8497368   -37.43742723   77.53751586  -94.28338793  -38.26653573
  -49.76028626   47.57159248   50.54899339   41.10735104 -107.77900062
  -67.43704425   26.7906997    43.09740499   51.47936165  -20.57953128]",429.0581647255507,84966
6,f4,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-139.85312918   12.55783153  -77.15369352  -77.56727578   19.32631654
  -48.66098027  -13.27733563   52.55661703   43.52502897   33.37375321
  -39.71060091   27.08858788  136.4882745    14.33642184   26.99437845
   90.77984779  -37.86447581   77.56587107 -109.6107743   -38.27201258
  -50.93875953   47.52059305   64.37937935   55.65021694 -110.17018803
  -51.79654346   26.74105861   42.89553801   53.20042064   -6.42559635]",426.2609971224597,132263
7,f4,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-170.07972792   12.57011673  -86.5945741   -68.19933287   19.31244138
  -28.98188785  -15.74789535   62.75196062   35.98445434   30.07825067
  -39.69334005   29.22279224  117.48320075   15.17027005   31.69673118
   12.67498903  -38.15755661   77.53632694  -95.13595289  -38.28389356
  -52.703563     47.57930966   53.94602176   45.67826291  -86.32984791
  -64.76990092   26.79688488   26.37418692   51.85700137  -15.4085881 ]",424.9720548779624,98745
8,f4,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-168.44537059    7.54497086  -90.89684868  -63.16605207   18.92022608
  -24.2228484   -14.07787349   62.31972839   31.515347     28.73732428
  -39.73720696   27.51286895  118.40439584   15.16425426   34.52191379
   15.90709168  -37.52301936   77.49133162  -94.3103265   -38.32848748
  -52.70674011   47.59205864   51.16858697   41.2414528   -87.26947604
  -67.3324663    26.83789103   27.28457881   51.50743781  -20.01328641]",425.8049307455615,92668
9,f4,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-168.72245449    6.60622057  -91.54625147  -62.0185868    18.92176843
  -24.03067883  -13.41145431   62.28878024   31.06661745   28.51943218
  -39.6266429    27.5404371   118.27285349   15.0260494    34.61017643
   17.054393    -37.35236079   77.57012562  -94.2486011   -38.28744463
  -52.54168581   47.65335218   50.56522966   40.97078531  -87.42503856
  -67.61060989   26.75295832   27.29042801   51.46287422  -20.54441615]",425.9333966348455,93253
10,f4,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-167.97995857    3.95847643  -92.63949074  -60.12111423   18.84683904
  -23.36472595  -12.56892255   62.12292541   29.50883164   28.28701027
  -39.67847496   27.2640095   119.53457527   14.70265844   35.40071981
   19.07965911  -37.03727019   77.52416157  -94.24414777  -38.27256717
  -52.47509352   47.57952358   49.19038441   39.86546651  -87.95269356
  -68.81667486   26.80695604   27.66167818   51.39330607  -22.08846279]",426.2740456200791,97276
11,f4,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-170.63851779   14.86161781  -83.38503881  -72.05881328   19.4675309
  -33.79924873  -16.62708394   62.83797705   38.02869035   31.25708763
  -39.63776771   30.08161691  116.90626386   15.01007004   30.29225417
   11.18003891  -38.17555322   77.55792287  -96.41936099  -38.28302138
  -52.78292361   47.5649956    55.62977437   48.61199461  -85.91271529
  -63.42143054   26.81450832   26.0146865    52.14031743  -12.58576282]",424.3631830039181,87781
12,f4,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-171.11095463   15.90317519  -81.12285771  -74.39772344   19.58116099
  -38.6854236   -16.85108736   63.00705478   40.0167692    32.16112788
  -39.83050687   30.19528487  116.66370808   14.89034613   28.87947451
   10.18245296  -38.03445219   77.51554106  -99.81703555  -38.32158895
  -52.95437983   47.6488862    57.21800328   51.23033215  -85.6661502
  -61.51043619   26.83108303   25.72231092   52.43252972  -10.05069237]",423.7839070385567,95046
13,f4,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-166.86915658    0.25516516  -93.91662739  -57.41313737   18.83702483
  -23.01518147  -11.46330537   61.71829875   27.83391286   27.91342704
  -39.70123119   27.10156907  119.78753569   14.23201077   36.50456888
   21.15194515  -36.54802551   77.50685004  -94.23581786  -38.27875565
  -52.36654392   47.60282433   47.04297312   38.88595925  -88.9203553
  -70.18030851   26.82450046   28.35343671   51.39305567  -23.88710581]",426.6151600505665,132287
