execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -42.94063523   45.41185598  -97.57687177  -51.82970224    7.5330066
 -120.81176206   16.36338056   53.35256641   58.21054915  -21.11070599]",403.03119127046006,19462
1,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -41.17040302   45.1636204  -106.12423855  -46.98561001   12.73981701
 -121.49408855   11.17656263   51.47891496   62.86880141  -24.39404743]",403.83869340818455,23789
2,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -37.62720355   44.61169281 -114.89102757  -38.98367584   21.04296394
 -121.44864909    9.30964206   50.727207     66.80520974  -27.53288669]",404.68138071953786,17519
3,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -36.63267407   44.20480515 -116.15221047  -36.79843463   23.56506408
 -121.39646573    9.35535587   50.74448089   67.39738856  -28.41085551]",404.87864438779326,15571
4,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-47.78942822  44.02000197 -79.66224184 -59.00490529   3.60043461
 -98.42088344  39.69431491  59.39679741  46.52861356 -21.60620809]",400.7928855618752,25851
5,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -43.80128732   45.34080243  -93.46730205  -53.8260849     6.11339751
 -119.78695077   20.42300532   54.58566704   55.78112816  -20.46461793]",402.6163014164882,25171
6,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -43.63214861   45.31787723  -94.9109803   -52.96151078    7.1173858
 -120.24673775   19.16373609   53.90894219   56.5201561   -21.09261102]",402.8047898978831,28461
7,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -42.76712377   45.2155103   -99.8326074   -50.87652541    8.44764134
 -121.12519917   13.83214473   52.24502651   59.20985273  -22.02900364]",403.25785295252297,24502
8,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -43.36393284   45.46756815  -97.56802536  -52.24235557    7.32318121
 -120.52439412   16.68425092   53.08643133   57.86363805  -21.47979202]",402.9882536957519,21872
9,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -42.2046157    45.27393267 -102.51204525  -49.39268999    9.79781968
 -121.35479124   12.03670832   51.62684625   60.75579219  -22.6910236 ]",403.5054504877661,19921
10,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -42.92831321   45.4637042   -98.82388105  -51.43695704    8.05930429
 -121.15963739   14.99397274   52.52928763   58.71375327  -21.70954022]",403.14125766538007,15404
11,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -39.25688871   44.87583522 -111.30427824  -42.41770554   17.38402022
 -121.48312402    9.72354832   51.12106948   65.346289    -26.20053574]",404.3378690656645,14557
12,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -39.68378256   45.18947483 -110.10266499  -43.6151339    16.03656948
 -121.51064096   10.0320858    50.99613939   64.86909063  -25.33189161]",404.2017210490807,18322
13,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -45.03243484   45.40824697  -87.70959776  -56.17759932    4.42167763
 -115.02631804   27.59566844   57.17904251   52.50551254  -19.75870432]",401.9335816531519,22160
14,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -44.21182692   45.32330588  -92.14033175  -54.35235035    5.7733549
 -118.64378382   22.15164794   55.32110087   55.2229668   -20.3773437 ]",402.46318998125776,16566
15,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -41.56794977   45.18018002 -105.0242088   -47.79544715   11.67328989
 -121.60128968   11.20412483   51.61742024   62.25606244  -23.49795671]",403.715974281304,14698
16,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -38.42399586   44.68049556 -112.30286447  -41.55222507   18.26023919
 -121.59755955    9.35738967   51.29354916   66.13590133  -26.07271056]",404.45687843957234,15660
17,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -43.15785217   45.47544917  -98.42893774  -51.69824064    7.79322522
 -120.9498294    15.77375575   52.95790825   58.59622085  -21.64766666]",403.08592701278496,17951
18,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -42.91164877   45.55210512  -95.78477378  -52.57709923    7.09197772
 -120.30294162   18.15493406   53.61602026   57.08549349  -20.77283096]",402.8865792060207,18407
19,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -39.23041162   45.18712496 -111.38821695  -42.87375816   16.80690709
 -121.58903449    9.75772395   51.29601296   65.88919639  -25.57611018]",404.3323041009184,18367
20,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -34.78944873   43.04229571 -118.37726748  -32.66076561   27.65561528
 -121.42959319    9.16231149   50.73450273   68.09462742  -29.86362902]",405.23191154351815,22018
21,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -44.14940333   45.45171476  -91.91708573  -54.36083796    5.64762236
 -118.21758421   22.35217629   55.29330578   54.89227504  -20.2796753 ]",402.4253362529077,14247
22,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -37.80275631   45.01211428 -112.53022456  -40.95312666   18.87861157
 -121.44825429    9.60995652   50.89529548   65.99965211  -25.94667809]",404.5322799898137,14268
23,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -41.89810252   45.47322865 -100.85568772  -50.09425288    9.33800227
 -121.23207565   13.81446529   52.11438552   59.87378236  -21.88631325]",403.3658306468086,15726
24,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -43.56634751   45.25572056  -95.49058502  -52.88980414    6.63973746
 -120.25937031   18.24012601   53.20383677   56.65911771  -20.93537297]",402.8198549629686,18727
25,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -44.28482539   45.25469126  -91.27812849  -54.45143941    5.475607
 -117.97665153   22.96301405   55.62701186   54.71317658  -20.11448587]",402.3744442248383,21445
26,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -42.76189043   45.22914763  -98.81149746  -51.23274302    8.31512623
 -121.01204124   15.30804947   52.8493921    58.89221904  -21.66330569]",403.1520480584308,24179
27,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -36.64840555   44.27650935 -116.69041686  -36.83633124   23.49332132
 -121.46586938    9.35396979   50.72190671   67.47281263  -28.41275631]",404.8891692389869,15414
28,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-106.63510624    4.88831952  -70.36910321  -81.92751053    3.59856402
  -38.94395938   56.28106726   40.12366606   26.99039606 -113.49073253]",400.42382550646187,28488
29,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -44.96168397   45.33387162  -86.02779344  -56.4798339     4.23403774
 -112.63480076   29.82329995   57.63395393   51.50192425  -19.14400577]",401.7470091040358,26085
