execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f2,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-54.10445569  47.0855288  -30.20559005   4.56530058 -53.49620267
  16.3171104  -37.92459381  24.65265468  30.27433094  39.70425766
  -7.9133507  -66.58857799 -43.3636772   66.13397761 -55.61951752
  52.13071991   6.13479125  79.38156072 -67.49191125  -9.17147914
 -62.93556052  73.90369275 -79.45716722  43.98567528  50.76851308
  58.9911527  -66.49025875 -16.03477861 -38.42073485  48.0109539 ]",200.04303002882065,101286
1,f2,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-52.99000981  47.08553347 -30.20548085   4.56543677 -53.49611
  16.31729226 -37.92437776  24.65273513  30.27427756  39.70429671
  -7.91332269 -66.58866554 -43.36372909  66.1339364  -55.61951474
  52.13084491   6.13462938  79.3817664  -67.49200883  -9.17152984
 -62.93556855  73.90368364 -75.3289219   43.98560403  50.76833094
  58.99116228 -66.49054724 -16.03474877 -38.42082819  48.01099424]",217.1650688210452,102817
2,f2,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-54.65118336  47.08552233 -30.20559189   4.5653025  -53.49620164
  16.31710976 -37.92459921  24.65265829  30.27431708  39.70425311
  -7.91334167 -66.58857995 -43.3636811   66.13398121 -55.6195127
  52.13071625   6.13479011  79.38155791 -67.49191418  -9.17147778
 -62.935561    73.90369634 -81.4824031   43.98567247  50.76851638
  58.99115635 -66.49026219 -16.03477361 -38.42073775  48.01095765]",205.306528115963,87713
3,f2,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-54.17487716  47.08558397 -30.2055832    4.56533021 -53.49625483
  16.31698284 -37.92459261  24.65266423  30.27434355  39.70444589
  -7.91334801 -66.58859513 -43.36372087  66.13404891 -55.61947344
  52.13070542   6.13475628  79.38154846 -67.4919083   -9.17139008
 -62.93523505  73.90368983 -79.71802342  43.98575477  50.76857485
  58.99116056 -66.49023566 -16.03470014 -38.42075759  48.01097823]",200.4661592126673,96722
4,f2,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-55.52791076  47.08555493 -30.20557232   4.56528129 -53.49620652
  16.31716507 -37.92457351  24.65264761  30.27430286  39.70423464
  -7.91339045 -66.58857613 -43.36366973  66.13399623 -55.61950069
  52.13070172   6.13482602  79.38158324 -67.49193762  -9.17151276
 -62.93542894  73.90370641 -84.73012181  43.98565672  50.76839855
  58.99115303 -66.49029563 -16.03482536 -38.42078009  48.01086436]",232.2029264760353,101166
5,f2,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-51.736651    47.0857978  -30.20490866   4.56147337 -53.49578258
  16.31495249 -37.92220033  24.65132093  30.2727932   39.70338111
  -7.91182592 -66.5855076  -43.36176555  66.13397424 -55.60878603
  52.13225909   6.13531282  79.37957411 -67.49432732  -9.17201258
 -62.93623991  73.90279945 -70.68704684  43.98629697  50.76884738
  58.98101227 -66.49187245 -16.03597298 -38.41988874  48.01712699]",784.2818800500136,96950
6,f2,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-54.12518151  47.0855259  -30.20548282   4.56530053 -53.49622081
  16.31713206 -37.92461061  24.65266368  30.27439669  39.70426002
  -7.91336616 -66.58854302 -43.36371947  66.13398083 -55.61956893
  52.13069348   6.13476754  79.38155477 -67.49190576  -9.17147608
 -62.93559082  73.90382917 -79.53398855  43.98571438  50.76852746
  58.99114698 -66.49028431 -16.03483342 -38.42081492  48.01089926]",200.1704085156852,91911
7,f2,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-54.06248435  47.08571916 -30.20545319   4.56532444 -53.49577073
  16.31724362 -37.92465055  24.65255681  30.27457335  39.70622684
  -7.91379811 -66.58934282 -43.36362563  66.1336643  -55.61921429
  52.1310945    6.13463326  79.38140369 -67.49219659  -9.17139199
 -62.93567936  73.90416452 -79.30205642  43.98596024  50.76835431
  58.99117324 -66.4902249  -16.03429565 -38.4212441   48.01099489]",207.4878597443726,100568
8,f2,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-48.49692998  47.08506245 -30.20484395   4.56487482 -53.49633472
  16.31695582 -37.92515056  24.65203259  30.27383935  39.70496482
  -7.91307876 -66.58930506 -43.36389431  66.13355078 -55.61950675
  52.13149511   6.13470991  79.38040858 -67.49139227  -9.17198398
 -62.93508131  73.90343498 -58.68788231  43.98584602  50.76817171
  58.99094181 -66.48978517 -16.03532666 -38.42037019  48.01072743]",664.969259660395,97193
9,f2,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-53.46787503  47.0855542  -30.20561011   4.56528686 -53.49621257
  16.31710971 -37.92458691  24.652611    30.27432691  39.70420135
  -7.91338272 -66.58857854 -43.36349459  66.13384945 -55.61952655
  52.13073925   6.13478948  79.38154498 -67.49187919  -9.17146693
 -62.93555924  73.90368728 -77.09908223  43.98569282  50.76849381
  58.99121321 -66.49023393 -16.03477025 -38.42073548  48.01088833]",205.085313098601,86761
