execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
10,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  47.4566677    78.59659329  -62.202602     62.39627237    5.39988505
 -113.84467616 -104.40449936  -13.31806925   78.5983828     1.96870995
  -54.72041792   75.29183431   72.61479265   11.11449358   69.7599859
  -46.40884779  -48.87425585   65.73752553   50.52174634   73.51211472
   17.64532299  -67.6560059    62.29680406   42.38209508   26.32878158
   40.21332892   41.80590054  -16.99020374   43.09131616  -67.17096812]",294088.8432597391,175689
11,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  49.989572     58.14971005  -61.13414671   81.66480212    5.10423383
  -38.57061288   26.55146967  -29.0924066    49.20758351  176.0485381
  -54.941615     75.31261816   70.13338236  -38.74503952   32.81674247
   19.96401546   83.94522804   62.00462927   63.4639485    73.99311904
   81.35044038  -50.14856702   27.59580942   56.77021545   15.19350469
   35.44504135   69.65755626 -104.73078567   -2.60582717  -45.21942111]",1595633.866041153,220679
12,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  71.44932746  157.77705096  -62.82939393   49.97001007   44.22443744
  -29.10289274   13.36809569   58.33132995   79.35828819   40.31802843
  -53.50260053   75.34867634   73.25343868    4.86899851   11.50681144
 -117.3315521   -17.10885443   67.00384008  -19.4149637    73.7425485
   -5.57571533  -64.133015     90.6750614   123.76094662   29.7018837
   41.35217457    1.70289874   33.33870678  -48.99876603  -43.13607282]",2704655.990452057,194117
13,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 51.84956805  77.75678038 -59.5421689   83.81243422   7.25435718
 -17.51009633 -99.02372028  -6.98227328  90.48190723  70.79701677
 -54.93582934  75.0140245   74.34559053 -11.45514809 139.2191496
 -69.9210033  -97.47947026  67.96430508  44.56918809  74.26533074
 -76.75980368 -51.31360392  50.8756928   76.64651569  33.29075602
  43.68232796  27.43687904  14.25770684  12.39628425 -58.91215058]",991466.630280176,166833
14,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  69.53410009   23.10053294  -16.64303126   39.48272608   11.11286749
 -122.91494431   31.88525293  -37.45946142   67.97530115   98.4086424
  -54.91305211   75.55980076   61.65288932  -14.51954919  -59.94709413
    0.27310699   -4.59258015   44.50925459   63.44270604   72.71779822
  134.24066799  -59.10679329   38.4636506    67.10297077  -29.82466411
   20.71183784   44.12224608  -65.95832675   41.26350348  -59.13156267]",2877669.873369547,222210
15,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[   3.04514933  -48.07825587  -69.79676625   61.0620724    82.92618777
  -81.6616761    22.44749691  -36.41895655   66.44666105  -53.77563518
  -55.13657665   74.92617165   86.55726618   68.60801606   -8.72258292
   -1.89456353   -0.8961507    78.12779445   42.08565654   74.8256553
  102.31110842 -154.00153176   93.47234299   60.91725354   72.15777716
   70.06788143   56.11862132  -65.52184513  138.11187744  -59.02288099]",2594142.883996648,176491
16,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 52.51735569 168.7901113  -57.66152441 104.86292996   8.78405696
 -53.0755194   -8.41852993   0.69568228  76.91554308  -0.6398462
 -55.47946671  74.95704345  71.85886492   5.33414166  78.14510127
 -57.26701138 -33.33746454  65.37533095   8.61605939  74.38165493
 109.91714727 -50.95341406  80.18529199   4.036261    24.38880314
  38.50012274 112.11930119 -12.24764482 -26.81909637 -58.24478356]",1092771.7508847436,166760
17,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 48.11037176 175.64903859 -57.70680848  70.64655523 -43.1184013
  -4.33441373  79.54390597 -28.1767211   84.21760708 103.24783867
 -55.77776843  75.2517429   67.35696995 -53.2100371    0.99103705
 -37.38727129 -82.06392782  58.46809188  36.35815996  73.86882132
  70.44755793  19.27874693  33.0219483   97.32478528   4.61164666
  30.03983126  46.82308274 -14.24926418 -69.03534985 -64.36071406]",1797344.9499086917,191091
18,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  57.529181    129.92421227  -56.9716638    45.32909601  -37.7924144
 -100.78644364   35.79330901   58.06466515   65.57423532   76.83692617
  -54.40137481   75.328622     70.79188323  -31.68789083  -45.96182145
 -100.02562982   41.96223271   63.26807241   65.28079606   72.91927453
  115.1948487   -19.63674824   33.94710627   74.28068485   18.52746412
   36.50364906   41.91016301    3.32120262   -9.40951957  -67.29389478]",790643.783459733,189264
19,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 45.26878396  29.83239039 -60.7725351   43.78625999  11.43913481
 -87.94806476   9.75215931  65.30559182  63.8405119   97.98077726
 -54.37898179  75.3066887   68.97255535 -12.23589085 -20.42038819
 -98.06816817  60.10113348  62.1607319   66.08685037  73.49869179
  68.56945031 -65.82959832  39.93749494  86.87159413  13.95617839
  32.90735074  26.28269368  -2.10097779  41.80446369 -56.85001724]",902542.4602477276,168966
20,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  45.54345774  200.23382853  -58.3890553    53.81930637  -61.07976284
 -102.836854   -171.90444673  -62.89653813   69.5984587     1.73443507
  -53.20021727   76.47210899   68.73893795  -25.25283873  113.32490285
   18.76321924  -28.45365646   61.73669256   50.52036855   69.34299811
  -88.91233898    3.81951302   46.51159813   74.01805209   12.71885718
   32.4615062    -1.6931302   -75.61936694  -31.75917722  -79.83556458]",1428722.453148391,180390
21,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 43.55998691  32.56496933 -67.12705943 115.65107275  19.10834136
 -51.03861638 -70.80219615 -29.16909783  83.1242005   50.50760719
 -55.06053387  75.58267486  70.29950343   5.47674767 138.48685719
 -37.48157562 -76.25164783  63.38573952  59.2686706   72.23572433
  63.00204038 -78.81423332  53.23185456 -11.57657783  18.2163257
  35.28000453 114.86116721 -17.58973526  56.12859152 -60.0591559 ]",748329.8795832666,211612
22,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 50.72761856  32.40841076 -59.27171555  18.20839675  33.26835208
 -73.23026352  35.52187413  -8.06297807  76.49261452 103.87708161
 -54.77341952  75.30023101  73.22863335  -3.03072168 -63.45180608
 -46.83704873 -34.69695172  66.58705452  52.90050746  73.54636221
  22.48756226 -87.32696609  51.75919035 147.1917597   28.83220083
  41.39586513 -25.62794665 -20.22145809  37.21974285 -46.96749288]",353223.3711553346,202196
23,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 59.77054574  12.84678343 -54.20064412  75.41118262   7.84143477
   0.34426487  10.89778709 -15.45452718  68.30750488  20.47369404
 -54.68967465  75.64103741  70.78396517   4.81290872  56.11311513
 -31.78029592  -7.58027545  61.84897942  64.84993607  72.29744609
  -5.09761513 -60.09824424  47.75045376 100.89098004  16.343635
  37.07468891  29.9261064  -39.48405306  70.94130428 -72.21300097]",1467869.7775615396,192435
24,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  75.33047632    7.2788137   -54.32786227   82.84191179   70.09168749
  -21.46691985  -10.103577    -62.84547143   66.28079156   52.99171354
  -55.21532018   75.26617249   74.11355073   24.31109061   69.71822208
   26.06456953  -10.10687015   67.50039661   25.79033404   73.69024005
   19.45571395 -112.28488074   76.56270579   70.34978802   31.98826431
   43.22709907   51.43370324  -86.30082244   55.34538897  -45.1545268 ]",934143.7546830825,185959
25,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  49.58299943   16.77072632  -58.47681991   41.45309959   98.82447791
   15.28159185   76.84476034   -5.39899033   80.10786495  103.66452403
  -54.57102391   75.48708106   70.86710245   22.59310628  -23.86220744
  -56.2665629   -51.5688746    63.38065518    4.92029544   72.53945114
  -21.31028024 -131.89142672   85.44420972  171.75365847   19.06909402
   36.81791913  -23.86777586   -8.21474924   27.74011753  -26.16416554]",1367496.4950072395,199356
26,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  47.88067257  100.82732734  -53.11731929   76.83648407   82.77683122
   28.495331     87.18997608  -65.82482216   67.56878906   47.71589943
  -53.75904144   76.28190146   76.5385498    30.35855835   22.66961485
   19.55653393  -25.87021536   70.37505811  -12.20031186   69.82412998
   48.10577816 -122.89191463  102.16373082  106.19173541   41.15736727
   47.90655792   45.72073364  -77.63641776   -2.56585516  -30.73930425]",2737360.076502226,186359
27,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 51.67899104 133.92314578 -57.09302254  95.77265713 -30.47193525
  -4.92787163   4.75730912  15.80455875  69.21279148 139.78068566
 -54.68475166  75.29971634  76.27428363 -49.44120723  81.78163041
 -58.89706074  10.34187282  69.83126808  56.16575339  73.29576357
  35.26289824 -11.20631995  27.21165119  58.33917669  39.79824197
  47.73100764  69.97141728 -21.76365952 -40.37781794 -56.32535453]",400799.3962531342,206127
28,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 43.66987763  96.43718886 -60.24865874  80.25783993 -52.39769065
  31.88375055  66.22449037  -3.78757694  81.12735368  83.14984141
 -54.85303528  75.43105606  73.39243263 -38.39156388  36.73345731
 -60.32599941 -56.57588423  66.94391107  87.78407754  72.93745626
  16.23678249  -9.74617699  18.59656008 112.5853238   29.75559002
  41.72434535  35.96561898  -3.66148016  13.99775635 -75.25613506]",998400.045001554,209285
29,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 44.05967335  15.78420701 -59.54389194  59.14360639  10.42600764
 -64.9508156   18.63758406  15.31240421  73.12234678  70.69549958
 -55.40730788  75.03543227  75.53629093  -5.53253621  -0.50607678
 -65.46012524  -8.9206194   70.19361348  69.25256049  74.31784527
  68.88519653 -65.86911002  41.41999947  78.7352883   39.06106483
  45.68521714  40.74565322 -11.54590165  58.26753409 -62.92732152]",821617.3638208243,208188
