execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
18,f9,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -1.98855627 -41.42604351  29.47529514 -62.20124918 -81.22850138
 -21.16421512 -89.82516238  24.14505769  37.46083584  22.71706367
  78.7797403  -41.85662074  52.82365773  81.8172925   87.10226847
 -37.61638188 -34.83548211  -1.48008927  35.76702493  -3.83942783
  67.42184285 -37.3306909   -4.80563597 -74.70398429  63.07952571
 -82.6415258   28.84178063 -12.97553859  13.54399638 -18.09220422]",983.5763335930144,170986
19,f9,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-36.56710996 -84.87804243  16.48500023 -92.51796941 -87.51577838
  11.46726464 -59.98398598  17.92487933  73.9937916   -7.63512632
  70.72239371 -91.1410325   68.44605811  64.42526758  89.16266145
 -88.70656586  18.62327013 -45.19595293  31.41788341   5.13672438
  37.93660623 -30.17343867 -72.59884006 -75.00340403  18.78395392
 -54.22891345 -23.19216014 -22.03825887 -29.02505765  31.79999765]",970.6417639026716,189150
20,f9,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 63.02022603 -49.99667548  40.55247251 -61.47164251 -89.84758291
   5.83420638 -68.22832351   6.41200891  21.24949465  25.60783934
  47.36784335 -42.92908956  49.63430905  93.22751173  89.58461846
 -37.18565617 -43.69710206 -23.38255778  42.08095064   1.35000411
  31.01138827 -17.32791288 -16.19623473 -92.1446677   52.40402747
 -50.92834131  27.15929424   1.24938996 -33.86702392 -20.69675861]",955.7176366223192,169304
21,f9,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 45.59938061 -84.89619613  14.63333004 -52.01729153 -43.39852883
  26.5653503   37.4755083   29.97487605  65.11238668  43.75681441
  61.37524359 -42.17138936  31.18593341  90.81014956  74.29536264
 -88.194061    -8.66299727 -14.39045275   8.20067219  32.85455287
  56.30706738 -35.63079794 -92.81807111 -74.97536431  23.39448929
 -38.79530955 -62.72231684 -18.06462201 -63.41404939  15.19610552]",960.7647965487708,186270
22,f9,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 29.90281019 -58.86671471   3.87133704 -87.44626678 -81.31418707
  26.62592544  -6.86973029  43.50395535  -3.23239888  -7.10254137
  81.94073339 -56.64394033  86.89653943   4.06619235  76.72748543
 -51.39452765 -25.77700194 -11.8097877   68.27190028 -10.66277744
  63.43147834 -17.68003657 -58.48710831 -66.13334401  59.95114808
 -56.77114109  10.64658011 -33.11755591 -55.2326491   52.62338894]",983.5763691642816,186083
23,f9,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 18.4034029  -84.87804224  48.05136174 -89.89142411 -41.20452487
  40.46491002 -10.02289878  16.99514965  69.19340733  19.96531089
  89.62883534 -49.30825046  61.04525577  85.7424975   54.76861114
 -49.28736128 -38.39933963  10.06655808  18.92522322   4.91729683
  79.01893006 -62.483672   -33.97854668 -75.00340384  42.09513216
 -54.46847785 -43.25581604   6.5454277  -80.57382445  -1.17899223]",956.712575482698,154117
24,f9,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 60.56512561 -49.99670346  35.53956897 -91.2679017  -83.01699637
  17.45563011 -67.55411367  37.28387133  33.300558   -14.29049453
  18.63011875 -68.20968634  47.64413209  88.30585058  74.89213763
 -46.76132353 -26.04387065 -10.77651249  31.05357045  15.3231504
  40.48109902 -10.52274565 -53.36892811 -92.14470941  39.60957858
 -61.89892289   2.1870212  -12.54427833   8.18122383  55.68959864]",947.7579896135398,182074
25,f9,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 25.93278839 -41.72551194  23.86361982 -82.52919864 -78.10584509
  75.97246861 -25.8771508    2.02419699  65.56808038  20.48051916
  91.46783007 -56.75993388  64.48387626  12.16070794  28.87407909
 -68.20844786 -12.05971878  38.80458991  36.68737682  18.15591716
  80.36184889 -49.73117653 -69.13704702 -31.2521495   24.12327643
 -29.75886691 -32.53175536  48.78504462 -27.85431259  47.73145185]",993.5262524468,205359
26,f9,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 27.54905011 -50.01311611  36.92001569 -72.41837677 -57.20400157
  49.26209001 -13.38753563  -0.38987413  51.21120291  24.24515384
  14.54989946  27.35755309  21.14921878  79.65791218  31.40602712
 -85.95394922 -57.87386339 -16.39361747  19.95361877 -18.73249856
  49.22573134  45.36444933 -24.02609455 -92.21962862  50.51116271
 -53.18309439  -9.18737417  36.32503105 -85.44364531  65.76779041]",983.3959717330538,219237
27,f9,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 13.50066322 -23.91864471  17.99148192 -57.10752534 -29.40165045
  13.44246199 -32.38147058  -8.8668508   79.20865509  -3.34349215
  35.85622429 -39.05378421  38.1908315   23.98396995  71.78871327
 -86.89986651 -90.3100842   -4.21855601   7.64931066  26.38425267
 -26.11606823 -12.20155957  -7.89391644 -83.32352497  27.76805427
 -88.94087049 -13.01060557 -10.82135554 -45.00672633  31.4461459 ]",984.9893927578664,198114
28,f9,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 16.38323021 -59.16619015  25.13993875 -58.92398843 -85.22324898
  27.8986644  -42.20891753  23.68019408  35.0606498  -42.86039926
  20.5374304  -10.3144096   -3.75757567  64.18221425  56.8984821
 -52.56154158 -39.79175292 -72.56975007  28.54896233  -5.55835207
  54.03771061 -53.4857667  -24.46485018 -22.68144226  42.71447673
 -78.64724323 -47.64530257 -13.39804628 -77.01002029  12.0461245 ]",961.6873606925265,169123
29,f9,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 15.37023858 -76.6067851   26.71766726 -68.09577915 -67.49743446
  17.00927486  -4.016121    13.79546521  56.02228821   0.95065018
   8.20184116 -34.91667503 -40.69591852  56.61804158  65.10618476
 -50.54136437 -29.02794779 -21.15041259  10.43494117   4.96702732
  73.27475557  32.79204843 -34.71956234 -14.11085366  30.60974232
 -94.10456747 -14.46476913  -2.51523708 -21.56691721  44.91969286]",966.6621307434593,175236
