execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 16.5115498   33.88495883  88.4833433   75.10023686   1.5506311
  37.61423906 -20.89596555  95.99097623  74.76167265  47.35649001]",1400.153473958307,29975
1,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  9.66399194  53.39577075  73.7483424   78.31155531  -0.67420604
  48.65114077 -11.98559139  88.52606881  80.16209303  42.45144194]",1400.1339889089395,26620
2,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 26.72004071  45.20151566  89.11712243  65.49276451   3.44961903
  41.98216851 -19.01509269  69.08790103  81.1924234   57.26453977]",1400.145909289413,25692
3,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 13.91112391  44.01763268  81.15003323  74.58346027   8.81126107
  22.66439218 -26.25816507  73.02069936  81.57016567  34.9943964 ]",1400.065449814772,25088
4,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  0.66801393  50.2329632   97.96910144  71.50336058   8.28294793
  27.83450555 -19.75846702  68.82889432  83.13546637  56.86623434]",1400.1242842041488,26310
5,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 16.16618231  53.10279781  86.15462453  65.36136985   5.98743915
  44.65610482 -23.52124331  61.24636022  74.65112928  60.01449362]",1400.1180532006374,27257
6,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  9.92564944  41.65977432  85.31826634  89.47578626   7.02769049
  37.03905215 -27.84017052  67.23978789  79.98948239  57.87362164]",1400.071835103574,27797
7,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  1.88207655  57.60220391  72.07881368  78.09394182  -2.92949987
  37.77124133 -18.61752669  67.53485942  86.7417582   31.08048727]",1400.1006547543193,25952
8,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  6.66948427  48.8596695   93.23119441  77.57332058   8.4605003
  34.9242483  -22.87503031  91.04993668  79.56391904  46.44930589]",1400.0748780845436,26447
9,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  4.85990373  56.14433329  88.66920948  72.06425027   1.51404464
  29.63477796 -20.94686253  63.16547508  65.57202122  38.0711631 ]",1400.0815420567235,28686
10,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  6.19635578  62.12041044  86.25079956  65.45893211  -8.2019545
  31.8246596  -25.73672689  67.76876413  77.89299775  47.90728234]",1400.123531730659,28858
