execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
17,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 55.25735021  11.0474089   68.20031594  30.47341386  13.34102819
  50.67355962  59.65697279  78.20621083 -80.11766911  58.72441983]",700.0541622505345,14434
18,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 55.57974919   9.43435361  69.09692615  31.54658276  12.64198933
  50.06698561  60.1989192   75.82051219 -79.01099968  59.31158067]",700.0909776980835,13151
19,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.65587075   8.32291439  68.73741868  31.878192    13.24655444
  50.46355385  60.77782917  77.51380198 -82.03036666  58.34934109]",700.0663360873345,13135
20,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 54.38103428  10.05949104  69.45032027  34.12775481  12.31829713
  51.15178799  61.28122502  78.56326464 -80.85819494  59.55525818]",700.1426838387588,13694
21,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 55.14188703   8.93994135  68.92147933  30.78905261  13.47725291
  49.16777334  61.01114108  78.95701696 -80.13199113  55.70005465]",700.1279816382378,12778
22,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.7712655   10.43046167  69.81162278  30.74001083  13.05760723
  50.04354268  59.4240357   78.18511347 -77.78297782  61.61241905]",700.2065708343417,13355
23,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 54.60011431  10.30646936  68.91497311  31.61530386  13.75523283
  50.65117107  60.87516178  76.50363506 -82.80003517  56.63493548]",700.1646388901354,12201
24,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.11402792   9.68952427  68.37611538  33.45342878  12.50724385
  51.57180022  60.64222468  78.26515411 -79.51392174  57.96168418]",700.0664659757377,13857
25,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 55.04620042   9.17811394  69.45207593  30.54954403  13.66075947
  50.44116542  59.75505588  76.82946607 -80.7769677   58.39359608]",700.0713738659108,14765
26,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 57.40093458  10.44791406  68.73741866  31.13144208  13.24655441
  50.46355386  61.1233305   77.56117058 -78.46177061  58.26018449]",700.0467369069249,12465
27,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 57.74333761  11.18012539  67.66145835  32.12478027  12.09303946
  51.59418789  59.05549367  77.58081895 -78.26052304  58.00593963]",700.1723613824288,11779
28,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 55.79919349   9.68079822  68.91497326  30.47712203  13.75523311
  50.65117123  59.79257717  77.1749463  -78.55264606  59.89801436]",700.068848861847,12835
29,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 54.16988435   8.19019776  68.91497313  29.53990889  13.7552328
  50.65117098  61.37930834  75.86667162 -77.97804627  56.59003499]",700.21639172629,12906
