execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,reduction_speed_factor,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
11,f14,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 15.57253378  44.13363778  84.59183824  73.51851124   4.45953493
  40.17369036 -22.92248871  94.11324009  65.26444874  52.96737285]",1400.129504719144,26345
12,f14,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 16.1912248   38.41951699  81.1406217   81.98049774   3.24402468
  25.51862405 -25.23815717  68.9190326   65.51442485  44.35597403]",1400.085979039938,27892
13,f14,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 10.16385473  50.89263267  83.75745346  67.00659328  12.01500236
  36.31660102 -29.56219641  64.85606372  66.41028242  48.14493212]",1400.0901722756405,27287
14,f14,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 13.47038719  48.51098151  81.16218641  62.02545722   8.2580523
  24.97690716 -27.56646678  67.19990383  65.38018774  46.60093966]",1400.1239723277413,25186
15,f14,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 13.15007126  35.73218203  88.91711844  75.41987637   6.88330573
  23.92515362 -20.91000263  60.01268633  65.49345162  47.33586515]",1400.118724645832,25228
16,f14,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -8.28153637  45.58534986  82.49157657  74.67078707   1.67146635
  38.67718391 -30.10980919  92.6096461   76.26199038  60.05650062]",1400.221354145742,25081
17,f14,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  8.83888182  47.15786979  90.59410566  75.05331466  -0.40617151
  49.85537505 -11.47099334  74.68236954  96.32414325  42.54468871]",1400.1291724214243,28130
18,f14,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 10.49536466  32.34758196  71.78972622  84.44999774   2.11882454
  48.10607863 -14.1605369   76.6049787   91.06384512  35.81926115]",1400.1627082659136,27855
19,f14,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  4.70260485  46.96287432  82.95259069  81.6610175    2.91482738
  30.55249348 -16.04148851  85.33012314  91.15228096  34.64954386]",1400.0959584590862,28685
20,f14,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 16.32612623  51.15251971  80.36410354  84.95697651   8.39318601
  36.87917576 -23.36119294  71.44611532  75.77617471  46.77758621]",1400.046418830829,30196
21,f14,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 13.25984707  39.58401452  75.57191482  81.77538833  11.5270318
  40.10414602 -28.47032462  63.44583717  88.69881087  42.64467745]",1400.0750916268644,27837
22,f14,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  5.13496878  57.24787207  95.30722878  72.91880123  -1.75771233
  42.58690393 -17.97650748  65.85780905  91.80179786  43.72035342]",1400.084854905333,26097
23,f14,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  1.68843055  56.0256721   78.70280478  82.15984483   2.86876344
  43.43268696 -26.56645463  72.02934602  75.59295676  32.8540507 ]",1400.0503273158104,27828
24,f14,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 10.55061377  51.45238832  87.43880339  79.83017291  -7.0389997
  32.21276011 -21.77487689  80.93933525  92.58894836  42.84160417]",1400.08731781865,28316
25,f14,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 17.76269682  48.100036    85.73587396  82.53218278   4.01920304
  24.64626584 -21.99689264  68.95143825  77.91269913  48.23749223]",1400.0384132467163,29427
26,f14,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  7.59281225  51.79099744  73.81350545  92.07867218  -2.45860132
  46.59268314 -22.84245395  71.11391079  78.89507743  50.66725615]",1400.0795441789105,26992
27,f14,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -6.89948482  55.06649275  84.91665306  90.63826477   1.44924731
  36.04980526 -22.72215072  72.13716995  78.23005127  51.65823308]",1400.0868961179613,26454
28,f14,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 19.54341464  51.91998953  83.22363588  67.19312378  -0.60523388
  39.31340226 -18.37045843  73.43332729  73.78992742  68.87708637]",1400.1627977707062,25707
29,f14,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  2.5051156   46.35249238  78.63331702  81.60929014  -9.20537504
  39.22460534 -10.85749515  63.25255121  64.45856551  34.63549837]",1400.1630703573758,26444
