execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,total_pais_cruzamento,tipo_selecao_pais,total_pais_torneio,tipo_cruzamento,taxa_cruzamento,tipo_mutacao,taxa_mutacao,elitismo,best_ind,best_fitness,out_bounds
14,f4,10,50,46,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[-71.38586338997501 -4.915677594725111 -73.96926058581835
 32.69664173016548 51.46201438405558 -71.38586338997501 -4.915677594725111
 42.421517600885636 32.69664173016548 51.46201438405558]",0.0012145716927531,0
15,f4,10,50,14,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[-37.688295705794 20.694611462250975 -75.20248711617769 -66.59675090929682
 10.998469181432299 -37.688295705794 66.08378238186839 53.09721673477193
 73.45914397122007 -54.03277766603338]",0.0014686696575915,0
16,f4,10,50,5,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[-79.95138311475426 -58.383051378306014 -72.96280388513318
 -1.0570929024342064 48.82895326138353 -79.95138311475426
 -58.383051378306014 34.03927262924108 48.83027673294961
 -19.762252735569902]",0.0017944826935471,0
17,f4,10,50,21,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[-13.880178968695603 44.340995969919874 -21.048005569636132
 -18.26741973685506 53.87884493026655 -76.3055470241847 44.340995969919874
 16.613293735070656 20.770477518066684 51.80980923933683]",0.0004941826403448,0
18,f4,10,50,39,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[-41.0247175673369 -29.749315364198154 -40.473814284836564
 1.5647002752804013 68.45238988516022 -41.0247175673369 40.94079621306895
 69.18133155284093 1.5647002752804013 -55.198411319871774]",0.0003527101096699,0
19,f4,10,50,8,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[-98.78376300892955 -0.9329843988593183 -81.36394197783383
 -51.162330684612115 -0.16093164413273087 -98.78376300892955
 -0.9329843988593183 -81.36394197783383 -18.150007761286474
 -92.18507888893555]",0.0003641501256112,0
20,f4,10,50,21,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[-97.02869310172733 39.10012788486543 -72.99541895475086
 -37.28772417174127 1.4098764294078165 -97.02869310172733
 39.10012788486543 26.96467101483637 8.128222830075146 1.4098764294078165]",0.0006599825510234,0
21,f4,10,50,17,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[-55.53352522715767 48.78254390442106 -77.90442155612777
 -54.685754170664765 27.66212187984098 -55.53352522715767
 48.78254390442106 25.59893340905637 54.9872718431057 -23.384470924198396]",0.0013628988002872,0
22,f4,10,50,58,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[-85.41869527596225 13.626474061092438 -90.20890684974418
 59.71024542834161 18.052353253948652 -85.41869527596225
 13.626474061092438 1.9985736411984902 59.71024542834161
 18.052353253948652]",0.0010989559418147,0
23,f4,10,50,16,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[-48.274097069241236 -9.336763636638977 -70.92760910116141 7.1777080480921
 38.90827142843935 -99.89423776614478 -9.336763636638977 61.57202576110862
 76.04806959692814 38.90827142843935]",0.0026857501023096,0
24,f4,10,50,3,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[6.823087839544101 18.260903791496872 -77.91192035491332
 -29.932605306095823 70.59723973979038 -88.04055456779511
 18.260903791496872 46.02892469122065 85.32616982078255 44.79043668624831]",0.0017351737141385,0
25,f4,10,50,35,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[-72.76104284551758 -20.691674160267894 -63.39803076854393
 52.623488656878834 59.74536629779516 -72.76104284551758
 -20.691674160267894 -22.897038147103487 52.623488656878834
 -87.01352479706739]",0.0008113193270185,0
26,f4,10,50,51,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[-89.80872301386897 -48.594344656076686 -41.419151288200325
 14.30404868840543 85.47603703628619 -89.80872301386897 10.717166062240665
 1.2723591142559627 14.30404868840543 -65.404946759319]",0.0015681427413884,0
27,f4,10,50,16,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[-90.09395394943209 -51.66241401124376 -63.612389384542986
 5.763774179262171 51.87620987867771 -90.09395394943209 -51.66241401124376
 41.340480907579064 17.79477265278709 -66.39779815211679]",0.0006143888511136,0
28,f4,10,50,6,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[-61.45980523452634 -44.93873163914137 -54.31815575895593
 3.657795464500353 19.349964837540796 -87.60490275571075
 43.196627139220396 68.25102136670102 28.61814613449033
 -0.22027508077313485]",0.0020185597979678,0
29,f4,10,50,28,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[-61.216953564409195 -99.35992558123363 -82.3176567219958
 15.773411422787518 44.41184710981477 -61.216953564409195
 68.91200396327528 16.24498454536365 15.773411422787518 -82.18600383772278]",0.000830580081958844,0
