execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f2,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-53.88652491  47.08549921 -30.2055854    4.56529526 -53.49620584
  16.31712034 -37.92459136  24.65265929  30.2742972   39.70425785
  -7.91330963 -66.58858023 -43.36368594  66.13399011 -55.61951121
  52.13075717   6.13480062  79.38155426 -67.49190801  -9.17147139
 -62.93553719  73.90391472 -78.64990459  43.98563865  50.76852755
  58.99114298 -66.49026559 -16.03478309 -38.42075968  48.01095529]",200.4564036280205,105875
1,f2,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-41.49691753  47.07988002 -30.2043054    4.56711899 -53.49544509
  16.32015317 -37.92494037  24.64964356  30.27172556  39.70497642
  -7.91352617 -66.58635136 -43.37956835  66.1349079  -55.62181909
  52.12834726   6.13497368  79.38143653 -67.49031981  -9.17245258
 -62.93195397  73.903135   -32.73614893  43.98657519  50.76755655
  58.99086673 -66.49757453 -16.03019491 -38.41924614  48.01246952]",3107.1373206334865,99209
2,f2,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-51.77082938  47.08572979 -30.20579004   4.56510061 -53.49608087
  16.31685218 -37.92434723  24.65292785  30.2745254   39.70444918
  -7.91366419 -66.58897135 -43.36289696  66.1341231  -55.61940642
  52.13016147   6.13471228  79.3814088  -67.49177641  -9.17205192
 -62.93527762  73.90320565 -70.81348253  43.98571647  50.76866084
  58.99082521 -66.49082662 -16.03421663 -38.42064839  48.01090511]",280.2868323535604,94365
3,f2,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-53.66532334  47.08552312 -30.20559446   4.56529693 -53.49618322
  16.31711379 -37.92459321  24.65265535  30.27431496  39.70425306
  -7.9133417  -66.58857373 -43.36368434  66.13398069 -55.61954459
  52.13073173   6.13479278  79.38154916 -67.49192444  -9.17148141
 -62.93555735  73.90368371 -77.83058548  43.98567119  50.76851278
  58.99115054 -66.49026388 -16.03478142 -38.42073261  48.01095683]",202.19056498260392,87495
4,f2,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-48.75445674  47.08580065 -30.20546676   4.56559633 -53.49628756
  16.31663817 -37.92451818  24.65297765  30.2742492   39.70379111
  -7.91293576 -66.58866344 -43.36404785  66.13507839 -55.61959056
  52.13115791   6.13411073  79.38164572 -67.49200321  -9.17149872
 -62.93561389  73.90401417 -59.63912173  43.98556928  50.7689146
  58.99194396 -66.49017538 -16.03490512 -38.42056586  48.01113553]",618.8060849397774,91266
5,f2,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-52.63744726  47.08590047 -30.20537877   4.56591587 -53.49471388
  16.31629341 -37.92511141  24.65283389  30.27422276  39.70352955
  -7.91404394 -66.58849602 -43.36388649  66.13389289 -55.61898038
  52.13056536   6.13512222  79.38098049 -67.49172059  -9.17253316
 -62.93585176  73.90361316 -74.02328421  43.98537365  50.76738601
  58.99064024 -66.49034683 -16.03440545 -38.4210264   48.01085532]",242.17786771012675,89111
6,f2,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-55.47344731  47.08608082 -30.20361445   4.56606168 -53.49813753
  16.31625004 -37.92485759  24.65268063  30.27460393  39.70426715
  -7.91299885 -66.59066434 -43.36388047  66.13348201 -55.61991606
  52.13118706   6.13541373  79.38101133 -67.4921759   -9.16829523
 -62.93568103  73.90399502 -84.52865337  43.98551629  50.7686846
  58.98966778 -66.49088503 -16.03585769 -38.42016109  48.01126693]",292.0909563563232,109394
7,f2,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-54.63900549  47.08479342 -30.20497281   4.56679626 -53.49606171
  16.31633564 -37.92463774  24.65218004  30.27529359  39.70429011
  -7.91332101 -66.58830161 -43.36276622  66.13312299 -55.62128334
  52.12906823   6.13468076  79.38042854 -67.49214706  -9.17170638
 -62.93594278  73.90309889 -81.43745425  43.98701011  50.76843152
  58.99042479 -66.49009196 -16.03754077 -38.42119355  48.01135171]",241.2152802739484,95717
8,f2,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-46.4190865   47.08583952 -30.20550564   4.56507237 -53.49083924
  16.30815647 -37.92447546  24.65575061  30.27331868  39.70317497
  -7.91373576 -66.5847037  -43.3642505   66.1312562  -55.62000859
  52.13139507   6.129461    79.3824939  -67.49000436  -9.17226194
 -62.9357912   73.90292369 -50.98782186  43.98408757  50.77003757
  58.99322225 -66.49009943 -16.03360553 -38.42279116  48.01174626]",1324.5111648646566,97532
9,f2,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-52.01946796  47.0840261  -30.20565684   4.56494083 -53.49607695
  16.31767684 -37.92459433  24.65459387  30.27609159  39.70226257
  -7.91297682 -66.58896491 -43.36721291  66.1346905  -55.62039834
  52.13513111   6.13449659  79.38154245 -67.49223965  -9.17284219
 -62.92994815  73.90286325 -71.73325839  43.98580563  50.76881094
  58.99119831 -66.49107723 -16.03553675 -38.42091872  48.0100891 ]",370.6389439192829,89476
10,f2,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-53.59526089  47.08569207 -30.2054407    4.56555364 -53.49570696
  16.31750424 -37.92448376  24.65283026  30.27433422  39.70490352
  -7.91298102 -66.58825666 -43.362501    66.13497597 -55.61960369
  52.13180693   6.13314059  79.38150677 -67.49180927  -9.17112731
 -62.9353547   73.90213331 -77.57094406  43.98546804  50.76836737
  58.99100412 -66.4902823  -16.03468253 -38.42086676  48.0111001 ]",215.7423937164636,97721
11,f2,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-59.00564965  47.0860046  -30.20569026   4.56583932 -53.49650381
  16.31688045 -37.92467607  24.65185254  30.27455006  39.70470415
  -7.91327827 -66.58921841 -43.36317683  66.13316127 -55.61929034
  52.12955226   6.13464304  79.38151964 -67.49426117  -9.17049832
 -62.93507368  73.90409735 -97.61386182  43.98598763  50.7683484
  58.99144305 -66.48976583 -16.03473372 -38.42032545  48.00973947]",578.6256549895388,98697
12,f2,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-53.3329581   47.08551705 -30.20556976   4.56529367 -53.49618954
  16.31715896 -37.92460931  24.65268241  30.27431206  39.70425398
  -7.91330592 -66.58858788 -43.3636777   66.13399344 -55.61948312
  52.13073073   6.13471992  79.38162608 -67.49191548  -9.17146358
 -62.93555569  73.90370889 -76.59932029  43.98567191  50.76851589
  58.99117328 -66.49027618 -16.03479902 -38.42071032  48.01093422]",207.60992489784704,93664
13,f2,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-53.92976878  47.08553432 -30.20558522   4.56530307 -53.49620686
  16.31711309 -37.92460543  24.65264876  30.27436064  39.70425875
  -7.9133564  -66.58857473 -43.3636803   66.13396848 -55.61950653
  52.13070133   6.13479176  79.38141907 -67.49192017  -9.17148776
 -62.93555403  73.90369694 -78.8100329   43.98568433  50.76850849
  58.99115598 -66.4902615  -16.03479129 -38.42074579  48.01095049]",200.24006760828425,87408
14,f2,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-52.6479242   47.08562166 -30.2057103    4.56571468 -53.49472342
  16.31699193 -37.92450852  24.65217828  30.27405996  39.70461271
  -7.9126872  -66.58854805 -43.36353369  66.13397893 -55.61935809
  52.13107202   6.13489759  79.38157403 -67.49169301  -9.17157496
 -62.93333892  73.89977553 -74.05760517  43.98535271  50.76919636
  58.99165767 -66.49036373 -16.03473348 -38.41952787  48.00987943]",259.0193302175814,101799
15,f2,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-47.62873371  47.08666708 -30.20682791   4.56707158 -53.49887182
  16.31519505 -37.9242888   24.65094281  30.27816927  39.70413079
  -7.9133552  -66.58935027 -43.36324484  66.13296482 -55.62217348
  52.12433164   6.13515216  79.38035997 -67.49892442  -9.17056334
 -62.93343056  73.90534752 -55.46727374  43.98702244  50.76965502
  58.9911009  -66.49985379 -16.03249231 -38.42205365  48.01048726]",1085.815474107104,90891
16,f2,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-36.61805573  47.08484604 -30.20884247   4.55944709 -53.49967436
  16.3141329  -37.92306862  24.65078331  30.27693396  39.70485631
  -7.91527854 -66.58948523 -43.36616416  66.13552614 -55.6164866
  52.12688841   6.13285392  79.37580877 -67.48886187  -9.1666459
 -62.93473033  73.90263427 -14.66270051  43.9879859   50.76340765
  58.99184228 -66.49635671 -16.04162866 -38.42353163  48.01131819]",5331.055502786033,100031
17,f2,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-54.17108869  47.08541107 -30.2055941    4.56527589 -53.49621383
  16.31711597 -37.92458327  24.65267049  30.2743201   39.70438594
  -7.91330904 -66.58857993 -43.36369155  66.13398123 -55.61952443
  52.13074213   6.13476348  79.38150694 -67.49191118  -9.17146919
 -62.93554616  73.90369557 -79.70399668  43.98566699  50.76850647
  58.99115971 -66.49028367 -16.03476192 -38.42049138  48.01096194]",200.31803760430964,94508
18,f2,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-52.82741478  47.08573434 -30.20559307   4.56515163 -53.49659943
  16.31708157 -37.92453548  24.65265803  30.27430694  39.70424874
  -7.91335007 -66.58909363 -43.36372199  66.13350492 -55.61880424
  52.13092997   6.13362626  79.3814044  -67.49202562  -9.1714393
 -62.93562359  73.90542851 -74.72649705  43.98572794  50.76887564
  58.99108908 -66.49037682 -16.03360917 -38.42166349  48.01108048]",231.29894644961905,95347
19,f2,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-54.51425299  47.08521583 -30.20553921   4.56534189 -53.49585143
  16.31715211 -37.92455018  24.65252433  30.27425038  39.70421761
  -7.91329317 -66.58859604 -43.36334149  66.13393039 -55.61951131
  52.13028396   6.13496152  79.38159212 -67.4920767   -9.17126564
 -62.93585112  73.90347133 -80.97647955  43.98543981  50.76848476
  58.99129922 -66.49025475 -16.03475595 -38.420762    48.01103455]",204.55806266263608,100037
