execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 54.27735004  11.92005922  68.73122463  32.53621964  13.52460174
  51.94703366  60.33349448  76.86876339 -80.37446861  57.88510631]",700.1648300812657,13736
1,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 54.82712143   8.93113482  68.91321792  30.55325236  12.41277079
  51.36179372  60.16111911  75.79820335 -79.21194492  59.56719032]",700.1131145745727,14315
2,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 57.0940294    8.81687232  69.09872207  31.46675203  13.98586499
  49.35530744  59.96570284  78.2258585  -79.91641994  58.47017448]",700.04674409426,14369
3,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.23735187  10.1747567   68.01832241  31.46675206  14.45285935
  51.25880039  58.98045095  78.22585857 -79.91641986  58.47017454]",700.1059147995536,14001
4,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 55.57217654  11.05607988  67.30994085  32.1206859   13.76050622
  49.79774697  60.50655269  78.61199797 -79.82544747  56.83223916]",700.120565163992,13839
5,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.33310713   9.93650365  68.02276133  31.80577015  12.83234935
  50.48594226  60.23616163  77.85928162 -79.80604547  59.85376004]",700.0418240861202,13950
6,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 55.89494863   9.44254514  68.20031603  30.80872376  13.34102805
  50.67355969  61.04828782  78.87089864 -81.57231821  58.93440984]",700.0491735575628,12999
7,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 58.16185624   9.32828361  69.27276591  31.54288227  11.80961806
  50.96417087  60.85287195  76.84911434 -80.57571839  58.13935105]",700.0959618053648,14129
8,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 57.72369733   8.83432561  69.63406903  32.04494221  12.54892852
  49.8559251   61.66499805  79.98882625 -79.16624735  57.16316903]",700.147630826732,14273
9,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 55.14195559   8.93986089  68.37611536  31.80577002  12.50724384
  51.57180023  61.01076659  77.85928164 -79.80604542  59.8537598 ]",700.0615214667888,13952
10,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 57.40093438  10.44791397  69.09696657  31.39433007  12.64340215
  50.06593081  61.12333038  78.57133836 -77.69209978  59.97459198]",700.1082019080975,14534
11,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 57.39777602  10.45199736  68.73917301  32.46006116  14.58927959
  49.75275351  61.12516637  78.24539919 -79.71515451  58.21646999]",700.0542760776797,14352
