execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,reduction_speed_factor,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  79.553434    -58.86657787   34.1653701   -83.07693119  -52.17476478
  -40.82562378    0.97734996    9.17774892   33.83337881  -19.10363308
   17.90193553  -43.86142498   77.22244145   47.60632717   83.02860019
 -106.82179502  -25.17671866  -14.01014551   44.95048304    2.225396
   92.68548715  -24.58024253  -46.75975034  -66.13332971   78.69188511
  -54.3435531   -18.67970533    5.96560987  -28.53598503    7.24058841]",972.6323505985398,184088
1,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  14.68617815  -76.30741041   26.5385051  -121.42290477  -51.97785587
   16.56291119  -43.71793168   42.34297238   56.07237546  -19.09451438
   40.91285464   -1.86874703   20.50522746   90.30363071   55.32037574
  -64.24855961  -25.8568615   -31.52444767  -10.18353237   70.00522882
   44.84697847  -41.17831084  -49.87265904  -57.56272047   61.38885919
  -46.93152557   -7.12207806   10.85881646  -67.99906467   -6.80249617]",954.722672527407,135871
2,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 47.26810891 -85.17737353   8.17641882 -24.3568036  -77.6026568
  29.97931525 -56.85856646  13.76829678  54.20725301  55.19071471
  44.31794521  -8.81715762  37.73765398 102.77669076  61.71394133
 -58.12983926 -14.85899835  -9.34304023  40.6627274   38.45604749
 103.54906025 -71.38843101 -33.00295223 -31.55144847  53.49695932
 -32.10984904 -18.80254076  17.17900741 -32.58874817  18.57508057]",962.6823045907248,155598
3,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  52.56710959 -110.88922616   72.76084031  -80.62303056  -34.75546866
   25.28677245    1.21758875   25.30621273  -21.84345758  -25.63674728
   42.67578808  -41.96408705   32.60252531   69.32534886   47.3699882
 -105.42476071  -22.58911541  -42.93184315    6.41631858   30.16323184
   36.85704878  -13.83273956  -81.78897716  -83.87341046   74.9573987
  -65.91009936  -90.19511256   18.07060603  -53.93116298   73.52649469]",987.5561444039568,163572
4,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  65.4341322  -111.18842309   55.86628564  -44.9776709   -47.19237816
   32.62383186  -43.81326224   37.28383605   33.30052424   24.71672153
   13.18087999  -31.92982464   22.93432549   62.40595249   44.3996474
  -82.26589963   13.70817006   -9.3109685    47.30713146   26.19180452
   58.1514022   -10.52281158  -60.56925814  -40.42163085   57.16579469
   -7.19513859   26.05845247  -25.39327747  -12.55591732   26.07121963]",955.7176164256092,174575
5,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 57.05232498 -84.87804235  43.8314211  -38.1729964  -47.97687986
  17.81290683  -3.09292303  11.93601115  46.42154388  34.25456035
  49.39390585 -51.57689211  19.75480092  39.55950676  62.42202357
 -26.29363087   1.22274459 -22.59615729  15.95860264  22.93037549
  41.71202766 -31.82825446 -56.25898057 -75.00340406  85.13054616
 -61.73567699 -12.56091791  42.24849313 -57.70990152  13.62100097]",937.8084139426308,142944
6,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 66.98025304 -50.29609516  47.454682   -63.00855469 -67.14983923
   3.87537764   2.14145588  38.65124872  38.6859984  -27.16495448
  48.87493084  -6.36764263  55.20371315  49.22817829  80.18222577
   5.07287888 -45.38877278 -34.74548959  50.19233969  -1.06832698
  85.97737627 -66.23839222 -27.15935783 -48.69266904  40.72168126
 -47.36306563  -5.1253158  -44.95641342 -22.73766928  28.98820173]",966.6620699704192,144509
7,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  40.285201    -58.56726412   47.76660564  -70.03514724  -70.71103317
   18.39435226  -61.02801084   33.36075766   80.01914655  -32.87698817
   55.57061249  -14.81613452   84.65689135   90.45816344   58.74726527
   -1.86006032  -22.32098772    1.87427872   11.53759327   -2.68691633
   52.6573825   -26.77079575  -60.25594115 -109.58526277   32.26581545
  -36.0602334   -38.64992957  -19.86022428    1.31976911   41.35136284]",971.6369209911076,161058
8,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 18.07846807 -58.86672711  29.18673387 -54.62026372 -46.62166186
  40.11711771 -71.39379698  10.10373482  38.63588382   8.41916525
  46.67607735 -72.50811034  81.54008254  58.9283553   49.18144473
 -72.24043976  -9.31696702 -10.03450623  13.41965009  75.62920506
  28.69119401   7.73225038 -50.65886183 -66.13335234  20.89414747
 -46.63339223 -13.40981862  31.0392554   30.14353757 -18.84908893]",953.7276831525228,148222
9,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -23.11152287  -50.23411326    6.90128364 -116.18456568  -42.99715575
   53.12489263   -1.42082316   11.42902971   44.05372065  -12.86743332
   64.69126857  -45.32920206   19.59870376   86.68820522   28.12801029
  -99.81390624  -12.2625049    25.60031319    3.49175789   -3.76932037
   50.00686635  -47.96437278  -39.65461901  -48.69743691   63.48049063
  -41.12376642   37.12889318  -34.22762995  -39.34096868   29.74405309]",967.7359599759887,181493
