execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,reduction_speed_factor,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
10,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 55.66794113  10.81787973  68.7356633   33.11070102  11.90409293
  51.17417585  61.76233029  79.66299328 -81.18931645  55.40450749]",700.1893518292293,12739
11,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 54.3810335   10.05949192  68.91497325  31.13144222  13.75523321
  50.65117123  61.28122529  77.56117064 -78.46177097  58.26018453]",700.0639484685677,12102
12,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 54.41653244   9.1606623   67.6711643   27.75628982  14.49991543
  48.68946402  58.05576206  79.15743273 -79.95174477  61.20155867]",700.3668463941626,12948
13,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 56.33310718   9.93650348  69.08457848  31.54288212  13.19949645
  53.03289154  60.23616168  76.84911519 -80.57571791  58.13935139]",700.1624400246226,12678
14,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 55.4567718    8.94864915  68.20031666  31.46305823  13.34101949
  50.6735665   61.8604699   79.25712597 -81.48157197  57.29657321]",700.0787136205237,13064
15,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 56.54396726  11.80638166  67.8468396   30.11473191  13.66762853
  49.58688123  60.13819893  78.65837651 -78.79287803  54.10950265]",700.2803166278139,13103
16,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 55.26528036   9.42509326  66.95206911  28.49044912  15.70621883
  49.48470991  59.34899346  77.13565382 -78.95514822  60.40650103]",700.3322340818928,12763
17,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 55.89494865   9.44254519  68.2020711   31.46675214  14.68349132
  49.96293645  61.04828788  78.2258586  -79.91641993  58.47017461]",700.0369236479747,12597
18,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 56.24528059   8.55244253  69.0907723   30.0782738   12.92144963
  51.54941065  58.67247165  79.86141628 -81.00389282  60.90306061]",700.1746654190096,12604
19,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 57.30517914  10.68616699  68.72946941  31.8818997   12.18213905
  52.65765693  59.86761986  76.48253856 -80.46534349  59.52293513]",700.1476308715684,13157
20,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 56.64794138   9.94522955  69.81513369  29.79908792  15.74253098
  48.62229785  61.08580902  77.90810049 -78.7733966   57.13084688]",700.1968213905951,12482
21,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 55.5721849   11.05613464  68.02276145  33.45342871  12.83234933
  50.4859423   60.50662036  78.26515411 -79.51392181  57.96168415]",700.078774697242,12952
22,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 56.77919457   8.80814684  69.62611989  32.46009007  11.4845126
  52.05002878  59.11605558  78.24550631 -79.71517094  58.21592942]",700.1132027289849,12514
23,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 54.60011297  10.30647084  69.27452121  31.2038644   13.15208074
  50.25354808  60.87516209  77.21569113 -80.68609281  56.75576663]",700.078681511048,13111
24,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 55.79919283   9.68079942  68.02450315  31.05162321  14.17492338
  49.77524601  59.79257749  79.96917861 -79.36749949  57.41741673]",700.0762301385045,13466
25,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 56.10609981  11.31183741  69.46002433  30.7125876   14.72517305
  48.24706465  60.95020411  80.33575221 -79.47787155  56.03383196]",700.2336222158166,13582
26,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 56.99837289   9.0551873   68.91559677  30.80894702  13.75069455
  50.65433698  58.70996976  78.87094929 -81.57234273  58.93545405]",700.0862377455122,13025
27,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 54.56461674  11.20529772  69.98917742  29.87521879  13.56628321
  50.23116165  64.10062469  76.53135948 -79.43269503  56.80002533]",700.2830046469157,13223
28,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 56.74369645   9.70697632  69.80718391  32.12848749  14.67811598
  50.81640004  62.34151912  76.54955643 -76.69550315  59.17953203]",700.2361257513545,12977
29,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 53.08619792  10.92341761  69.45032042  31.46675215  12.31829689
  51.1517882   61.10809953  78.22585861 -79.91642003  58.47017464]",700.125496759014,13432
