execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,reduction_speed_factor,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 13.15975942  59.31218458 -66.63724061 108.58449128 -29.10827976
 -60.92576368  70.37257895  23.28818829  -3.28603039  22.29056563]",600.0678364650164,13605
1,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 13.15986752   6.51832858  59.1905165  -37.63535289 -32.27412257
 -60.92567369  72.0016383   27.36820651  -3.28588749  22.29071658]",600.5852696602177,15353
2,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 13.23341957  59.14931104 -66.49957941 108.76124754  47.64870076
 -60.93826929 -58.21918155  18.30681472  -3.48737316  22.46160454]",600.0785273913696,18382
3,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  -3.89640993 -146.44870415  -60.47963839  -85.38616596  -99.29187153
  124.80746754   -2.00604678  -35.92003175  -59.52210047  -22.98367067]",600.0145437238647,13764
4,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -54.27456103    6.51844065   59.19044243  -37.63551813   65.75340029
  136.72282027   21.54824505  -98.96891221   91.79628467 -143.07883943]",600.0675031818919,14112
5,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 13.16084563   6.51832237  59.19058742 -37.63534689  47.30013534
 -60.92484793 -58.0397097   18.75613842  -3.28454507  22.29206824]",600.1492380647131,13424
6,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  13.15665483   59.14907653  -66.49662838  108.75460472 -117.44958539
  -60.92838054  -81.74618649   81.42402102   -3.29027487   22.28627198]",600.0489085296539,14002
7,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 12.89957205   6.51898625  59.19002629 -37.63606734  47.64887674
 -61.14508442 -58.21927006  18.30658573  -3.64175612  21.93070135]",600.1445610758873,14405
8,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 13.19649322  58.93694534 -65.99001703 108.16455479  47.64852172
 -60.76910867 -58.21908963  18.3070457   -3.49319824  22.37374366]",600.2707187154948,13455
9,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  13.15986478    6.51829394   59.19056518  -37.63535576  -22.57036752
  -60.92567473 -130.57975059  -40.8559664    -3.28588612   22.29071163]",600.0345872369212,14833
10,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  13.16420309 -146.46601051  -60.46504565  -85.3674142    47.64830419
  -60.92201904  -58.21958994   18.30648098   -3.27995976   22.29671307]",600.0284338697841,13041
11,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 13.16756284   5.84791138  60.65177768 -39.39116851  65.75338917
 -60.92638997  21.54826205 -98.96891204  -3.28689487  22.28614174]",600.326940551461,13296
12,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-2.10159422e+02 -1.46500514e+02 -6.04358519e+01 -8.53299451e+01
 -2.91081626e+01 -3.53516774e+01  7.03727001e+01  2.32882876e+01
  1.66930000e+02 -9.19927169e-02]",600.0398488749748,13124
13,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 13.16275667   6.51831595  59.19051262 -37.63529455 -29.10837845
 -60.92323703  70.37287299  23.28824302  -3.28193223  22.29471137]",600.0098426697685,13354
14,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 10.02227419   6.51829417  59.19056464 -37.63535513 -98.91299651
 -63.59528859  -2.20108859 -36.4087814   -7.67610432  17.97413592]",600.6900907243718,14680
15,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-37.26999309   6.51829397  59.19056515 -37.63535579 -11.00344813
 -49.0539087  150.14014088 -93.98742844 147.96182024 -97.87597514]",600.0348047224065,14535
16,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 13.15986624   6.51829394  59.19056518 -37.63535576 -28.71777118
 -60.92567341  70.17179151  22.78518389  -3.28588375  22.29071356]",600.1315851438817,13906
17,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 10.11604403  24.1255156   17.34273543  11.18262112 -99.30140705
 -63.49144543  -2.00113892 -35.90774241  -7.44749154  18.08083749]",602.0963927146348,15233
18,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  3.67798357   6.51761946  59.19004239 -37.63556283  47.64870664
 -68.91826809 -58.21918458  18.30680715 -16.24939162   9.17633383]",600.9873591157059,16910
19,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -4.36050249   6.518198    59.19049012 -37.63538571  65.75285889
 124.91601574  21.5486905  -98.96839239 -58.13903621 -24.08147779]",600.2881150838639,13635
20,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 13.15984497   6.51829394  59.19056518 -37.63535576 -29.10933237
 -60.92567216  70.37439116  23.28884934  -3.28588955  22.29073392]",600.006335895608,13820
21,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 22.64183692   6.51829382  59.19056547 -37.6353561  -47.21262861
 -52.93234253  -9.39448455 140.56421309   9.67763352  35.40437427]",600.9904102236802,17025
22,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  13.1604445   124.12300213  -40.21074296 -165.26182015  -99.30281034
  -60.92571941   -1.99890798  -35.90752477   -3.28594769   22.29038642]",600.008623241184,13857
23,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 13.86137294   6.50635138  59.20064792 -37.62236722 -29.10814802
 -60.33343299  70.37271503  23.28829974  -2.32307955  23.26011637]",600.250106906034,13848
24,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -3.89649522   6.51826338  59.19063255 -37.63528835 -29.06962745
 124.80749177  70.35288908  23.23865496 -59.52184769 -22.98387365]",600.0379299843376,13191
25,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 98.49592594 -58.454033    32.90083241 236.38553155 -99.30017458
  11.00784694  -2.00010409 -35.90661879 113.38817459 140.31806465]",600.0059940050193,13797
26,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 13.15556872   6.50172054  59.2045733  -37.61737015 -99.29991865
 -60.92929813  -2.00192767 -35.90969194  -3.29176313  22.28476544]",600.0314623480627,15534
27,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 15.97094379   6.51859378  59.18985334 -37.63453232  47.64882841
 -58.5573108  -58.21939626  18.30680734   0.55330205  26.1789084 ]",600.5695897392051,13592
28,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 13.15970624   6.51988833  59.18641619 -37.63006537 -29.1081486
 -60.92572484  70.3727156   23.28830087  -3.28611722  22.29048341]",600.0104594097268,13471
29,f6,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 13.11654162   6.5089676   59.19839592 -37.62527941  65.75340112
 -60.91506241  21.54824309 -98.96891372  -3.14791411  22.17919092]",600.0811549978371,13542
