execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,reduction_speed_factor,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
10,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ -8.71526573  39.29143244  86.59817188  65.79636182   7.48534819
  34.20680692  -3.31534788  72.03570016  77.5946084   50.95728649
 -10.81304823  -0.76071922 -25.55354708  47.28704943  44.12043546
  61.21291925   5.49993375  23.94155775 -57.34754208  72.43173634
  -5.39150268 -35.43864532  56.27002213  40.17000485  58.1222065
 -21.12039576  41.82225093  27.22738633 -25.71918387 -20.32628656]",1400.3140962070345,238792
11,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ -2.36157604  30.77384569  89.09193222  42.91573499   7.57631265
  36.55689022  -0.18727685  79.60505463  80.77379225  57.43798802
 -10.29420771   7.00232198  -4.27340903  55.62863256  59.66771448
  60.61923902   4.39854022  23.81779187 -44.37865421  67.8410503
   1.04699049 -12.12781782  56.31076228  43.99541655  53.67907337
 -32.29048042  37.50852042  28.45377317 -52.96582223 -13.07693684]",1400.291123539064,230321
12,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-18.14870061  35.91564161  85.77486793  59.91659224  -4.91711869
  45.70450987  -3.75132843  75.66013329  87.74907168  50.87570199
  -7.90031117  12.10447905 -26.55605341  54.6490452   53.36887109
  63.22716948   0.6883636   21.83285292 -19.35323926  79.23555226
   8.75444532 -33.75526033  61.8882533   45.71869216  52.87145215
 -31.09472072  43.19815906  34.08217592 -44.30353554 -19.98949052]",1400.2830071566914,244946
13,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ -6.10393628  39.2245107   85.06412202  64.38742464  11.71752559
  37.93618709  -2.78785204  77.80908783  78.13845016  53.00752286
  -6.89093733   5.61583732 -13.61544016  56.38419644  43.6259907
  55.70489722  -1.33910587  25.05075004 -32.66142365  63.02419382
   3.034405   -27.24194501  63.29234069  39.5164764   58.82139887
 -25.68793911  37.56121077  28.60303534 -43.7500357  -15.40061093]",1400.2807628922128,250843
14,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ -8.67758386  30.18019281  84.67700004  60.13670294  -4.04250826
  42.9255706   -1.39812072  82.02962193  77.12512258  54.65519983
 -12.13445799   0.56742581 -27.04526212  53.89848879  47.17364201
  63.82079444  -4.54387942  14.4345745  -30.30397989  75.51224473
  -2.95333773 -22.8924281   59.8058499   42.40972517  49.59423137
 -25.49752716  57.26491506  32.13263679 -36.16046938 -15.64209644]",1400.2743909256735,249880
15,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ -7.17336119  29.53831408  84.90444081  59.89018693   5.96143926
  38.08025848   1.40543099  78.62760758  80.64389251  54.23100511
  -1.16632845  -2.78745238  -8.43889917  51.40944116  57.02401218
  59.66785307   5.96639353  15.99205096 -25.02989542  75.16603315
   1.74838543 -30.7683385   59.13369562  41.56369023  54.47920544
 -39.62245233  43.97183233  29.51449296 -55.69634198 -25.49615084]",1400.2992734268678,227523
16,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ -9.20502399  38.75258878  80.37857178  56.86167845  -1.98331162
  33.75242108   4.08864842  85.0832837   73.77472359  47.70226785
  -2.66808512  -4.93740248 -24.61350791  48.47170438  52.06537401
  56.96593022   7.14559127  14.44827682 -41.53030802  69.73836849
   3.71067227   1.1743656   58.19511763  38.08906443  47.908484
 -29.18571786  43.16084546  31.40288806 -34.24867547 -18.42481156]",1400.2396022506298,239823
17,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ -6.29954376  30.38864183  85.34224052  58.46407492  -1.33476436
  29.91972044   2.84238758  84.30347531  76.15660954  52.30876902
  -3.43451747  12.13779182 -35.79797955  51.41541872  54.41939283
  59.79002521  -7.42066654  21.61378061 -14.04336841  68.11916394
   5.5865759  -37.93616041  57.13303202  42.39847018  56.44120993
 -35.41383305  29.60397805  34.41041326 -44.1569381  -22.03284529]",1400.27972570007,249607
18,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[  3.06573065  43.24387064  82.34838896  53.94127616   1.99971497
  41.8273762   -4.42258595  77.71410993  85.33192947  50.81936657
   0.90881785   7.82028216 -16.98664993  49.02565839  60.17616183
  56.98121951   0.55920777  21.34685679 -19.89086862  71.32770925
   5.92108818 -35.02034308  55.04460939  40.4526704   54.53643025
 -33.4475278   35.23699591  36.37217761 -54.17258171 -22.1448064 ]",1400.2803946637978,251170
19,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[  5.21931917  40.99028002  89.3293316   51.04172774 -12.50772727
  31.72253358  14.0335546   83.48470489  79.6198665   44.9910908
   4.6031563    9.4709063   -5.96352472  50.33534378  53.89842276
  55.75878456   4.32772869  13.5185797  -26.9460792   62.30201429
   3.5143869  -27.7866533   52.56721339  36.3786601   56.58384922
 -29.35766937  33.71653672  38.36008758 -47.22413399 -24.12398021]",1400.2061117906978,249672
20,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-15.37094051  38.66409549  80.64321348  55.1449777   -5.80417506
  35.90956694   5.90363149  82.37973709  74.45875266  42.2948081
  -1.04858271  13.77214481 -26.55498631  48.68677755  36.93726072
  60.13449379  -6.5608296   18.68818464 -48.21397312  72.82558461
  11.3850948  -11.66434815  54.85440888  39.40579234  55.63856837
 -25.06989368  37.65226338  33.51229447 -21.48973211 -25.0332924 ]",1400.1883404685884,240125
21,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ -5.46680362  38.9498042   82.56211234  58.872931    -0.81046836
  21.38306154 -10.12352743  72.2321425   79.80088966  44.9643632
  -7.51509619  14.90380577 -24.4694872   57.96799714  40.09262102
  64.39950123  -3.70702613  17.06374657 -42.21158435  68.96863322
   5.6066653   -7.74174438  58.84288815  39.0580543   63.28939816
 -25.30087227  50.35072969  36.54010224 -32.41195437 -23.00572931]",1400.217486330199,238661
22,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ -6.8659935   29.22047247  78.69477626  68.7248799   -1.45493236
  35.66696028 -11.49577367  75.54305289  80.64149486  58.08895489
  -9.73020098   0.42611472 -39.97594266  44.88708156  50.84162612
  55.75810424   6.10089025  15.37096052 -21.67077945  72.74571936
  -1.43879151 -21.88422767  55.58045913  39.44615601  54.29734845
 -27.36954414  29.90795931  29.03935377 -42.55603822 -10.27699403]",1400.3288177425088,244524
23,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ -4.09259096  43.6487213   91.02598703  56.19267294  -3.36426121
  41.65857757   0.47054843  82.97039592  71.13607726  42.81883254
   0.77644749  13.20967664 -31.67891185  53.33352966  50.46479053
  60.98322372   0.18324167  15.00657486 -41.80859346  64.39773372
   0.2084001  -36.37779531  70.03649732  44.73399656  54.88441502
 -26.24377658  41.81780147  34.90117109 -26.59764883 -22.12199874]",1400.2712698291157,239683
24,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ -4.00382023  33.78493669  79.10919997  66.57341631  -9.39392089
  28.51695571 -15.0304059   84.4129967   75.49944981  52.2468199
  -8.23646103  28.87266164 -38.11110106  60.95371287  47.98817261
  60.9758998    3.62541242  30.54038571 -22.43546492  73.15232321
   3.78975547 -22.6277126   55.24288902  44.67389458  54.01251011
 -36.42043604  41.28646388  26.96637662 -43.7062135  -18.19386315]",1400.2455206421234,247190
25,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ -7.72238264  31.34133912  86.11545595  65.31852843 -19.1633742
  30.5537489   -3.20748517  81.14133132  74.44774607  49.31931911
  -3.84052279  12.78054785 -28.47095093  48.98581837  42.50687944
  58.31890951  -2.5316531   30.99613479 -52.33327168  69.98568261
   8.83146279  -0.87160431  59.41018433  42.14343472  57.09558273
 -28.84414913  37.6462996   40.88310541 -29.43835215 -21.02873053]",1400.1847926963,246013
26,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ -1.94414524  39.012528    84.3523636   41.55095619  -0.69741357
  27.07324024  -5.23378522  72.35948025  84.19067982  52.94698613
  -6.81913412  21.62160863 -25.36301346  55.04968686  48.92410894
  59.85644245   7.71460945  25.61050843 -55.16206504  73.11271034
 -10.14305462 -31.00953912  55.33347847  47.70131883  58.60227648
 -17.27393146  29.39464018  29.57413537 -32.78292408 -21.43341088]",1400.2927304960062,244979
27,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ -4.65072834  33.49787529  82.11215476  68.34509443  -5.68803815
  29.82838769  -8.5632699   70.08719984  86.32024112  55.18651926
  -2.49284624   9.82148368  -9.27193702  49.45263509  50.19047439
  65.3229445    0.7169267   26.42901778 -27.16906221  68.92044585
   2.20778984 -34.76015009  55.14924237  38.88324784  58.2239699
 -33.59855835  52.92246472  37.20935911 -43.78265797 -20.04980725]",1400.2581105257414,230285
28,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ -8.32184168  38.0268483   79.23668116  56.72115756 -17.62521231
  38.41949789   6.51271829  85.24807108  74.0245202   52.95349037
  -9.17508926  11.44660914 -31.92496852  47.39920098  54.59945468
  59.14992944   0.59976831  22.66918328 -53.93443649  65.13973483
  11.795965     4.96774355  56.29121217  34.55321072  56.45553598
 -37.98223164  40.60128344  38.19766511 -41.34077064 -19.39744995]",1400.2363727413767,226299
29,f14,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ -3.39804519  27.58666826  83.73161489  59.48959317   2.93652947
  40.82625955  -2.79063048  81.5196904   78.04499508  51.05221592
 -14.17196674  11.78740363 -24.04976292  44.21074114  52.19696011
  57.89415428   2.80735836  23.15158251 -54.397135    72.21296432
   6.7211163    1.27215451  62.31735814  43.28570686  61.32228118
 -30.97974222  33.89905942  36.05294057 -51.53645741 -16.65048071]",1400.2946275316453,251226
