execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 12.16629448 -51.36976901  39.48030657 -86.86533301 -46.78720115
  13.80884833  -9.81032256  47.273693    41.57942692  26.18702753]",905.9697543425598,41373
1,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 14.0846005  -40.17477289  46.39116537 -92.77956298 -63.38699336
   7.56495385 -48.92393476  13.76896715  29.37416101  -7.04317157]",907.9596724567464,28463
2,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 28.85200901 -53.39394217  45.38684689 -70.01187865 -46.61345129
  31.4688996  -30.69835748  26.12496583  50.73769393 -12.62860002]",903.9798362283732,42429
3,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 13.28690232 -62.33599176  59.49716788 -83.57592658 -64.66043462
  22.5169934  -37.80587287  24.65123849  19.8229884   13.2840315 ]",907.974942605186,35128
4,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 25.55788914 -81.25666307  58.15785445 -70.11004704 -24.37111657
  38.81984991  -8.90234971  19.45603836  64.2715047    4.07834753]",910.944539552388,47236
5,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 30.77031522 -42.19894608  17.83611648 -24.28017174 -57.55123057
  38.81985    -37.83914968  19.45603833  38.53242774   4.07834749]",907.9596674189272,40789
6,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 28.85200898 -53.39394215  12.75379955 -73.22566776 -50.96570777
  23.86993612 -24.47636951   8.6150819   50.73769374 -16.27454122]",905.9697543425598,44251
7,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 47.92545403 -49.64814755  87.97189735 -65.07029797 -51.23295815
  39.03815002 -50.97475552  43.62149835  36.87555994  -8.98229273]",914.9362988909224,52198
8,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 43.32855529 -94.22639892  61.71819888 -34.56660384 -87.31462412
 -25.04492859 -15.8988718   24.07671117  51.67645604  11.41952569]",917.9092479143608,40428
9,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 12.16629469 -51.36976903  29.9094607  -69.87246411 -84.90766184
  -8.9880028  -17.20204889  -5.25587038  41.57942692  15.2492228 ]",907.9596674189272,34604
10,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 10.24798862 -62.56476549   9.08954346 -39.37938299 -88.91234494
  -9.84700163 -52.75614698  59.09647956  53.78469314  18.71140292]",914.9243757807612,33767
11,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 44.70438244 -77.55868122  58.33797847 -60.78565219 -47.90381097
   5.96187228 -19.60272412   5.58499729  50.34790745  35.60209331]",906.9647133996532,38093
12,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 12.16629478 -51.36976935  -1.02157595 -50.35977565 -56.43457448
  31.46889942 -28.04678316  26.12496612  41.57942705 -12.62859993]",906.9647133996532,39799
13,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 48.54099468 -55.16868871  16.77825396 -88.42312425 -60.08453359
  13.8088486  -17.59732417  47.27369312  25.93737498  26.1870275 ]",906.9647133996532,37432
14,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 27.47366388 -70.05884462  68.26897418 -59.12961654 -56.8488288
  20.91174387 -33.61171696  16.4263035   52.06812893  55.9549417 ]",908.9546399503862,43142
15,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 28.85200026 -53.39394313  59.16217288 -92.87772654 -41.14465803
  55.12474839 -27.1279557   14.30212195  50.73787498  -5.15301965]",909.9495805271632,38300
16,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 46.08020613 -60.89090016  32.43571547 -79.23810516 -45.32309163
   6.45789815 -41.79399049  53.94262054  49.01930096   9.48007993]",906.9647133996532,36918
17,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 27.4761854  -70.06172334  21.68047625 -48.80198497 -43.13724173
   7.3169798  -20.25978147 -10.40975555  52.06630015   6.01785322]",906.964708361834,48219
18,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 29.39449161 -58.86672697   3.18300307 -56.2328376  -89.08609467
  -1.1410656  -31.86811229  36.43273663  39.8610341    5.83413901]",906.964708361834,41909
19,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 27.47618551 -70.06172348  38.83613735 -45.44878127 -77.07919589
  13.80884844 -12.98546077  47.27369281  52.06630055  26.18702764]",904.9747952854664,32696
20,f9,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 62.47556398 -90.52773524  26.70831241 -86.76643675 -69.02993049
  38.81881603 -31.60566992  19.45571681  37.75213305   4.07878801]",908.9546292795995,42986
