execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 5.11680185e+01  9.99998584e+01 -5.51112032e+01  9.32062222e+01
  5.26200076e+01  4.02530599e+01  8.52893842e+01  2.15265858e+01
  7.50619539e+01 -3.29521323e-02 -5.37050821e+01  7.61435392e+01
  7.08831963e+01  1.65062850e+01  5.32904065e+01 -8.78248675e+01
 -2.93594487e+01  6.02780644e+01 -1.72673669e+01  7.05878379e+01
  6.69095771e+01 -6.34327932e+01  9.16379914e+01  7.96357337e+01
  1.34411039e+01  3.79291268e+01  7.41590964e+01  1.06455094e+01
 -1.03010503e+01 -5.47672334e+01]",3361238.110796961,157259
1,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 71.59301366  -3.86041742 -82.06243477  78.81355491  84.74771835
 -10.17456663 -41.36581923  19.06001136  66.92737653  26.95335392
 -53.9180822   75.67585491  78.28727745  28.37512266  91.27355242
 -50.35853995  32.8916343   71.00963829   2.21653654  73.55362806
 -41.35000368 -99.99350324  85.57644804  92.3322642   45.60442964
  52.31760678  25.69872299 -34.23892964  47.63464483 -47.8055831 ]",3064836.011779036,149492
2,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 47.71172371  55.11978376 -61.94902154  87.57574549 -22.67650891
  18.91985136  -4.36983739  48.31135665  68.80757637  79.97638595
 -54.46142866  75.14326617  66.70393807 -24.48386995  91.95650683
 -89.17940335  29.40642176  57.69332164  78.25770873  73.89264888
 -23.31777633 -33.35453283  28.337673    92.01980715   1.81935685
  28.49716115  39.15136484  -1.73990951  34.11651509 -69.96855233]",1293830.516248366,144593
3,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 55.04638311  89.58152489 -52.70376854  50.18556749  72.25374271
 -76.22885077  -0.88555631  35.86916126  62.467575    98.18491264
 -54.67695648  75.39368316  73.79444098   7.62444645  -0.65213236
 -64.20317642  51.70772643  67.37898508  -6.28557791  73.57094496
  50.19301099 -98.33284735  84.42606437  86.47339181  31.18373617
  42.49718914  26.80455283 -26.18572135 -18.95148375 -29.90698409]",1803205.954533081,158230
4,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 43.66040597  10.82260352 -46.04539036  58.48845047  -4.70436184
 -73.76906463 -84.72137021 -11.00479957  66.22774593  99.91010856
 -55.59828027  73.10249406  82.75119283 -38.25615024  66.64164713
 -33.66939601  -1.47381655  77.67913895  47.64782274  83.24901877
 -34.75657187   4.8983982   24.29640476  84.83140296  64.37745204
  59.73404168  11.32849252 -37.73259622  14.88534002 -71.38894913]",8375651.891532158,134005
5,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 34.72423136 -29.35795937 -61.77789651  70.0109414   -4.01114454
 -67.48804124  29.64894374 -16.12280879  60.02194387  76.97241268
 -50.61259268  79.17604391  77.71145577 -14.57465026  -1.75228688
  -7.22414408  43.71032736  72.2631667   90.50820215  61.50191936
  97.88113533 -50.80039819  24.48800023  60.67427598  46.7493971
  50.19553663  60.64083133 -72.07562543  84.30466589 -74.87568093]",3862050.6346448553,157795
6,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 69.83701545  92.87715217 -46.44692379  18.08964124 -33.98540584
 -89.41215674  -2.65253389   9.29399148  58.28582698  71.01534747
 -41.86736866  88.10793021  56.72726241 -40.32581239 -12.49207474
 -36.08009159  60.48947933  46.67741834  49.84387762  36.49053841
  54.91703086  12.08693353  28.90729214  98.17899735 -34.21854075
   9.22939332  10.55642185 -54.6721499  -11.97684415 -76.80029708]",5698146.417200729,153074
7,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 62.81966682  16.26066788 -44.21375233  88.26884065  86.17027744
 -88.22755103 -51.83753058 -19.29897706  66.29306304  64.00180789
 -54.10544967  74.18819161  65.57845672  19.55423632  74.48507839
 -18.24746412   9.46441311  57.65218433  -3.96423904  77.31771237
  86.11267707 -99.97847196  84.40670876   9.29453237  -0.15143424
  26.18301795  90.99087522 -55.07710835  25.319092   -40.52496348]",3014647.0849221298,148537
8,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 33.7948113   99.86029081 -93.78218751  60.88588341 -11.75968373
 -50.41249698 -20.71195508 -30.78569289  61.27603254  82.82542571
 -59.79935242  72.63941189  68.10996525 -43.90914369  42.04383296
 -20.90047848  10.38585947  58.45575806  15.00558345  80.49682435
  17.0363593   23.95465882  39.57162262  84.6977628    5.18310454
  32.04560145  29.91209839 -58.00458146 -44.7048124  -69.89515035]",7511720.320564835,152033
9,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 40.05351376 -11.52816218 -54.34253711  62.40579378  32.21450871
 -80.77490281 -17.5560217  -34.37270898  77.35827698  98.18894423
 -53.41367903  76.43830316  76.12161668  -1.25389374  22.00651899
 -21.50134456 -51.42076927  71.16342746  66.76995686  69.97915678
  60.22080077 -87.36903099  44.05566653  62.79378372  41.7573579
  46.764917    46.13667941 -36.3444052   66.37891563 -53.25300764]",792615.7471689265,168025
10,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 71.30192886  72.52805686 -13.67567658  96.1206789   78.55400703
  75.28348075  92.87846291  -4.9827477   79.86218679  64.71132634
 -40.18409011  84.05391368  50.98375521  16.68293756  84.43048295
 -82.21908879 -57.458061    36.22019166 -12.55640683  48.95616113
  53.07651992 -97.06910659  90.53837818  80.37743725 -63.52153249
  -2.36928281  79.81015313   3.98286284  -5.37768822 -35.90378524]",6872265.354832072,136451
11,f1,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 49.38607998  60.24906961 -61.61192069  72.93488446  -4.61292759
 -81.08724747 -50.14875191  -8.11019633  78.58620493  66.437859
 -54.73585114  75.27953993  69.51798043 -11.41351993  57.72245003
 -51.04449492 -45.36992978  60.78636517  66.06625619  73.61462423
  45.7881293  -53.69495919  41.82004253  45.27612543  12.02639092
  34.37975592  56.66946359 -14.17896579  34.89997805 -63.79934631]",429458.5451663329,147368
