execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f7,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 57.49699727  10.20857704  68.73545178  32.80271855  11.90424109
  51.17402993  62.37808503  76.84770375 -78.03974088  60.77311408]",700.1820412938989,28896
1,f7,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 58.25167057   9.10200027  68.3998834   33.79601003  14.9122943
  48.66772115  62.10724336  77.87831839 -79.48676604  59.28496772]",700.2075818086046,28788
2,f7,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 55.98249668  10.82687509  68.91096649  33.45459086  11.07440365
  52.06714573  62.61196687  78.26483278 -79.5154465   57.96032054]",700.1527971547066,28103
3,f7,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.96277608   9.9539558   68.91497327  30.54954389  13.75523324
  50.65117118  61.93545683  76.82946578 -80.7769677   58.39359608]",700.0615337985865,28166
4,f7,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 55.32446512  10.08456581  68.73751462  30.81257978  11.9029684
  51.17529976  63.82938506  77.83979529 -80.00833088  60.10700723]",700.1503289997836,28230
5,f7,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 55.06881755   9.1607726   68.73815491  31.07036761  13.2392956
  50.47046841  59.75212815  79.88187575 -80.79430222  60.64726674]",700.0991252051533,28804
6,f7,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.44193283   9.66863489  69.44805046  28.91233928  13.67909017
  50.41379879  61.4846658   78.83742506 -80.51973993  56.32346699]",700.2344354068123,28402
7,f7,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.6622481    6.70341794  68.73377898  32.87523618  13.2657181
  50.436769    60.47060286  76.50232511 -80.2644193   59.26641798]",700.1393004862653,28870
8,f7,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.23736702  10.17470667  69.62996887  31.12778731  14.16750378
  50.63155544  58.98038634  78.59243945 -80.02623839  57.08644456]",700.0887002486102,28353
9,f7,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 55.79629326   9.68515845  68.3720693   31.46764131  12.5280465
  51.55739294  59.79244496  78.15816823 -79.93487392  58.46877105]",700.0467139919741,28425
10,f7,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.3328885    9.93674738  68.37914411  31.12767089  13.84184017
  50.86883721  60.23617533  78.59136583 -80.02635032  57.08669889]",700.0422096858354,28721
11,f7,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 57.09402822   8.81687335  68.38409047  31.46675163  13.57165239
  49.37770083  59.9657038   78.22585809 -79.91641975  58.47017447]",700.0418289825299,28363
12,f7,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 55.13429019  10.56173744  68.73741247  31.87819857  13.24653498
  50.46358029  61.31862039  77.51378778 -82.03036176  58.34931246]",700.066336820026,28596
13,f7,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 57.72349357   8.8345847   68.02528985  30.54586598  14.16782492
  49.77990481  61.66504372  77.86080818 -82.3422366   57.22000846]",700.1428821169987,28375
