execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,reduction_speed_factor,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
16,f1_basic,10,10,5385,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-3.60781490e-05 -1.42051366e-05  9.31888544e-06 -3.47911085e-06
 -1.12551427e-05 -1.62860865e-06 -1.04405509e-06 -2.60911195e-07
  1.33581867e-07  2.12939234e-08]",0.0,32010
17,f1_basic,10,10,5641,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-3.00868368e-05  2.52935148e-05  1.74527155e-05 -1.90715789e-05
  7.12273200e-06  4.49908784e-07  4.53165819e-07  6.19469889e-07
 -1.42663127e-07 -3.23484388e-08]",0.0,33233
18,f1_basic,10,10,5069,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 1.23240653e-04  9.26725801e-05  1.47109415e-05 -5.29814361e-06
 -4.48988124e-06  1.36346927e-06 -7.37286651e-07 -2.57862585e-07
  1.29226582e-08 -1.01676173e-07]",0.0,29432
19,f1_basic,10,10,4965,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-3.68665048e-05  2.84426242e-05 -1.14480223e-05  1.65450550e-05
  4.48745190e-06 -1.09445611e-06  3.38158940e-07  2.14440158e-07
 -1.78670091e-07  5.79277688e-08]",0.0,29533
20,f1_basic,10,10,4819,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 4.75335562e-05  6.03126595e-06  2.10525813e-05 -1.37100377e-05
  1.72282058e-06  4.97339567e-08  1.61161981e-06 -4.05934942e-07
 -1.14967837e-07  1.73503740e-07]",0.0,27774
21,f1_basic,10,10,5087,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-1.01110694e-04 -4.68325629e-05  5.53130802e-06  1.89473653e-06
 -9.39413233e-07  2.49304364e-06 -9.72527036e-09  1.77534068e-08
 -4.77612871e-07 -4.18225003e-08]",0.0,30834
22,f1_basic,10,10,5004,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-3.06001829e-05  1.57238513e-05  1.60565801e-05  1.64310154e-06
  7.32801932e-06  2.93977964e-06  5.60156672e-08  8.48356663e-07
  2.47073512e-07 -1.76334104e-08]",0.0,28197
23,f1_basic,10,10,4358,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 1.35335351e-04 -1.82089658e-05 -5.17329698e-06 -1.60999135e-05
  1.12046558e-07 -1.58693116e-06 -2.41806361e-07  5.11158034e-07
 -1.95501028e-07 -6.76685467e-08]",0.0,24693
24,f1_basic,10,10,5145,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-1.25340650e-05 -4.51976681e-05 -1.53517839e-05 -7.22787633e-06
 -6.93385579e-06 -3.32683181e-06  7.77850091e-07  2.14368244e-08
  1.35143374e-07  2.92951774e-08]",0.0,30311
25,f1_basic,10,10,4514,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-7.58302534e-05  3.41014341e-05  2.30253507e-05 -5.18074706e-06
  8.88133249e-06  2.60160282e-06 -5.41823863e-07  2.30620944e-07
 -2.00559394e-07 -1.45752184e-08]",0.0,26079
26,f1_basic,10,10,5289,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 2.00117348e-05 -7.10797364e-05  4.55951665e-06 -1.04881250e-05
  4.70510968e-06 -3.63901725e-07  1.01863447e-06  5.56349856e-07
  2.35410514e-07 -8.06290395e-09]",0.0,30905
27,f1_basic,10,10,6080,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 4.05506078e-05  2.62970994e-05  1.46850893e-05 -1.49828847e-05
 -6.34954371e-07  2.13765063e-06  1.13645772e-07  9.62440292e-07
  7.37783344e-08  8.39910226e-09]",0.0,36734
28,f1_basic,10,10,5665,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-1.60649848e-05 -5.48112927e-05  4.16671326e-06  7.73883662e-06
  2.00041786e-06  4.45189324e-06 -1.07783807e-06  2.35776171e-07
 -1.59819723e-07 -2.05255247e-08]",0.0,33840
29,f1_basic,10,10,4548,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-1.48712101e-04  6.02872467e-05  6.94334246e-06  1.41989775e-05
 -1.46887016e-06  1.67010430e-07  4.25990865e-07 -6.36026329e-07
 -7.39009299e-08 -1.12702009e-07]",0.0,26434
