execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,reduction_speed_factor,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
10,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 42.78608607 -88.75362084  18.66033987 -56.37221294 -50.791958
  30.11383093 -45.36440407  42.11980773  62.55311182  16.95565812]",907.9596674189272,33935
11,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -7.52260389 -49.59506081   3.00287881 -65.55723225 -65.55340022
  31.22088675 -21.16773773   1.94615424  66.37973734   0.4324065 ]",910.9445445902072,38179
12,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 12.70877713 -56.84255392  48.58705792 -53.1172167  -62.49150352
  29.86581813 -16.29409234  17.940996    30.70276684  30.01666471]",903.9798362283732,32390
13,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 12.70877692 -56.84255385  44.56260303 -37.91976037 -53.37267772
   6.20988539 -23.17313797  29.76380883  30.70276711  22.54108661]",904.9747952854664,30871
14,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 10.24798858 -62.56476561  42.86059195 -60.64623787 -86.1980217
   6.20988525  -6.10641573  29.76380895  53.78469325  22.54108644]",905.9697543425598,29576
15,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 14.6270832  -45.6475577   18.66034005 -56.3722129  -50.79195827
  13.56083592 -45.36440386  23.09488125  18.49750089  39.24803426]",906.9647133996532,38739
16,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 47.99851234 -49.69590406  26.7092498  -86.76712595 -69.0296099
  37.46478174 -31.60631339  35.45088035  36.81403501  33.66260547]",906.9647133996532,42083
17,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 28.85200909 -53.39394233   8.90941956 -48.70377756 -65.37965045
  22.51486758 -42.05577229  24.6099235   50.73769404  13.30971694]",903.9798362283732,31276
18,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 29.93697387 -64.3395117   45.56692154 -60.68744513 -70.14621983
  70.0746639  -41.39871496  25.14313554  28.98437437  15.19991332]",907.9596674189272,33293
19,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  27.47618557  -70.06172339   30.55360933 -111.28893896  -54.61562079
   39.06786273  -14.02694538   43.63485      52.06630022   -8.98265892]",910.9445445902072,32364
20,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -0.68273022 -26.95569819  30.60717344 -24.37837904 -35.308822
  13.312786   -16.04315868  -1.0838965    8.01068058  52.30895627]",920.8941200476828,37679
21,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 48.54020086 -55.16641744  58.51676714 -51.4613982  -71.4372581
  38.57563426 -30.30294007  -4.72276025  25.93669064  17.13959203]",906.9647269864228,36907
22,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 31.85528003 -53.14451539 -16.85891017 -68.86919468 -47.66342984
  -1.14106511   6.84995626  36.43273638  16.77910803   5.83413888]",914.9243555840468,28264
23,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 12.70877712 -56.84255377  44.38252837 -47.24419388 -29.83990903
  20.91174895 -12.47277992  16.42598743  30.70276689  55.95489728]",910.9445445902072,37596
24,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 48.54099456 -55.16868862 -17.99707643 -44.38857592 -46.0254416
  -1.14106554 -46.02137047  36.43273641  25.93737498   5.83413911]",913.929416723668,30224
25,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 44.70438229 -77.55868113  36.46017022 -94.43556132 -54.44191731
  22.51486772 -34.91494544  24.60992356  50.34790729  13.30971707]",904.9747952854664,35146
26,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 49.37432886 -33.02820728  44.5626032  -37.9197602  -53.37267766
  46.41881343 -23.17313779  36.96592232  35.48543508   7.72428831]",912.9344576665746,39866
27,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 29.39449166 -58.86672713  58.5180531  -51.46121849 -71.43657941
  46.17080076 -30.3030817   12.78711088  39.86103421  20.78529513]",903.9798362283732,29522
28,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 47.99851219 -49.69590393  52.43143808 -77.63910686 -48.07756072
 -17.44596498   1.28531059  41.58659555  36.81403493  15.0654616 ]",911.9395036473004,38444
29,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 28.85200921 -53.39394244   8.72934456 -58.02821091 -41.84688208
  37.71275569 -31.35541478  59.62960266  50.73769396  20.60158043]",907.9596674189273,42249
