execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,reduction_speed_factor,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -3.14351738 -32.67784243  14.63446089 -41.17485248 -41.67317867
  61.36869231 -52.24353822  47.80678935  31.09254362  28.07715574]",915.9193308932404,42658
1,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 29.39449155 -58.86672701  38.47603837 -64.09763999 -30.01370455
   6.20988552   8.41518372  29.76380894  39.86103396  22.54108678]",906.964708361834,40432
2,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 46.08020593 -60.89090001  54.49359845 -36.26376204 -62.31775367
  15.16391709 -37.18212734  31.27885121  49.01930106  -3.39723061]",905.9697543425598,26143
3,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 29.93697418 -64.33951198  35.63592651 -62.3434429  -61.20114343
  37.21673152 -27.38972574  11.27210233  28.98437437  46.72352758]",904.9747902476474,32742
4,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 48.54099468 -55.16868864  -4.04164661 -57.92995709 -64.08929713
  21.15979912 -53.15134949  40.60476528  25.93737505  42.89397505]",910.9445445902072,32773
5,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 14.61966175 -45.67702777  55.13812299 -77.68294802 -32.02629289
  46.16301222 -34.00553224  12.79383804  18.53446171  20.78368953]",908.9562549774384,37007
6,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 13.54211804 -34.70198799  42.50049302 -79.29509658 -39.13253009
  15.41196694  15.29422925  55.45762896  40.25082056 -16.45815249]",914.9243757807612,32937
7,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 12.70877725 -56.8425541   59.34229709 -83.55333687 -64.67735306
  14.91590453 -37.82830157   7.10003977  30.70276712   9.66377614]",905.9697543425598,41995
8,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 29.39449166 -58.86672709  22.8648696  -62.24523611 -83.4435523
  14.91590445 -49.18571643   7.10003966  39.86103399   9.66377603]",903.9798362283732,31887
9,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 29.39449131 -58.86672702  18.84041486 -47.04777924 -74.32472639
  37.46478118 -56.06476163  35.45088004  39.86103423  33.66260583]",905.96975434256,29601
10,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 13.25125645 -62.31531081  41.36239226 -54.81442202 -37.49462559
  30.36180487 -37.57740245  66.29853049  19.82616231   3.89463321]",911.9394986094816,43188
11,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 12.70877703 -56.84255396  24.70066277 -41.23174815 -35.48257077
  23.86993638   4.84477008   8.61508201  30.70276712 -16.27454104]",910.9445445902072,28760
12,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 47.99851242 -49.69590408  24.88068732 -31.9073229  -59.01529377
  53.76976391  -5.85551691  30.29699485  36.81403473  24.43123607]",909.949590570933,31699
13,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 16.00289711 -28.97983343  64.24451909 -43.93219748 -47.73006122
  30.1138309  -40.49075888  42.11980767  17.16895648  16.95565805]",909.9495855331138,36197
14,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 1.21662947e+01 -5.13697693e+01 -1.71919221e-02 -7.31274136e+01
 -7.32081229e+01  4.77737992e+01 -4.62723042e+01  2.09711069e+01
  4.15794271e+01 -2.18599227e+01]",910.944539552388,28086
15,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 16.00289719 -28.97983341  32.43571524 -79.23810495 -45.32309154
  44.81569495 -41.79399045  28.7819864   17.16895629  50.36946872]",911.9394986094812,33227
16,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 49.06174485 -60.65990572  26.72378364 -86.76615034 -68.41099533
   0.18448658 -31.60930936  20.42456988  15.09746068 -23.67325388]",910.1534360098752,40191
17,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 29.39449164 -58.86672695  19.97846517 -71.52846248 -75.96258568
  46.4188133   -3.19305933  36.96592251  39.86103402   7.72428861]",904.9747952854664,31457
18,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 12.708777   -56.84255393  32.2555913  -88.56249975 -21.7903969
  -8.74002864 -31.09361611  18.92285244  30.70276711   2.18819797]",910.9445445902072,32957
19,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 29.39447001 -58.86672039  29.90795039 -69.87244481 -84.90766104
  38.81985796 -17.20205054  19.45604435  39.8610453    4.07834524]",902.9848783577586,43995
20,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 27.47618556 -70.06172341  55.45155901 -70.0689169  -40.42288344
  22.76288009  26.38980605  48.78873539  52.06630038   0.24871049]",912.9344576665746,31471
21,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -5.06181544 -43.87284912  -7.57208763 -25.79683435 -86.90002273
  38.81984989 -10.33395394  19.45603841  43.29781117   4.07834761]",915.919309603321,30663
22,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 11.62381197 -45.89698445  57.69374412 -19.3691471  -78.1957992
  15.16391726 -22.77791823  31.27885123  52.45608701  -3.39723063]",909.949585533114,32757
23,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 46.62269915 -66.36369948  31.6114712  -47.14598653 -52.08231426
   6.20989354 -34.26876888  29.76383634  38.1426641   22.54109219]",902.9848771722862,33161
24,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 46.62268889 -66.36368514  39.66038126 -77.54089966 -70.31996951
  37.71275583 -20.51068028  59.62960285  38.14264117  20.60158049]",905.9697493047408,39319
25,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 28.84700432 -53.39143555  45.56694671 -60.68745377 -70.14624745
  14.91590404 -41.39872798   7.0986814   50.73680574   9.66334079]",902.9848972376662,34473
26,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 13.54211829 -34.70198817  14.76981887 -42.88772107 -26.5376312
 -10.34302724  18.85354582  10.73885656  40.25082056  44.83341596]",919.899145831694,34454
27,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 46.62268843 -66.36368502  40.53816853 -22.72238066 -44.25389808
  23.86993629 -30.05214808   8.61508199  38.1426413  -16.27454129]",908.9546264760206,30659
28,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 12.16629454 -51.36976914  27.58703722 -31.94860714 -42.96353815
  38.8198501  -41.14778123  19.45603807  41.57942689   4.07834756]",905.9697493047408,29678
29,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 12.16629478 -51.3697694   11.05176816 -95.95206827 -83.79100537
   5.96187258  -7.4096821    5.5849974   41.57942702  35.6020933 ]",910.9445445902072,31858
