execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 48.54099492 -55.16868873  28.90514196 -47.10477934 -68.13411999
  29.86581829   1.0235287   17.94099642  25.93737489  30.01666486]",905.96975434256,30058
1,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 29.39449156 -58.86672709  31.61147151 -47.14598665 -52.08231788
  46.1708006  -34.26877087  12.78711048  39.86103406  20.78529514]",902.98487717128,32011
2,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 47.16517033 -71.83647731  11.74952462 -50.45797042 -34.192229
  22.51486429  -6.25085537  24.609922    27.26598934  13.30971566]",906.9647083621576,30977
3,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 12.16629487 -51.36976936  61.53812388 -43.89103714 -63.78185674
  38.81985009  -5.19851553  19.45603822  41.57942708   4.07834753]",905.9697493047408,27311
4,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 10.24798839 -62.56476534   8.72934468 -58.02821099 -41.84688175
  38.81985021 -31.35541472  19.45603846  53.7846932    4.07834754]",905.9697543425598,28235
5,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 31.85533418 -53.14461869  44.56246189 -37.91976025 -53.37267757
  13.56083576 -23.17313728  23.0948813   16.7791394   39.24803412]",905.9697543628076,34212
6,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 46.62268858 -66.36368487  32.61578979 -69.91367133 -68.85585969
  23.86993618 -52.49434819   8.61508205  38.14264112 -16.27454109]",905.9697543425598,29910
7,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 10.24798844 -62.56476561  16.95832877 -79.09869068 -83.61730187
  37.46478143 -28.29768189  35.45087994  53.78469328  33.66260565]",906.9647133996532,27706
8,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 49.08288527 -60.64217073  29.72937408 -79.1968301  -61.37498568
  -1.14113218  -6.50172722  36.43260359  15.06256031   5.83406165]",906.9647160799308,36227
9,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 27.48753067 -69.96898316  25.67142691 -64.03736859 -52.16448202
  53.72575583 -13.40935247  30.30229734  51.85599955  24.3362633 ]",905.0206051134194,32424
10,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 27.46852478 -70.06583824  52.61616533 -68.31175308 -71.27724591
  31.46832389  -9.42944631  26.12248587  52.09671107 -12.58768711]",905.0341360251242,32029
11,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 31.30257479 -47.68834352  41.5686966  -45.43878716 -60.30867466
  -1.10236621 -48.58615682  36.60523173  27.71134357   5.79191217]",905.3134255300528,35913
12,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 65.76406571 -62.67188602  72.11381275 -83.65318891 -42.43526518
  14.92110584 -16.03291652   7.10008621  24.23579328   9.66379431]",911.9397323410068,35116
13,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 28.53405595 -52.83553222  45.45144707 -69.70223272 -47.12011516
  30.84043394 -30.68674685  41.95871523  49.93135579  17.34968962]",904.2051278625496,42105
14,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -5.60429786 -38.4000644   38.83613745 -45.44878125 -77.07919592
  -1.38907787 -12.9854607   12.2539251   54.17447116  18.89514538]",908.9546264760206,33596
