execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f6,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 13.16062507   6.51748337  59.18428367 -37.63120304 -29.10826918
 -60.93474864  70.37277971  23.28845411  -3.28311563  22.29298318]",600.0219103434391,23602
1,f6,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  -3.31679249  124.12112291  -40.20712687 -165.26638034  -29.10866433
  125.35705732   70.37298104   23.28896553  -58.7396643   -22.18861891]",600.3091319903407,26780
2,f6,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 13.14717276   6.37466444  59.31194791 -37.47950084  65.75493658
 -60.99673275  21.53601809 -98.97225105  -3.28992489  22.27832138]",600.1584071144604,20430
3,f6,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  13.15828484 -146.44870385  -60.47963864  -85.38616629   47.26756459
  -60.92520789  -58.02255235   18.79753496   -3.28084999   22.28690422]",600.1531290607377,21498
4,f6,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  13.16290139 -146.44675295  -60.48133851  -85.38815578  -47.25528172
  -60.92311504   -9.3730741   140.6184356    -3.28173438   22.29491153]",600.049679715785,22340
5,f6,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 13.1621095   59.15086747 -66.50087906 108.75956576 -29.11267148
 -60.92585099  70.37656459  23.29252593  -3.28629707  22.28965335]",600.0173088242256,17937
6,f6,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  13.16386887    6.51241205   59.19543293  -37.62923311  -22.54429612
  -60.92229951 -130.59260436  -40.88878447   -3.2804116    22.29624965]",600.0214748821321,27144
7,f6,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 13.15982172  59.15095805 -66.50112191 108.75983883 117.8325217
 -60.92571377  14.15941656  77.51514105  -3.28594939  22.29064628]",600.0170930533521,20852
8,f6,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 13.15975927   6.52310089  59.17809938 -37.61951353 -29.10814792
 -60.92576367  70.37271526  23.2883      -3.28603037  22.29056571]",600.0186339859695,16017
9,f6,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  13.14945807 -146.66052495  -60.64211346  -85.44950871   41.12899256
  -60.96493309  142.72396114   82.42775722   -3.29509982   22.2796217 ]",600.1388731420702,23585
10,f6,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  14.17430608    6.51829381   59.19056508  -37.6353558   -21.76390903
  -60.07048058 -130.99482962  -41.89532566   -1.89862069   23.69372896]",600.5130839249138,24320
11,f6,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -54.47368213    6.51829507   59.19056247  -37.63535262   47.67096256
  136.55497955  -58.19857217   18.3248034    91.52408689 -143.35425168]",600.0988883676425,20394
12,f6,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -4.00468011   6.03449129  59.59974392 -37.11010499 -99.26782803
 124.71620696  -1.96880968 -35.88258684 -59.6701317  -23.13341857]",600.2437989370784,20151
13,f6,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 13.12350235   6.89474753  58.87240253 -38.04386981  41.08575392
 -60.9577859  142.74624924  82.48352742  -3.34311629  22.24208644]",600.185560085335,27224
14,f6,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -3.92243047   6.51851068  59.19028407 -37.63533243 -99.31596632
 124.78546911  -1.99365673 -35.88897558 -59.55764363 -23.01962857]",600.0485204578581,22168
15,f6,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -3.89641118   6.51820105  59.19079871 -37.63562328 -99.30150583
 124.80747205  -2.00108775 -35.90761464 -59.52209866 -22.98367433]",600.001409870264,21073
16,f6,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 12.92578951  59.15075017 -66.50072662 108.75933894 -99.30156972
 -61.12297598  -2.0010552  -35.90753276  -3.60590323  21.96698825]",600.1181532818746,18309
17,f6,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 13.16054352   6.03447072  59.59950105 -37.11030612  47.67256347
 -60.93301358 -58.26845395  18.30214803  -3.28366315  22.29249969]",600.1846538842143,21801
18,f6,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  -3.89640427    6.50103298   59.20515444  -37.616624    -22.5012657
  124.80747692 -130.61532018  -40.94502092  -59.52209355  -22.98366342]",600.0510118476891,19340
