execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f7,30,10,19829,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.11403817   9.68948226  68.73745276  31.4668605   13.24655576
  50.46352558  60.64217284  78.22577851 -79.91642134  58.47006138
  18.01069992  78.39205054   4.42875598  -3.27626618  48.21545246
 -43.54511961  -0.30492179  64.13640895  11.9458407   55.22851171
  38.18246898  13.75790725 -40.52250276  26.62661686 -66.6427225
  20.15366149  25.75113975  36.76034255  62.52031557  77.16863236]",0.0,77194
1,f7,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 54.43481307   9.67174268  68.83113271  31.42633292  13.36638721
  50.27945752  60.64462779  78.24444131 -79.92031175  58.4691665
  17.97281594  78.41042048   4.4287446   -3.27321171  48.23709898
 -43.49941541  -0.29948818  64.12735567  11.95758593  55.22625379
  37.8387361   13.75652164 -40.55212769  26.62799192 -66.61144799
  20.18179756  25.77350236  36.75838314  62.5225074   77.13622511]",700.0543005374733,76971
2,f7,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.11402793   9.30695982  68.83275445  31.88730111  13.24655443
  50.46355382  60.64222478  78.22585863 -79.91641997  58.73896292
  17.78156895  78.39203292   4.2870607   -3.27625827  48.38873321
 -43.26269918  -0.30491339  64.13639806  11.94579511  55.22850976
  38.18244674  13.75792565 -40.35076039  26.62659473 -66.6427497
  19.80954624  26.05543489  36.7602968   62.52033854  77.1221847 ]",700.0147797767551,75136
3,f7,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.11402751   9.30695963  68.83275486  31.88730045  13.24655439
  50.46355355  60.6422239   78.22585824 -79.91641997  58.73896329
  17.78156873  78.39203277   4.28706069  -3.27625841  48.38873367
 -43.26269889  -0.30491291  64.13639827  11.94579553  55.22850966
  38.18244687  13.75792579 -40.35076065  26.62659457 -66.64275015
  19.80954631  26.05543473  36.76029719  62.52033602  77.12218404]",700.0147797767654,75439
4,f7,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.042525     9.68952422  68.70330707  31.63264517  12.75972877
  50.60912585  60.6422248   78.22585861 -79.9164199   57.81159033
  17.9200882   78.39203285   4.58290358  -3.27625834  48.56997894
 -43.54513014  -0.30491334  64.13639822  11.94579512  55.22850952
  38.28529926  13.75792579 -40.52247603  26.62659483 -66.6427499
  20.01233807  25.61492485  36.76029681  62.5203386   77.10456804]",700.0098572846081,74811
5,f7,30,10,19627,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.11403718   9.68950335  68.73744341  31.46680575  13.24654335
  50.4635405   60.64221419  78.22586635 -79.91641651  58.47015228
  18.01063671  78.39201359   4.42880235  -3.27627926  48.2155625
 -43.54513715  -0.30493003  64.13639649  11.94577631  55.22850484
  38.18243869  13.75818231 -40.52247449  26.62660797 -66.64279231
  20.15361005  25.75116485  36.76031416  62.52036174  77.16853419]",0.0,73226
6,f7,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.25718816   9.69055077  68.73763302  31.46796128  14.22053707
  50.17442985  60.64230869  78.22570446 -79.91642494  58.46904232
  18.01294754  78.39169079   4.42858823  -3.27652861  48.21447691
 -43.54946186  -0.30513866  64.1368912   11.94614755  55.22834548
  37.97568108  13.75783214 -40.5199217   26.62657795 -66.64296683
  20.15371245  25.75076397  36.76024505  62.5176189   77.16982316]",700.0099304467167,74736
7,f7,30,10,18760,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.11402117   9.68946931  68.737402    31.46671815  13.24655415
  50.46353226  60.6423274   78.22590262 -79.91641159  58.47026705
  18.01063493  78.39202519   4.4289887   -3.27628099  48.21566928
 -43.54506982  -0.30492239  64.13639531  11.94579527  55.22851774
  38.18244685  13.75791685 -40.52253999  26.62661081 -66.64273525
  20.15350067  25.7510922   36.76025028  62.52027953  77.16842185]",0.0,75238
8,f7,30,10,18671,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.11401346   9.68965044  68.73741683  31.46682848  13.24655721
  50.46357165  60.64219843  78.22586952 -79.91642585  58.47013363
  18.0106835   78.39202118   4.42877154  -3.27627992  48.21549853
 -43.54522768  -0.30486435  64.13635541  11.94581395  55.22852654
  38.18241469  13.75793396 -40.52234752  26.6265781  -66.64274409
  20.15361213  25.75109803  36.76030116  62.520342    77.16859486]",0.0,73790
9,f7,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.04252489   9.68952441  68.70330707  31.63264536  12.75972875
  50.6091257   60.64222469  78.22585859 -79.91641999  57.81159011
  17.92008817  78.39203281   4.58290354  -3.27625829  48.56997867
 -43.54513042  -0.30491342  64.13639814  11.94579503  55.22850964
  38.28529929  13.75792572 -40.52247576  26.62659475 -66.64274969
  20.01233806  25.61492497  36.76029685  62.52033864  77.10456828]",700.0098572846081,77255
