execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f6,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 14.54818102  55.24502207 -57.1219488   98.00324109 -28.38954561
 -60.52657808  69.91782956  22.21546636  -1.66630262  23.93677221]",601.8992745789151,26006
1,f6,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 13.18100669   6.5187329   59.19019975 -37.63584614 -29.10673273
 -60.93083395  70.37200342  23.28645864  -3.34788341  22.33858977]",600.0460673726999,19823
2,f6,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 13.15994728   6.51948473  59.1882593  -37.63777     47.64868019
 -60.9259399  -58.21917097  18.30684123  -3.28571827  22.290862  ]",600.0083874232265,16518
3,f6,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 12.20373309  69.47407351 -72.92299426  98.91183242 -98.29890485
 -60.99254112  -2.82944919 -37.56043908  -3.00226871  22.16838347]",602.2960161172992,18100
4,f6,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 13.14686574   6.51828757  59.19057056 -37.63534885 -29.14328451
 -60.93662795  70.43153416  23.29062879  -3.30366018  22.27273142]",600.0501846894139,16758
5,f6,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 13.15972677   6.36890502  59.31683324 -37.4732358   47.65194034
 -60.92582827 -58.21574349  18.30967668  -3.28606874  22.29052479]",600.084177069407,26695
6,f6,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 13.01927573   6.52096006  59.18418606 -37.62790957 -29.10699231
 -60.89312276  70.37077968  23.28822514  -2.87304833  21.96442274]",600.1372532595611,15478
7,f6,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 13.18464396   6.51832695  59.19048634 -37.63526394 -29.37441574
 -60.94996677  70.09632662  23.06119804  -3.34921039  22.3502053 ]",600.1985713419396,29022
8,f6,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 13.15924513   6.51771063  59.19195789 -37.63697799  47.64870177
 -60.92572164 -58.21918419  18.30681565  -3.28663966  22.29002615]",600.0076211331992,16845
9,f6,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 13.16234187   6.51830154  59.19061081 -37.63531932  47.51964324
 -60.9258871  -58.15275669  18.47314358  -3.28618277  22.28927774]",600.074497120589,17377
10,f6,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 13.47143736   7.97020133  57.96402891 -39.20734451 -98.48609893
 -60.66246041  -2.46099654 -36.91609042  -2.85720718  22.72054619]",600.687169914546,18502
