execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f1,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 59.1897929   70.30556978 -47.9352063   79.56923837  63.70462336
 -17.72410793  15.6474558   21.03637931  81.08163894 117.26261907]",45510.01975783179,31853
1,f1,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 43.57273125  60.40514824 -91.99125596  53.68288917 -11.58146472
 -97.74890205 -73.8454452  -29.50261987  51.50584136  43.09201565]",149640.92826830965,23141
2,f1,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.96027305  75.17823796  -0.44369189  97.39426394 114.07073653
 -28.33741895  77.82952108  75.21562563 112.9683126  107.20410162]",560428.1038046447,24071
3,f1,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 57.67207798  64.08077886 -50.09078371  64.2297063   16.37182605
 -28.58051404 -40.86207807  18.49381486  79.63897872 108.02735765]",14741.862699450536,26624
4,f1,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  36.25985951   65.12844696  -30.6854857    66.57723608   22.55823774
 -133.27644463  -33.82376044   40.81860424   92.66621433    9.6390063 ]",117460.4457536808,24183
5,f1,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 3.41857174e+01  6.61843115e+01 -6.58985106e+01  6.96561465e+01
  3.17247928e+01 -1.43703277e+02 -2.27047602e+01  3.73351470e-01
  6.90287836e+01 -8.51988902e-02]",18506.55886279986,28759
6,f1,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 68.78607025  63.65385106 -72.33506795  63.92299993  13.54342667
  26.07624777 -44.19396259  -6.99569509  64.70127886 159.30030848]",37177.62258176027,25013
7,f1,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  48.91953227   65.54168375 -112.28321177   67.95910016   26.52668391
  -69.81917316  -28.95854703  -52.95293356   37.89287941   68.83195009]",357114.5165365132,31123
8,f1,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 49.78166603  59.94224837 -59.86439344  53.17795988 -18.50989177
 -55.93720685 -83.17980672   7.33573919  73.08424107  79.14991359]",38954.93930475207,34055
9,f1,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  41.60342794   65.96435913  -90.0953228    68.90488496   29.6601305
 -108.53183777  -25.22593168  -27.35362402   52.77665574   33.28373687]",123617.96772734042,30375
