execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 66.38601152  63.612074   -28.6322703   62.01912823  10.24741902
  14.81941757 -48.44022712  43.05917753  94.04819022 148.58288382]",137361.57104824163,43326
1,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 57.07207541  66.1007801  -17.52338483  69.37967977  29.56225193
 -32.03151254 -25.72273228  55.7834908  101.49637725 104.91911369]",231099.9635783088,41711
2,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  35.99584627   65.26804054  -99.33011909   68.23701728   25.57300221
 -134.0521978   -29.68199865  -37.92628847   46.56819097    8.76716958]",211823.59990518825,42786
3,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 50.45214129  66.0633841  -43.16244832  69.08117859  29.41313167
 -64.75943719 -25.74604798  26.42293785  84.29912427  74.27494421]",36082.46613785197,32082
4,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 48.71654352  65.11281559 -59.33881893  66.58157546  22.58566533
 -72.38696999 -33.76134135   7.89575378  73.43181687  66.86430629]",262.4112369291894,38356
5,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 43.94597202  65.24011801 -19.61186009  66.18821848  22.48116676
 -93.99965115 -33.91901349  53.43873609 100.10967916  46.07058396]",208494.913377968,51733
6,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  11.08999778   66.76422339  -31.76735525   70.78350265   36.03906869
 -256.01992244  -17.50145064   39.50588867   91.94833014 -105.79925188]",173639.22148029317,30923
7,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.28591563  64.79740668 -57.1163583   65.82380557  20.2065531
 -35.38456298 -36.596291    10.43946752  74.92485759 101.63921598]",2577.0338411432062,40393
8,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  37.49895281   64.37198993  -79.79925321   64.94802151   18.77078309
 -127.5066359   -37.87470158  -15.54959516   59.68639805   15.13346436]",59921.507891687696,46041
9,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 49.63281804  64.86184473 -59.70274408  65.95492946  20.61520647
 -67.96188184 -36.12431387   7.47730202  73.18717752  71.03829442]",128.40093739773988,38162
10,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 48.34030792  64.93571038 -62.15094217  66.09801006  21.21178286
 -74.27866872 -35.3893737    4.66474627  71.54373402  65.10143886]",1072.3995163399363,41810
11,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 65.23612227  70.09601846   1.8659414   81.24231034  67.737426
   7.67526261  21.57912559  77.98978199 114.54023544 142.27550495]",523157.42952760303,40028
12,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 49.33786242  62.73559473 -84.81049926  60.33794363   3.63288778
 -69.3806169  -56.45885299 -21.28294207  56.32025406  69.70403777]",84911.02816944585,31275
13,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 45.03224426  64.56188663 -47.43934423  65.11651154  17.89976454
 -90.65225642 -39.46516785  21.52343039  81.42542733  49.77112425]",20802.26897628671,33135
14,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 68.42687414  64.24216307 -45.36335046  64.34737829  15.79635596
  23.85526147 -41.84148155  23.93050397  82.81209168 157.34362981]",41793.80264171628,45157
15,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.26873302  66.60719237 -35.0662836   70.9965674   34.60198817
 -34.45234466 -19.41729806  35.71675709  89.72485415 102.22771963]",81875.57145002799,34332
