execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,reduction_speed_factor,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
10,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 31.61307191 -25.0382289   61.75220704   0.8788901  -27.18827639
  21.55760754 -74.49634438  56.39154145  36.5115961   73.51350978]",950.126028780895,89508
11,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 12.16629431 -51.36976919  38.0359921    5.87568061  21.22207928
  62.72371336 -43.29687228  31.81206309  41.5794271   -1.50703414]",936.8132215440236,58705
12,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 13.79373097 -67.78801236  85.42955555  20.0951028  -32.81535795
  28.2625877   53.44192883   9.75716169   8.94966847  72.66158981]",963.6767749110656,73086
13,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-31.12486068  33.74116435 -35.85145314  -0.84032777  23.77310289
  64.88324238 -15.15640815  45.71541679 -35.33022819 -43.30246118]",1037.6849831149304,88700
14,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 71.52392506 -29.08118992  39.9979484  -50.69549242  26.34392932
  44.81569492   2.04870768  28.78198643 -12.39618618  50.36946857]",947.7578579612843,46941
15,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 19.83942049  -6.59035405 -38.54780811 -17.32123972 -19.76036222
 -39.99476636  60.61651394  13.2358102   -7.24101611  -8.93326475]",973.6263097922156,72768
16,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 17.12706441  20.77300947  53.48923484 -13.49620129 -45.54425138
  56.23159548 -18.95657136 -25.87130662  47.14117031 -21.67606782]",962.6820205972464,66689
17,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ -0.93437221   6.13015524  40.17801997 -41.371201     2.81151969
 -19.54493381  -8.65148682 -14.95485185  39.312019    83.83227788]",956.7125199758118,48601
18,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 31.85528011 -53.1445156   17.16223788 -50.54062058  -2.08882758
  49.3767812  -76.83517823  29.15501985  16.77910807 -64.50470752]",936.8133842197558,50871
19,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 48.57197866  -9.95376559   3.8743897   19.69982239 -48.33718656
 -11.7349967  -22.07847651  25.18544709  44.757281    79.95840546]",981.2935267562116,89631
20,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 17.08785926 -39.9253752  -28.79693647 -24.98963613  -5.17274388
  69.82661354  57.30789893   0.9643577   -4.5843082   28.26083514]",958.7020250568472,57525
21,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-33.6419681  -28.51684807  72.31607301  57.71638053 -37.891811
   7.60897218  -0.91626257  13.49487601 -21.12110033  -6.23745653]",1012.410440871406,90042
22,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 50.75013141 -16.36068039   1.8725567   34.79516481  -5.94130647
  13.06469957   5.74227708 -25.26251752  34.15684921  65.36972634]",971.6366674528784,61392
23,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 54.00500446 -49.19716674  -0.72621211 -34.55138767  78.89391084
 -17.94195205  76.30444609  -6.7709389  -31.10266822  41.18749349]",1013.4234722882712,67150
24,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 30.77031533 -42.19894617  33.08783796 -44.78117353  42.94299468
  68.96753603  41.16111477  65.31640698  38.53242777  31.72304439]",954.7224240269976,67584
25,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 47.48275421 -44.22379935  72.71687531  35.5559321  -29.07726018
  53.45219609 -10.52795139   6.03771149  47.63191957  37.48530647]",944.1267336328616,80929
26,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 66.60243862 -40.52512737 -12.5198051  -76.45504183 -65.17995472
 -26.15173573  74.12472346  64.25028646  33.76705101  27.94263171]",956.7123573000796,73534
27,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 12.99963863 -29.22923131  67.57785273 -28.75099557 -48.47241029
  47.2778125   45.01014968 -27.3864277   51.12742537   4.26210867]",934.8234457259578,47852
28,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 26.39122318 -59.11618155 -27.92802144 -46.04456577 -37.08041073
  53.76976407 -32.01245207  30.29699478  73.81956505  24.43123601]",920.8941200476828,49470
29,f9,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 3.02278353e+01 -3.67261889e+01  8.91418241e+01 -2.71260729e+00
 -3.35372193e+01  4.85489942e+00 -7.44455388e-02  4.57586245e+01
  4.94090325e+01  5.21252977e+01]",931.838573592497,30483
