execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,reduction_speed_factor,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -44.25368343   45.23190355  -91.03480016  -54.43519861    5.48658097
 -117.51431699   23.69478333   55.75228638   54.37565155  -19.96067802]",402.3398037955779,25504
1,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -42.65335862   45.15106107  -98.75725839  -50.8874765     8.86343512
 -120.98328361   15.79051739   52.57707672   58.61754399  -21.93280326]",403.19499164965737,22217
2,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -45.67457717   45.09410397  -83.66259827  -57.27545369    4.02862036
 -108.59048199   33.42935419   59.19474601   50.16581985  -19.44849473]",401.3954270202017,21563
3,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -43.85616456   45.08664728  -92.34305582  -53.73442915    6.12422713
 -118.40108218   21.92578677   55.05805913   55.13572625  -20.6065064 ]",402.5271068496958,26133
4,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -44.34708571   45.41659975  -91.41721266  -54.75983838    5.35415115
 -118.23449502   22.9447526    55.88034389   54.7474299   -20.14561985]",402.37681344687104,21413
5,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -40.72249554   45.20931578 -106.72300345  -46.06746332   13.11588658
 -121.49718655   10.92848371   51.24755829   63.06367642  -23.93143128]",403.8941296229001,18928
6,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -44.94899889   45.24778912  -86.78974906  -56.30202814    4.48490884
 -114.54210356   28.65442017   57.7997336    52.22155654  -19.52557012]",401.8581429038361,17943
7,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -41.79171581   45.28246849 -102.9698515   -48.90818777   10.54539303
 -121.43357845   12.4073364    51.74470518   60.94459277  -22.86725521]",403.5307520414164,22696
8,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -43.1104768    45.45424836  -98.69794467  -51.57298593    7.97255805
 -121.30602423   15.47558421   52.159411     58.42190144  -22.00327485]",403.145035442166,21470
9,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -41.18876624   45.19991804 -104.66989465  -47.70485571   11.86229839
 -121.38923958   11.85623136   51.60481364   61.90164585  -23.281602  ]",403.702213158096,23057
10,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -43.77427247   45.25240997  -93.95122784  -53.46426362    6.41055015
 -119.45029825   19.91483403   53.56734242   55.76257435  -20.67623169]",402.6903677611948,22645
11,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -43.01524445   45.25824653  -99.93301822  -50.94628497    8.67807092
 -121.08926184   14.66152604   52.54178224   59.3765436   -22.87709226]",403.27118171353806,21227
12,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-104.10067133    6.59971957  -70.48165582  -81.00549332    3.57457509
  -40.42807482   56.01768737   40.7896676    27.4796046  -109.41332572]",400.3767661373007,17356
13,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -42.91683503   45.49084068  -98.83926373  -51.4840283     7.95726694
 -121.03019797   15.45652892   52.81317883   58.84988918  -21.75561044]",403.1293526810336,21002
14,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -90.61537181   -4.41333844  -93.04541916    0.58323604    6.70295147
 -118.96444467   21.21411624   54.85904127   55.60132161   17.60694167]",406.5247399729618,21411
15,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -43.44496126   45.47239321  -95.50537714  -52.82118705    7.04093241
 -120.21528483   18.5776947    53.69319253   56.85757975  -21.34608259]",402.833141398369,23582
16,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-179.80753358  -62.89436506  -69.21655536  -35.57716298    3.75702538
  -26.22898004   58.4649227    34.044647     22.59506909 -114.29656943]",404.9501445074986,18733
17,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -44.84562645   45.22227761  -85.24332852  -56.47426742    4.77907068
 -110.76639027   31.27982851   58.02939328   50.85846157  -19.24392936]",401.6829239674326,21895
18,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -41.85722567   45.23553196 -102.69367637  -48.88596156   10.82548896
 -121.27533836   13.0666894    51.9307681    60.81012775  -22.92538669]",403.5365184082123,23321
19,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -44.73252224   45.36990899  -89.56351994  -55.51325305    4.79600338
 -116.64447091   25.34172578   56.23229816   53.51034288  -19.99529284]",402.1484984835384,22215
