execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f6,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 12.15704313   6.52888694  59.1566688  -37.58497668 -29.10323565
 -61.81423165  70.37007496  23.28208716  -4.72629696  20.81246275]",600.3534244505406,31526
1,f6,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -3.85676731   6.51828611  59.19058321 -37.6353754  -29.26150422
 124.84027464  70.47878753  23.45728754 -59.47038691 -22.92827274]",600.1333051432803,29661
2,f6,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  13.21327435   58.01538245  -65.55067633  109.98265082  -22.79033661
  -60.90380662 -130.18139807  -40.87315202   -3.20800835   22.36840644]",600.5043822700767,30478
3,f6,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -4.00956527   6.51915744  59.19124072 -37.63508621  46.57890424
 124.71206079 -57.33364156  19.33238106 -59.67680601 -23.14017217]",600.4561319581455,29864
4,f6,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 14.09643239   6.51630339  59.19224941 -37.63319407  47.63997994
 -60.13729314 -58.24755481  18.2723185   -2.00520273  23.58618619]",600.3370824318488,30273
5,f6,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 12.93895824  59.15660513 -66.5057314  108.75329873  47.89244427
 -60.9118557  -58.33103357  17.978392    -3.30812978  22.45825664]",600.2519102116881,31097
6,f6,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 12.45090321   6.52429598  59.19508484 -37.63360725 -98.98429541
 -61.5180816   -2.52868762 -35.92671722  -4.24684132  21.32113626]",600.3933908766857,29775
7,f6,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 13.22632898  59.36257643 -67.01491664 109.36962551 118.50070255
 -60.90288486  13.05119051  77.45997941  -3.29654273  22.24100822]",600.4753390057826,30458
8,f6,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 13.18437126   6.97532162  58.81311673 -38.11448242  47.69206002
 -60.83597783 -58.24149821  18.25093347  -3.26374451  22.31718371]",600.2679034041781,30599
9,f6,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  12.81328818   59.1197407   -66.47456696  108.79334759   67.56328646
  -61.21953471   19.89463484 -100.51321388   -3.76051205   21.81021807]",600.6875646314572,30809
10,f6,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -3.89366273   6.51309619  59.18654262 -37.63699785 -99.71254219
 124.83247895  -1.74879172 -35.42082095 -59.54542849 -22.97782161]",600.2149349485076,31224
11,f6,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 12.10630273  59.15087793 -66.50101837 108.759836   -47.63581122
 -61.81066267  -8.83709304 140.75074383  -4.72727158  20.83268693]",600.4838802684619,29980
12,f6,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 13.69765288   6.577153    59.14909265 -37.69212444  65.75341038
 -60.96593635  21.54822668 -98.96891336  -3.30033029  21.94069788]",600.2101542864507,29257
13,f6,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  63.9710876    59.02768471  -66.3930344   108.89644604  -29.11597083
  -72.47596761   70.38580392   23.28880536 -154.0121631   142.98485642]",600.2212919538347,30404
14,f6,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  63.46490395    6.51829163   59.19056772  -37.63535259  -22.5462228
  -72.82085877 -130.59217881  -40.88708221 -154.39065552  142.23080682]",600.1381051885403,30301
15,f6,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 13.16037989   6.4785501   59.22416297 -37.59225887 -29.10810862
 -60.92749822  70.37269446  23.28824857  -3.28481045  22.29166875]",600.0422882116051,29381
16,f6,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -7.15483201   6.5165283   59.19204194 -37.63341505  47.65792118
 122.18961031 -58.18789121  18.33742962 -63.64210932 -27.51272502]",600.677243240402,35155
17,f6,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -3.89385838   6.66261004  58.84532255 -37.23404655 -99.24079714
 124.77985643  -1.93848642 -35.85640799 -59.51382619 -22.9768669 ]",600.2021179394962,30681
18,f6,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 13.12037388   6.51637572  59.19565518 -37.64109284 -28.79216388
 -60.9584518   69.84367689  23.26793701  -3.33780774  22.23561767]",600.1798151081712,29684
19,f6,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  32.1285396     5.88950057   58.69745802  -37.83248868  -22.54465662
 -246.5647934  -130.59298669  -40.88909944   52.75837197   66.48129695]",600.5560621570306,30344
20,f6,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  13.05581758 -146.59263998  -60.34950319  -85.22266731  -99.43165397
  -61.01337095   -1.9341225   -35.73991413   -3.42818475   22.14689743]",600.2192271215223,29481
21,f6,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  13.15939059   59.26189805  -66.59478382  108.63902299   -4.44433367
  -60.9260745   -50.82334406 -158.15914935   -3.28653463   22.29005582]",600.0787249380592,29555
22,f6,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -4.03657785   6.48244548  59.22086304 -37.59644794 -99.3172316
 124.70707014  -1.99152532 -35.88890282 -59.67851531 -23.13147465]",600.1403285466366,29992
23,f6,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[186.01727894   6.02817156  58.80796918 -37.78763324 -29.09745043
 -74.65142955  70.38374741  23.29732306 -22.28698917 -75.54014347]",600.1682854171003,28752
24,f6,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  13.1567821  -146.46596833  -60.49315426  -85.39156327  -29.08480639
  -60.89807698   70.33360314   23.28679326   -3.29492414   22.28314801]",600.0672146009846,30331
25,f6,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 12.82056877   5.19999616  62.33874892 -41.30211082 -29.39179951
 -61.21033344  70.54586466  23.6252324   -3.74236223  21.81775235]",600.790373607651,30892
26,f6,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-142.66994069    6.45280512   59.12520528  -37.64479202   48.59244003
 -232.94740947  -59.80989911   18.24233412   71.92278504  165.35024377]",600.3660653914217,30866
27,f6,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -3.92593945   6.52633041  59.17139582 -37.61305905 -29.17956528
 124.78266931  70.48909863  23.29190386 -59.56233259 -23.02432536]",600.1165317664028,30358
28,f6,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 13.26031818   6.50222239  59.17784286 -37.64025741 -28.32209981
 -60.90622229  69.97280313  22.2706567   -3.41737679  22.49100898]",600.3807489192867,29650
29,f6,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 15.97685547   6.51829394  59.19056518 -37.63535576  65.78708236
 -58.55894059  21.53090901 -99.01232343   0.53232117  26.19440041]",600.6132062365298,30059
