execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f4,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -40.66083828   45.37801311 -107.56482027  -46.06197511   13.33497976
 -121.50830557   10.44336615   51.37212252   63.71800238  -24.14092528]",403.9414888429276,19674
1,f4,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -39.69550949   45.26847197 -110.96259241  -43.65312009   16.03007733
 -121.91685698    9.85165872   51.14388614   65.23956066  -25.4019645 ]",404.2539322308033,24854
2,f4,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-59.29712704  36.58896402 -74.99166864 -64.27594124   3.41289767
 -76.74348963  47.66735616  54.91826496  39.58211216 -38.51622592]",400.0975930897886,26666
3,f4,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -40.82647791   45.13599285 -106.49449272  -46.47823994   13.20391975
 -121.48387868   11.07025706   51.43936849   62.99258113  -24.02112094]",403.8696192338618,20428
4,f4,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -42.55692141   45.36638107  -99.89915672  -50.84142532    8.43234466
 -121.39154961   14.44863779   52.11026777   59.23054655  -21.80957881]",403.2417328280843,19540
5,f4,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -41.42264328   45.19891312 -103.82005887  -48.07847193   11.64498454
 -121.56681055   12.42768713   51.84824366   61.51286408  -23.22876363]",403.6595432587442,20105
6,f4,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -41.40836404   45.42672221 -105.24980756  -47.83538859   11.77432728
 -121.52712145   11.13844911   51.62940517   62.33687836  -24.02067759]",403.7522128912797,28016
7,f4,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -42.10107007   45.36145646 -101.87475412  -49.6169467     9.80068814
 -121.11200058   13.2576034    51.08568594   60.01945511  -22.9024487 ]",403.4833590825909,18678
8,f4,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -43.09996408   45.20658826  -98.25048591  -51.3739482     8.11882064
 -121.31896386   16.00927541   52.94742914   58.38964812  -22.3515158 ]",403.1415284820967,19452
9,f4,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -40.27576685   45.06579589 -109.28742584  -44.83228022   14.74522669
 -121.65886409   10.02899758   51.23591218   64.4870153   -25.04604551]",404.0969179702429,20473
