execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f6,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 12.07184192   7.24926026  59.19056519  89.69380421 -31.86037238
 -91.52222708  57.52876515   8.22020189  -2.74011054  21.30498762
 -10.48223863  14.62130711   7.0217448   56.05851538 -16.73717196
  85.30153197 -49.97640466 -91.71004549  17.24424573  65.09349063
  91.00895003 -18.06110033 -25.30066487  89.99580578 -62.25801638
  25.78593235  69.18077221  87.17861006 -38.44878533 -57.61408833]",611.5659850983263,119410
1,f6,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-25.63041021 -37.54956599  58.45897257 -80.47456849 -38.43056654
 -62.54513283 -38.36503445  62.71383149 -41.41397796 -55.03771119
 -75.72316655  25.71870189   7.01959022 -80.50086014   1.83256033
 -72.11343036  56.29451511  45.12907162 -75.58046137  86.08580179
 -86.70615676 -38.01086063 -15.44996626 -43.93297427 -52.40697701
  42.97005438 -82.99721617  91.9302216  -56.87502754 -39.83062504]",609.7223833361192,162890
2,f6,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 14.4392945   66.36829845 -96.36428639  36.28932904 -36.64178106
 -63.88673757 -89.47151856 -84.99226776   0.40324176  89.96831188
   1.01571935  25.19781938   6.55375526 -73.38361412  -0.76256775
  67.79959987 -37.507391   -60.97467691 -16.42092913 -73.32097414
  85.46005322  87.42517746 -21.0234796   87.77124954  94.787879
  43.58244617   4.99345708  90.52055105 -56.48645341 -55.72364307]",611.048276702109,144728
3,f6,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 60.95006637  58.31513688  59.19191365  84.53536025 -21.34710985
 -54.88127452  88.58470577  93.25464511 -45.14101001  86.51005103
   7.18662821  -5.36994145   6.57353614  45.43260158   7.35283402
  79.51485495 -44.38112176  10.773154   -49.39085436  91.33672669
 -90.00976008  42.85615646 -21.57308232 -62.60827015  34.04725953
  25.50608429 -24.89333223  72.26063012 -75.81494351  88.94133071]",613.885537469831,109657
4,f6,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 11.2324119   68.20727639  59.18973979  18.71305456 -59.28887859
 -53.06336653  82.00975004  53.26776948  15.79646836  87.58854641
  10.2470858  -23.31023644   7.29609662  28.82792471   9.7266056
  84.57183888 -48.75103521  18.94100104  66.78462575 -70.71019381
  94.77503527  -8.76928277 -21.68614057   4.85679767  18.84782115
  69.63152539   5.11534097  79.90284934 -21.71342112 -54.70373508]",607.800448643116,155990
5,f6,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 72.833169    30.8333737   59.19056519 -46.12795997 -57.62767001
 -93.90560572  79.74068167   3.4851512  -89.50751794 -23.00063372
 -76.34978209  79.26838688   7.02174945  11.58793796  15.17827068
 -71.6679959   55.96630834  79.6115791   69.16953921 -80.42082738
 -44.52811594 -29.88727776 -15.61557094  48.8532031   54.60299708
  61.20777767  16.79321492  64.21302883 -25.77308613  22.08814474]",610.5966416837736,173534
6,f6,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 96.12848104 -92.1879208   59.19056735 -19.79877543  36.3635471
 -61.03742847  79.33588213  91.44501049 -40.08937851  22.91370722
   7.2546642   -1.45844475   7.02174945 -90.8684115   -2.98964873
  77.86544951 -47.13976279 -49.77733089  36.57729844  66.97023103
   8.96220293 -20.93817525 -21.02787236 -70.89824325 -60.81074936
  11.52483952  71.81996619 -87.54995306  37.5840878  -89.98585977]",608.6813786709001,131544
7,f6,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 33.13090254 -98.75414899  59.18994994  89.3144069  -96.68105505
  33.56893173 -88.10457744  15.07264887 -42.7477697  -38.49234303
 -76.28231027  50.93978699   7.02169    -47.49641981 -90.70937793
 -74.23386967  52.77194436  14.53728615  26.33803365  64.902221
  28.37145662 -18.45120414 -15.06561922  -4.07332484 -61.77207859
  37.49627218  71.09262314 -67.23316514 -84.77031859  99.20083886]",611.7912871928764,117747
8,f6,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-90.14276707   3.13264898  59.19056518 -88.85732089  -0.56902383
 -55.08487338 -27.05985294  15.64937636 -33.51658963   9.82262158
 -12.70515285 -24.54780142   7.02174944  85.69133906  -3.19539083
  86.09739454 -50.59174766 -84.73124789  86.40118466 -28.98845798
  36.9761112   69.44894026 -25.69007634  18.27611772 -90.00294304
  32.40322159  84.83732007  67.41506328 -87.75809781  79.97590024]",611.9315579822969,118251
9,f6,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-18.63035986 -42.18716937  59.19056686 -39.10821879 -28.30510628
 -61.98086651 -76.80574762  42.42010651 -87.74261034 -53.58522268
 -16.94325035  21.21077772   7.02174991  57.94689856   1.67584232
 -93.06018423  72.9068491   32.24420822 -58.19606426   2.50977724
  72.35155015  51.7386175   -2.58020254 -91.74935707  85.51240464
  48.05535308 -88.352289    75.3390979  -49.62415068 -39.95279537]",609.6692489983596,160924
10,f6,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-12.6793664   89.1530587   59.19094151 -89.22635729 -63.84466912
 -91.90240224   6.5562701   55.37407417  -6.22593502 -66.47657829
 -76.90757431  19.48460239   7.02175057 -91.91979369 -10.3691098
 -68.76935511  60.2079303   29.20383475 -23.11881081  83.87303476
  88.55468086  -7.70925201 -13.80859657  80.96753286 -27.27441286
 -20.50241238  60.26270973  88.32094134 -26.16655174  44.34577264]",612.7728335962436,105082
11,f6,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 74.61816671 -31.10167751  59.19056519  77.18709648  46.39368647
 -71.13635209 -34.54659747  90.29453071 -78.23927796 -89.38539656
 -11.05936364 -13.8995595    7.02174944 -54.43153302  11.1461168
  45.14012064 -22.63414503 -10.2206176  -47.44425512 -67.81757488
 -21.69201454  -7.05659152 -22.30375839  38.28101562  23.8189691
   6.59838717  79.26850447 -89.7483007   20.35106538  19.35109204]",608.7596770659075,165701
12,f6,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 71.1838218   93.20433691  59.19056515  76.04301186 -32.85645691
 -61.49573211 -88.58158341  35.36408935 -91.58999173  43.69666564
   8.07737617  59.11308808   7.02175822   3.40899319   4.85349781
  88.98459736 -34.11612778  -4.45846089 -21.0339332   27.77126192
  36.80993139 -91.6063027  -23.35343483 -67.75930516  54.64800308
  75.75260612 -47.37155673  76.22106132 -24.49116685  25.86808561]",612.7619525325656,126525
13,f6,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-54.40570718 -92.53045368  59.19082536  30.29892119  90.41126992
  85.2355394   94.91117738  58.2993626   70.10689197  -5.01768061
   7.1573059  -88.43367276   7.02175022 -70.668999   -36.69985428
  78.9533046  -45.0824453   53.19810256  78.9899814  -69.79619328
 -78.00453679  -8.28803216 -21.45977524  77.1796042   20.47706909
 -60.68237054 -89.46969253  12.00661489  76.87479721  60.95458235]",610.4415012552837,101845
14,f6,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 30.21455264  27.25664729  59.18923059 -67.856666    87.39652871
  81.16775337 -40.67207148  70.68363185 -81.24193098  89.53633987
 -78.21449084  19.90090493   6.74739565 -64.25760275  90.65405984
 -71.09049853  55.75402142  22.4687319  -90.77980893  15.32795496
 -87.57217179 -93.13815822 -14.32668204 -89.25722265  65.30927036
  76.34813291 -49.36995296 -91.77610211  34.64053556  94.69502086]",615.1910297410951,144676
15,f6,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 10.90767229  68.39516666  59.19056493  82.64954462  63.04746804
  24.0671855  -90.51801796 -26.07942101  -6.79906857  88.72923451
   7.16964948 -28.20178797   7.02183307  89.10746324 -34.93468088
  78.5673558  -45.63952143   5.97630689 -22.64690442 -70.08731853
 -13.1478079   -7.6585023  -21.37342061  93.1316269   19.90528029
  -3.997072     7.05183338 -12.59598898  91.4364835  -56.04114105]",608.1536104709452,118229
16,f6,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-15.969936   -80.13678094  59.19057447 -35.69472529 -31.32853196
 -74.45882956  72.19337574  30.61479582   3.87327429  39.04012692
   7.32577011  19.28566251   7.02174947  31.97894453  -8.5285912
  82.85290731 -39.06789527 -66.76760641 -67.43235985 -70.61332528
 -16.88817021  -6.32231945 -22.29846183  40.97741439  18.62707978
  34.91922924  72.14440978  80.82867311 -43.94404164  42.76261398]",606.7649795082823,168444
17,f6,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-73.74432999  57.68953623  59.18981251 -23.00041521  47.91924235
  73.26956618  76.26935968  90.97011434   6.23864537 -30.43353731
  10.04639539 -24.14569139   7.02174718   6.27199863 -53.62342877
  84.15077166 -48.4677357   38.5633383    4.92025808 -71.30357198
   1.34105981  -9.10710785 -21.66461805  40.28341756  17.85821796
   2.01734447  90.76766007  90.20801012  74.30154845 -22.09080581]",611.1408973014046,149443
18,f6,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-71.71616175  62.01420382 -74.14194172  82.0515804   40.47432071
 -66.82268299 -77.3126901  -79.07413638  13.1762425  -33.34001744
   6.86113392  -9.20124993   6.62061225 -33.73744193   4.8585272
  82.32618496 -39.10082554 -41.63442177   2.3940149   60.46269979
 -87.10273302 -27.75570407 -22.29208375  32.4868803  -47.04737238
  11.7001235   92.30751635 -87.70285491  47.84859507 -29.07095121]",611.5730955533846,112694
19,f6,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-36.01118358  87.5401472   59.19140488 -13.5821646   18.98501124
 -40.76028314  10.82550421 -49.49828903   7.2514484  -59.4407614
   1.97070376 -85.72278552   7.05482247  63.48153419  13.89128014
  80.76118501 -46.41390967 -47.6330711  -16.03529534  18.90446316
  29.26697045 -92.07671333 -22.58184744 -31.05774605  61.47521653
 -13.28730248  75.96231738  20.34735346 -87.51405887  26.75342268]",611.751617649937,119732
20,f6,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-28.95058282 -35.97525035  59.19043973 -92.01349222 -28.93345216
 -52.7406737   83.37479345  50.19355343   3.09406938 -57.30564132
 -75.72454717  17.02725437   7.0217489   56.88718372  85.68262934
 -70.65201814  55.24567613 -66.91718497 -29.15477578 -68.07403263
 -13.47858385  -8.86833293 -15.92481083  33.42221907  22.32652383
 -92.15404338 -83.01955208 -81.70925259  69.73849567 -38.90292932]",606.8961432956625,110789
21,f6,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-33.43811509 -30.7378427   59.19269989  93.10659597  91.99631659
 -79.71431476 -55.59588084 -40.66024767 -30.90571395 -61.51767969
  -6.09524176 -17.85737768   6.22880769  26.90553218 -57.47974441
  85.08227691 -46.69766175 -83.36201376 -16.80969824 -75.44036334
  16.35025864 -12.81677126 -24.64633973  27.40464341   9.19178818
  85.56561339 -81.61835474 -83.71788108  19.69787758 -34.80329786]",609.5416115487685,115523
22,f6,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 52.46016776  86.44136645  59.12982965  89.6327503  -30.84104311
 -61.93035088 -86.41467229  35.85837745 -43.05091188  57.59549807
 -67.18829744  28.54472881   7.02834078 -32.56971879   3.09841428
 -85.55683975  55.69335646   1.46024835  50.79985016  51.46395038
  -4.42998478  88.73735565 -80.33296501  -9.06020716   5.483395
  46.32149404 -27.41252398  75.90604583 -45.04191983  -3.8447317 ]",610.5785006766048,107552
23,f6,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 93.23150362 -53.72763881  59.31249649  90.05148247 -17.83821904
 -61.93042791  96.38809723 -21.46602152  25.10814256  67.97207242
  -4.01632662  40.27935512   7.02219991  90.83973002   4.19678251
  89.27166328 -42.31819687 -69.86874639  46.07064703 -87.38955327
 -65.18674155 -82.94223797  43.39025308 -88.07488043 -64.96586153
  37.24980535  28.38664573  72.5065229  -59.07344972 -84.92145614]",613.3154527680272,119800
24,f6,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 62.17600788  82.50277565  59.19056518 -13.55468014 -31.92125835
 -64.50327802  52.12660783 -92.23468351 -87.98663454  38.22155547
   8.34689416  12.73825316   7.02174944  12.64993443   8.45158479
  80.39607167 -46.8193943  -92.89089276  38.98197295  18.86905621
  51.4602634  -92.15167687 -21.41822459 -80.15808     61.59579889
  49.1702626  -62.69149337  74.11841383 -40.2360303   39.12511159]",610.2900251115328,130346
25,f6,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 55.00313641 -14.86732783  59.19056581 -29.97785479  59.11319665
 -82.69291707 -35.20845034 -15.75691185 -89.65781391   3.57580379
 -18.74357256  -7.65275516   7.02149854  89.07434054  15.90930947
 -91.75523844  71.83273979 -90.2383272  -91.93288714 -68.33704894
  95.94331719  -7.46737661  -3.17099813 -90.32223318  23.12881937
  10.2859409    2.6614276  -67.6203205   50.73751652  89.54580812]",610.5343151072066,114028
26,f6,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-95.97381059  21.77080739  59.19056269  18.12746979  42.40879989
 -67.50405971  78.25394004  -2.88206926  -0.95283551 -90.08104689
  64.53053143  -3.66165726   7.02257482 -45.51367974   2.0807617
  54.01516283 -25.75877456  76.04967533 -93.40100962 -83.06215106
  -5.63478065 -36.41381628  -8.4149011  -26.09595173  64.48193362
  10.79160863 -31.68223237 -82.5212891   42.06930952 -16.59914819]",609.3600668468532,129479
27,f6,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-85.52893779 -82.00252628  59.19056414   7.33960153 -90.90396867
  34.98276059 -21.92212772  -4.69431108   3.49563437 -33.52540813
   6.46650304  77.7411053    7.02174944  12.67270774 -91.22620382
  77.75203343 -44.17887161  43.40595373  47.05182571 -69.85816741
  41.38599952  -8.25533878 -21.42132642 -89.48488505  20.42230198
  22.00239303 -87.82444704 -59.89922601 -91.27962249  71.42415235]",609.4889836345683,111903
28,f6,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 72.02619251  28.43993666  59.19056518  -4.10321944  55.75730651
 -37.3551874   -6.63127207  16.6400201   -8.98974015 -22.10822223
  10.4437428    5.04499834   7.02174944   7.39372889  40.03497711
  92.47316992 -36.61576916  38.98895461  28.61942424  65.09476251
  29.12324938 -18.06262834 -25.31656111 -69.79164768 -62.25741057
  39.04489559  15.43693893 -89.87946511  30.40957444  26.44131115]",607.083182679005,121329
29,f6,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-9.50498554e+01  9.54267817e+01  5.91928232e+01 -8.01215770e+01
  3.75684390e+01 -8.21155618e+01  3.71407658e+01  6.34945498e+01
 -2.66316475e+00 -8.00300634e+00  7.25580103e+00  1.60603052e-02
  7.02175623e+00 -4.27205014e+01  8.91333609e+00  7.91827982e+01
 -4.51269472e+01  6.35436393e+01 -3.92459183e+01  4.64671845e+01
 -8.62069709e+01  8.49773338e+01 -2.14714113e+01 -4.77644786e+01
 -9.53879975e-01  1.45674949e+01 -5.77149015e+01 -9.07694259e+01
  3.12754631e+01 -1.21173687e+01]",613.0906568513171,136057
