execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f1,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  32.2565847    65.71691297  -52.19947225   68.19834083   27.64288178
 -148.47737551  -27.61986471   16.09018551   78.22266276   -5.88137979]",25025.768479963743,35256
1,f1,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  30.05855449   66.16562276  -65.0002389    68.45713728   28.24028091
 -164.12342884  -27.46708025    1.41419503   69.62832602  -19.20045588]",23573.2674984834,38389
2,f1,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 63.23249417  66.16116129 -76.37103813  68.95558679  30.11474878
  -1.00186594 -24.86523725 -11.61149592  61.99803966 133.83158033]",44523.07934724744,34646
3,f1,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 72.07171801  60.08846637 -48.00585511  52.60077803 -19.93150823
  41.68955516 -85.29651732  20.87427572  81.04302696 174.10187789]",59643.56370430862,36349
4,f1,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 53.93999918  61.20042073 -59.5848043   56.79333387  -6.3588255
 -46.75242323 -68.01430923   7.62331021  73.26599994  90.92541237]",9872.527701046263,36456
5,f1,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 50.57561132  70.29141638 -70.90024052  81.32283766  68.18760054
 -64.32213778  21.97339691  -5.39718882  65.67176591  74.73426622]",43339.574858814885,36777
6,f1,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 48.56552942  65.97045387 -65.28207388  69.24443873  30.49607076
 -73.15415018 -24.04544469   1.08679501  69.43950065  66.1512614 ]",5332.64071087155,35590
7,f1,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 64.49274363  71.8938282  -35.73658981  92.37236179  78.2711096
   5.73314085  32.08818026  34.90857633  89.27756409 139.99656574]",128252.7239842168,37056
8,f1,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.02572493  65.13694602 -49.64835378  66.89260849  23.10080319
 -36.6240311  -33.11841547  18.99344098  79.94162196 100.46475717]",14555.92262637474,34681
9,f1,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  28.06384055   63.35919534  -49.1648402    60.31587652    8.2089728
 -172.28722746  -50.8351453    19.55073018   80.25981077  -27.32392101]",39362.39177719469,36044
10,f1,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  33.38112941   65.50220296  -68.3012269    67.78362287   26.06423086
 -142.30676763  -29.46252124   -2.36915136   67.41033888   -0.28037217]",26298.94766025481,36232
11,f1,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 50.46965062  59.23831505 -61.64639386  51.76461397 -24.83575806
 -63.36270254 -91.05982325   5.2268414   71.87348138  75.21636776]",26126.65231556284,37467
12,f1,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 41.91507512  72.75366281 -80.11990845  88.67025935  91.32237263
 -99.82770419  50.52005433 -15.97857752  59.48083948  39.42490727]",122128.20542784772,36825
13,f1,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 52.20334861  66.75542354 -44.45548458  73.15866917  36.96469093
 -57.12044926 -16.56658113  24.94010818  83.43046731  81.71821484]",33820.556555074145,35041
14,f1,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  66.99531071   63.76296212 -113.65016005   62.90686579   12.3548525
   17.22054909  -45.87766664  -54.51540282   36.97624775  151.00608606]",388712.11039619456,34312
15,f1,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 80.05713793  63.42722496 -45.39382329  57.39308013   6.31483028
  78.65854922 -53.09649665  23.86515747  82.79613544 209.42654168]",71084.69715245141,35034
16,f1,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  32.61527943   69.10424843  -54.20327227   78.21212739   56.2261892
 -151.59790391    6.88621955   13.76667957   76.8823823    -7.43642799]",33367.05968142306,37767
17,f1,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  78.16189398   55.30963979  -36.71714992   44.45922113  -49.52300137
   72.21987618 -119.71286088   33.80359751   88.62931382  202.57636586]",164155.56281623154,40489
18,f1,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.61313751  70.96365946 -18.20620337  81.79931239  69.32193338
 -34.56731473  22.32252435  55.00035216 101.05127117 102.62844052]",250382.69341049148,36621
19,f1,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.65675332  64.06920962 -51.46456573  63.74558382  13.66196789
 -33.61032412 -44.62501571  16.91202683  78.71699168 103.31734745]",11276.23453116952,35316
