execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,reduction_speed_factor,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
10,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 5.79704187e+01  4.99001671e+01  3.94301397e+01 -1.42048395e+01
  5.69967985e+01  7.46584448e+01 -3.12200168e+00 -2.33375910e+01
  5.08409024e+01  8.60584912e+00  7.57851761e+01  7.02219969e+01
  9.43144624e+00  2.86790848e+01 -4.07657287e+01  6.92888112e+01
 -1.80587809e+01  3.87243781e-02  1.00120954e+00 -4.05934222e+00
  2.95683859e+01  6.46543990e+01 -9.25094587e+00  3.15515708e+00
  1.79416079e+01  2.97462023e+01  3.24548681e+01  9.43513408e+01
  8.01401344e+01  5.22256184e+00]",632.7953688673138,113050
11,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[  2.01212902  31.32370656  36.96844353  28.107593   -31.82648727
   4.31134164  14.56514606  36.46532877  66.17442384  90.03602679
  -8.56995807  50.76687206   6.95489313  47.82552209  83.95442275
  85.28933142  54.28526353  97.92087986  -5.4338634   80.7785306
  27.04985051  37.38194938 -29.1553987   -1.08898004   6.02365727
  32.30309646  17.27831693  17.71746195 -23.62910022 -18.17424603]",633.6304515966922,138009
12,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-84.28678837  19.18532043  -2.64897746 -22.26118419  81.2704901
  89.25716073 -51.143386     8.84983487   4.62432436 -74.74678415
  10.30130839 -94.88454124  43.87282326 -64.4342978  -71.23679382
  80.68845601 -25.23525514  48.56206542  -0.12140783  -3.21918585
 -49.19145122 -64.68906576 -22.01051997   0.70220468  92.22144128
 -65.09215401 -61.19262804  -8.7703147   33.44855505 -19.75000454]",638.6089786896833,195908
13,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 60.21218828   4.73617605  58.99225416 -15.19000537  13.96386626
 -15.5130811  -27.15006041  27.32058007  50.28523287 -35.13361008
  71.67361111  86.72771409  73.68814872 -12.61253331  33.90044879
  10.62285743  37.13857838  60.15708936  34.23308206   2.99208261
  30.45983163  52.73518403  -2.74901617 -11.6526978   83.94442142
  74.11438657  49.1597429   81.37370201   3.57684326   3.47384971]",630.5076008387232,110664
14,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[  8.03924723  34.49077097  64.06195812  68.57691542  18.57331575
  61.36815978 -80.37218259   6.73204039  40.09004828 -53.55903218
  44.68410138  26.46162451  29.25872805  26.503226    93.68100046
  64.24597702  64.71729785  76.74289611  73.98565381  61.47974537
  -6.15779903  46.0665131  -17.08611185  36.51553909  72.16582189
  52.04424696  53.91075891  34.93422081   1.21186529  70.68203856]",636.7878343833669,137246
15,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 94.04095675 -73.36361008 -22.29054755 -52.5507618   33.53698349
  41.00786222 -71.31397977  61.26797892 -51.09478967 -45.65382412
 -55.46929774 -22.03954075   6.77661067 -17.1710962   86.40054166
 -42.37906161  18.63736465  10.8632105  -89.41882706 100.40720377
  97.68715197  -6.05677519 -15.24829124 -79.42636878  87.99512634
  44.88635514  54.62342107  64.70211011 -40.91943367  96.66847893]",636.4893866269304,193991
16,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-45.10482302 -38.25670285  66.82079326 -67.57714354 -49.38667535
  84.28244017  83.5803009    4.34689347  38.47188072  79.22402976
   1.36816924  88.51249478 -67.02970413  13.65744705 -66.92579677
  94.48098625  -2.0615394   44.24802537  46.46678175  55.42513878
  65.09352724  -5.97978379 -24.9883193  -92.52552852 -70.36356305
  44.27798818  37.77017918 -69.24906602 -22.17609777  89.77702747]",635.7749106383684,145857
17,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[102.79944725  83.85777425 -27.02822787 -58.37491066  90.13807877
 -54.89785916  68.2137965  -15.74648526 -50.24473959 -11.89358377
  25.60752125 -18.18312621 -59.90461228 -14.38383961  12.11160341
  44.61767186 -82.04879765 -73.15491981 -48.85937201 -13.42799386
 -56.79497601  53.63098603  -3.72323705 -22.98985242 -32.23226513
   3.68564536 -40.06208403 -25.45874648  95.86288806  90.3725377 ]",632.893475827578,138750
18,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 14.84003198 -54.75886031  -6.76666158  12.3101005  -51.63782373
  21.91944783  -7.49700537  72.54663471 -75.88362321 -74.73994256
   4.2641532   62.46271272  44.6835666  -96.27681066  92.18616897
 -32.165134    39.38088911 -22.46646408 -12.58103022   6.1397174
  41.95068678 -63.51130683   5.18946187 -58.71454106  77.41403042
 -52.49197591  98.7310974  -40.28350066   9.2930451   85.44397933]",642.0808426053858,181208
19,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ -9.50887961 -75.14182726 -74.20902105  24.25289411  57.34987991
  81.8183339   94.94324081  77.83986588  43.41417185  36.87124892
  -3.94109435  19.67613452  28.84273323 -14.82954296  69.56238997
  89.40722525 -42.40905182 -15.60436915  64.51890366  43.5677995
  60.99139261  79.05334938  43.38500234   9.40160808   8.91017957
  52.68215504  63.97545466   9.80265437  37.52627535  51.42953739]",631.5878994044375,93979
20,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-24.92551002  30.201908    -7.40894309  34.86100009  40.46131775
 -64.58459495  83.6460738   14.37568545 -92.3565071   32.51628667
   8.31675909  71.53135574 -15.40106659 -46.87844587  18.94757745
 -90.90241398  68.811756    73.02868893 -73.72079034 -91.12485779
 -42.99866297 -68.97723655 -21.38975607  19.33840512 -58.47266096
 -28.39869446  75.3485488  -65.23858261  31.87038306  -6.73020023]",637.7215102030586,191516
21,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 44.31952859  45.06693211  76.47444341  58.19595439  23.74660616
  22.42465456  43.60981741  47.68268313  39.93108365 -39.17838972
  37.90818926  29.64155309   7.07373333  55.78031239  27.50080685
  78.59707322  79.59120231  66.45967308  63.41862925  62.44412176
  79.79817588  79.36722557  27.08001779  51.46932153   9.32321702
  61.17921807  48.24565758  53.45288337  15.32425971  22.98080283]",635.9612905797233,112271
22,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 77.25505784  47.82423288  39.23699922  25.10395769 -35.70495966
 -12.68369311  29.92275647  16.67716285  37.09211102   1.53268045
  37.05546281  39.7759168   73.62868656   5.89662661  -8.45940328
  31.89615341  -7.26886969  86.88163348  25.49349904  62.87135563
 -25.19848055  80.24935021  58.22377826  -5.34014353   7.93513851
  39.79088782  -6.91502113  58.66644515 -57.78359097  21.71061924]",629.0055375279212,97019
23,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 40.48392718 -45.22724972  36.94578146  19.88290495 -32.22647708
  90.972069     1.6879857   25.22368859 -68.72463788  70.62590818
   4.7204621   89.20829059  14.36236293  -5.86630076  -4.7746672
 -70.49043352  16.93262576   9.54035697  -7.69014333  52.41000444
  -7.14346104 -33.57008698  83.39012599  19.81344744 -34.21967767
 -35.48858723   9.38343932 -34.86207472 -55.86029813 -27.73872049]",645.6209038317363,204967
24,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-62.12275826  67.8892809  -12.2357654  -35.78527622  12.81911376
 -43.17932252  73.49022769   2.3519927  -49.42691085 -51.31900559
  53.54001696  17.70865528 -52.45254208  87.72955166  53.93138514
  46.65045804  79.31528135 -72.3048814  -21.64538649  51.41018228
  87.49008755 -46.32100562 -58.90260676  51.66164442 -17.78302261
  69.43709575  72.01320222  -3.0513877   24.46446518  89.79040082]",640.0018866834276,211837
25,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 50.14033009  20.80373185  59.19056518  98.34831613  -2.14100221
  36.52060497 -39.84641423  22.6647552  -11.00652993 -46.87726369
 -18.72090122  12.60007591   7.02174944   1.41080738  74.22586134
  21.48163678  22.7960055   10.45667816  93.93104264  94.71601926
  26.25983417  14.48152884  -4.15371076  33.92933572   5.69291304
 -65.68655788 -21.83481629  94.63692412  75.05608576  23.98965168]",630.6924219875801,93236
26,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ -1.67384321  30.10638574  66.64260164   5.55450112  73.54102105
  41.61084726  66.41239406  20.36924831  -4.49876412  83.91252652
 -48.64760011 -20.19434104  -7.80119591  41.5958853   -4.09285524
  41.63088941  22.54655091  -0.42209479  51.61469923  47.09120997
  76.8692253   71.09943985  86.48779041  30.45453046 -11.88558329
  -8.09726747   8.59903691   7.02123686  31.04586311   4.4563548 ]",638.9715699417413,96078
27,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 71.63423458  65.73133315  36.98330048  33.99502073  35.83520349
 -26.97671335 -47.23952172  59.99963771  72.82779013  24.75565588
  -0.18119349  68.75219354   2.01664387  78.26751905  72.85756903
  79.98082174  -6.836846    58.16487788 -25.28899184  -1.89667779
   0.27868093  38.92930633  -1.57186374  22.05903188  66.90011222
  69.16241637 -27.82496635 -27.87820944  72.21017856  31.24828652]",634.4467657876332,96809
28,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 56.71014612   1.79794735  39.23699922  59.70605423  34.39746846
  43.33650708  73.9234639   50.6747688   13.23927874  20.22463557
 -21.17351026   4.06547124  73.62868656  61.22286385   9.74941904
  14.06778515  35.73475273  66.14529484 -11.02774234  54.61395259
  60.89199179  59.88250102  49.39906558  75.33383216  45.88731203
  60.61261263  89.98821209  51.88448883  13.87619053  25.02895989]",640.0973783816366,134092
29,f6,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 7.32058995e+01  3.91604740e+01 -6.84258954e-02  7.86786151e+01
  5.94627925e+01 -1.26454377e+01  3.89836156e+01  2.77082662e+01
 -1.94383584e+01 -5.24355748e-01  5.88115282e+01  4.95617464e+00
  6.84346594e+00 -7.07381766e+01  1.89561001e+01 -1.19113882e+01
 -7.30802584e+00  1.57080312e+01 -6.60018004e+01  2.63549886e+01
  6.83361659e+01 -3.39651476e+01  4.51319049e-01  7.97265718e+01
 -1.54229252e+01 -2.44242617e+01 -1.94509792e+01 -5.61758250e+01
  6.17815456e+01  3.01904353e+01]",633.0925613088687,120789
