execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -35.02377839   43.56577852 -118.19791192  -33.1114629    27.07748198
 -121.43542387    9.18420472   50.69341652   68.06222163  -29.90153695]",405.1806740953395,29491
1,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -83.05092795   -2.33366868 -113.15764287   10.57279363   19.19246293
 -121.48873801    9.36392276   50.9016205    66.40732274    9.54039047]",408.2152317987949,30565
2,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -39.05590256   45.01920643 -111.46741111  -42.29933431   17.34419585
 -121.5319616     9.64978409   51.07381979   65.60734189  -25.78666739]",404.3397269156301,29343
3,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -27.05396142   35.46666669 -119.77569545  -17.6654821    43.8377317
 -121.27529229    6.38140388   50.7027281    68.79267954  -34.73190854]",406.4999288135977,29114
4,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -35.92714526   42.9936825  -117.15174943  -35.14808475   25.29453102
 -121.39600902    9.14902223   50.70093574   67.84508339  -29.08538857]",405.0807714863008,29177
5,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -37.87699454   44.66785695 -113.85590825  -39.57253414   20.19378457
 -121.45005612    9.49364494   50.86619449   66.50461082  -26.97724965]",404.60565029330377,30178
6,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -38.49901357   44.80120809 -112.82471652  -41.02161197   19.11548306
 -121.4457847     9.7035151    50.83638156   66.03603129  -26.58599971]",404.4893110784419,28892
7,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -39.09335996   44.92729582 -112.26507665  -42.2131477    17.75218899
 -121.79306341    9.67010617   51.08172067   65.91622586  -26.25710533]",404.3939300811122,29844
8,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -35.40371296   43.66524774 -118.00353853  -33.82331966   26.45026349
 -121.32662514    9.19438268   50.52617886   68.05934409  -29.88958613]",405.1342861057827,29653
9,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -30.3970112    39.29967726 -120.60712886  -23.39816088   37.56251191
 -121.45084616    7.92075943   50.57495895   68.80165388  -33.82121496]",406.01146263829474,29951
10,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -42.47552533   45.50383335 -100.80820799  -50.43543925    8.94813049
 -121.29155857   13.78188299   52.22614973   59.95504392  -22.13638675]",403.3180229871927,28672
11,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -35.87230858   43.83813028 -116.87719885  -35.42023806   24.85138035
 -121.48650826    9.33035415   50.77484511   67.72433053  -28.81701249]",404.9961972567516,29179
12,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -44.41510272   45.36517249  -89.25754912  -55.39200247    5.04625669
 -116.46118999   25.28840135   56.31270684   53.46045271  -19.96356903]",402.15185792715073,30026
13,f4,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -37.14833281   44.21472949 -114.7774235   -38.25773044   21.6596703
 -121.30005004    9.3246912    50.7458454    66.85878715  -27.45643642]",404.7432264961019,30366
