execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,reduction_speed_factor,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-54.5401084   47.08570977 -30.20526152 -29.9351643  -53.4965202
  16.31714521 -28.03757999  24.65261529  30.27445321  39.70425456]",1488.918382548201,14400
1,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-54.7717489   47.08557357 -30.2058786  -46.25159465 -53.49603876
  16.3169034  -23.36243314  24.65255449  30.27444573  39.70422709]",2995.482966934628,12631
2,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-53.48378647  47.0857101  -30.2058654   44.53424468 -53.49626784
  16.31730394 -49.37735085  24.65243257  30.27437455  39.70423589]",1930.031124771388,15086
3,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-54.02924567  47.08553029 -30.20558844   6.08662852 -53.49620295
  16.31711085 -38.36054972  24.65265539  30.27432159  39.70425418]",202.505305940341,13836
4,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-54.22423776  47.08557213 -30.20558284  -7.65129598 -53.49623404
  16.31717251 -34.42353502  24.65264103  30.27434793  39.70427703]",361.6409290753546,13012
5,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-55.32917646  47.0853521  -30.20496657 -85.63244197 -53.4961903
  16.31713294 -12.07789152  24.65210249  30.27472368  39.7038476 ]",9006.86401263707,14350
6,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-55.26129358  47.08524866 -30.20589833 -80.82649897 -53.4959096
  16.31719203 -13.45428106  24.65252446  30.27449057  39.70422028]",8092.620260117283,13680
7,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -55.86048295   47.08573809  -30.20537606 -123.08349442  -53.49631868
   16.3172002    -1.34523539   24.65305821   30.27421978   39.7041517 ]",17835.86466461344,13991
8,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-53.34583897  47.08602355 -30.20516143  53.93188533 -53.49601392
  16.31775564 -52.07704729  24.65153119  30.2742684   39.70401556]",2897.8970902884907,13863
9,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-53.38003906  47.08582645 -30.20578967  51.86905467 -53.49631708
  16.31702011 -51.4801952   24.6525614   30.27439912  39.70423071]",2622.0602798841583,14749
10,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-53.52787685  47.08572565 -30.2051278   41.46227945 -53.49599479
  16.3173828  -48.49809819  24.65261999  30.27366353  39.70424266]",1674.3305591240571,13707
11,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-53.33159436  47.08550941 -30.20569758  55.28581207 -53.49622051
  16.31708433 -52.4593656   24.65272551  30.27428003  39.70423774]",2984.430360834076,14237
12,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-53.74446737  47.08555371 -30.20559426  26.17705962 -53.49625294
  16.31703756 -44.11769119  24.65265414  30.27439615  39.70430564]",705.5350982514519,14107
13,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-53.26221203  47.0855066  -30.20584715  60.11227846 -53.49604252
  16.31689497 -53.84221726  24.65283527  30.27427828  39.70438675]",3540.996540763961,13806
14,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-53.11883419  47.08591565 -30.20593307  70.29421494 -53.49620859
  16.31713303 -56.76041094  24.653109    30.27456219  39.7040692 ]",4876.739422354669,13891
15,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-54.46562233  47.08545893 -30.20556739 -24.67019901 -53.49632391
  16.31715963 -29.54680206  24.65267555  30.27467635  39.70427274]",1125.3299211198678,13902
16,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-53.89360707  47.08552777 -30.20560364  15.65526107 -53.49620338
  16.31712062 -41.1025617   24.65265758  30.27432112  39.70425169]",333.1116277284401,13678
17,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-54.2935501   47.08552854 -30.20562977 -12.53872068 -53.49623091
  16.31710439 -33.02329551  24.65264093  30.2743119   39.70427942]",516.6961662571621,14096
18,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-52.20452574  47.08497736 -30.2059327  134.56199529 -53.49612643
  16.31776663 -75.18054692  24.65342725  30.27433947  39.70435541]",18516.44620044569,13874
19,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-54.70454461  47.08570088 -30.20611806 -41.54575592 -53.49622846
  16.3169649  -24.71085673  24.65254081  30.27414344  39.70430823]",2501.642967013672,13188
20,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-54.60469117  47.08491503 -30.20529736 -34.46617277 -53.49608108
  16.31715131 -26.73946659  24.65197169  30.27414745  39.70454402]",1850.236442610773,14336
21,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-55.09696134  47.08548774 -30.20553598 -69.22346288 -53.49609393
  16.31718756 -16.77944533  24.65266888  30.27421112  39.70430812]",6093.046663661704,13254
22,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-54.32506416  47.08549056 -30.20560361 -14.77867227 -53.49606134
  16.3169882  -32.38127043  24.65274957  30.27423829  39.70425823]",605.078545214986,13157
23,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-54.41802736  47.0853947  -30.20559418 -21.31805981 -53.49619341
  16.31711292 -30.5073271   24.65260547  30.27429029  39.70426116]",925.1898558142332,12658
24,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-53.3118864   47.08686582 -30.20543946  56.57747421 -53.49611777
  16.31638966 -52.82842441  24.65352813  30.27416754  39.7043532 ]",3134.57618108168,14871
25,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-54.88902016  47.08555371 -30.20560399 -54.55208254 -53.49623899
  16.31716994 -20.9835543   24.65258674  30.2743759   39.70428633]",3982.633714844375,14681
26,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-53.24741446  47.08555164 -30.20554069  61.22378779 -53.49611535
  16.31750486 -54.16123342  24.65243439  30.27371479  39.70435626]",3675.301968200471,13169
27,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-55.45697108  47.08555287 -30.20562971 -94.25912351 -53.49600208
  16.31638475  -9.60521604  24.65274941  30.27457749  39.7042258 ]",10797.322315553612,14087
28,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-53.96701917  47.08553474 -30.2055938   10.46634048 -53.49617692
  16.31704879 -39.615613    24.65265039  30.27431078  39.70424841]",237.71867715947025,13138
29,f2,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-54.38898629  47.08556965 -30.20558186 -19.27464888 -53.49626577
  16.31710047 -31.09312839  24.65274781  30.27432283  39.7030459 ]",816.6685411892443,12740
