execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,total_pais_cruzamento,tipo_selecao_pais,total_pais_torneio,tipo_cruzamento,taxa_cruzamento,tipo_mutacao,taxa_mutacao,elitismo,best_ind,best_fitness,out_bounds
10,f1,30,50,776,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[54.063582476993815 -0.9290261615314535 12.638136898549007
 79.93889595165618 28.865323008283383 25.224860963835155 71.05847649606102
 -48.98785291870213 57.71077489504805 -45.186482127305695
 -83.61709153963028 -33.040653665026554 9.51951696329158
 -30.14088134051181 40.83728482816676 54.063582476993815
 -49.725173158588134 12.638136898549007 79.93889595165618
 28.865323008283383 25.224860963835155 71.05847649606102
 16.211581426980985 57.71077489504805 -45.186482127305695
 -83.61709153963028 -33.040653665026554 -49.31786754388776
 -30.14088134051181 29.758595464039615]",4.592106138268459e-10,0
11,f1,30,50,91,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[-95.90327744175346 86.12609154166265 88.77417054301279 53.44325692283482
 8.87743825570972 -20.734829771915585 52.48609123327546 21.47010147403951
 25.8388679129893 83.13638329946008 19.706745324242164 54.3986658225061
 74.83194562636928 -51.079568822020136 -14.967237319646216
 -95.90327744175346 86.12609154166265 88.77417054301279 53.44325692283482
 8.87743825570972 -20.734829771915585 52.48609123327546 21.47010147403951
 25.8388679129893 83.13638329946008 19.706745324242164 49.86779649314727
 -29.090096901782942 -74.67439048621301 -14.967237319646216]",2.3046017832693e-09,0
12,f1,30,50,110,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[-99.54815329629729 -20.578693789606035 72.375673347831 6.8583923331008805
 42.34551754105371 -92.41175610961095 33.78732984074941 95.70596913644306
 84.57901000574239 -82.92808233482216 67.71339131563789 -54.64189057204975
 28.90354200129167 -28.550647201645177 -76.4077139708841
 -99.54815329629729 28.335618337084583 72.375673347831 6.8583923331008805
 42.34551754105371 -92.41175610961095 33.78732984074941 44.828653974392864
 84.57901000574239 -82.92808233482216 67.71339131563789 -54.64189057204975
 28.90354200129167 -28.550647201645177 -76.4077139708841]",7.96839739848056e-10,0
13,f1,30,50,59,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[-84.85651076554666 -9.352133355280017 -30.043557279793703
 91.84188223924531 -67.2933842335739 -96.76819277338238 -63.31515158008354
 -71.56964072308875 -76.71870784248212 96.90705060980022 33.34772755991
 94.24201762227807 54.86136664829405 -56.88460700886846 -73.76524262793487
 -84.85651076554666 -9.352133355280017 83.13306568919108
 22.730906779640335 59.94821486425269 -96.76819277338238 45.58543671555918
 -71.56964072308875 4.979896435638139 96.90705060980022 33.34772755991
 94.24201762227807 54.86136664829405 -56.88460700886846 -73.76524262793487]",5.599666998581661e-10,0
14,f1,30,50,42,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[48.50227099870875 84.58009331851295 26.056423990248618 99.09990770581828
 -36.22986462385565 -84.03474622941192 5.855862712813888
 15.072996437520331 83.92262214773638 12.97542837585604 -59.20445573134352
 77.18928831818127 -1.435013806328115 -25.955216260319418
 -60.77387601360555 -75.41610999273772 84.58009331851295
 26.056423990248618 48.9342078830764 60.90044663796951 -84.03474622941192
 5.855862712813888 15.072996437520331 83.92262214773638 12.97542837585604
 -59.20445573134352 -32.452261945667686 -72.08102510768619
 -25.955216260319418 -60.77387601360555]",1.447852006577009e-09,0
15,f1,30,50,289,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[6.319747866444089 94.92132714390934 5.059125469682499 57.84394579545258
 53.83959754998216 -86.17459449778302 -33.26947066896004
 -67.50742140865711 -29.793854688115616 49.25269554640923
 -56.038005222223134 -65.42744343789504 69.12673559020521
 -6.188898739507607 27.132912834180416 6.319747866444089 33.12310171137486
 5.059125469682499 57.84394579545258 53.83959754998216 -86.17459449778302
 -33.26947066896004 58.48046900684838 94.80999059382341 49.25269554640923
 98.51751566296781 -65.42744343789504 -18.762393594970533
 -6.188898739507607 27.132912834180416]",7.54764028281489e-10,0
16,f1,30,50,113,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[-72.07167925034084 95.50790328799044 -72.528571720159 86.93455424823904
 -36.890831668212144 -20.206385886086736 22.64003630168625
 23.205912438542995 49.65268962844792 -61.52800218633092
 -22.497391639308034 97.24950819565109 22.73874806249829
 -36.174791978720265 -15.9321032432361 -72.07167925034084 75.6399303867907
 5.831303916336594 86.93455424823904 25.936019348052724
 -20.206385886086736 22.64003630168625 23.205912438542995
 49.65268962844792 -91.17798190876638 -22.497391639308034
 64.58192645958286 -30.017462866871412 -36.174791978720265
 -45.29864906371592]",1.4879660042760262e-09,0
17,f1,30,50,43,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[19.5026506478102 53.63808788566246 -67.25353830196644 82.66058399294519
 52.760146297091495 -38.621335544562065 -80.61992357770018
 64.49293916544875 62.96937157075334 -1.5006132062228374
 -51.662834486426945 81.49656018940698 22.55941500984946 41.59356076512876
 29.346800682393223 19.5026506478102 53.63808788566246 -8.860419677160365
 82.66058399294519 52.760146297091495 -38.621335544562065
 -80.61992357770018 64.49293916544875 62.96937157075334 -79.79813643588585
 -51.662834486426945 81.49656018940698 -17.981162767845277
 41.59356076512876 29.346800682393223]",7.92588284237241e-10,0
18,f1,30,50,423,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[37.39403826796874 -13.948143726706547 -41.36248251908417
 76.79757633533589 -84.73180222266802 2.871589949105797 97.46061100124734
 -64.33883133040463 66.34420007537213 -87.05446106554224
 -83.15626216483696 10.382485763340782 -10.173913718309407
 18.671539331774966 -36.356265127250055 37.39403826796874
 -13.948143726706547 72.23823411849173 76.79757633533589
 -84.73180222266802 2.871589949105797 -8.77872758790825 -64.33883133040463
 66.34420007537213 -87.05446106554224 -83.15626216483696
 10.382485763340782 -90.32197646171664 45.042818231322144
 -36.356265127250055]",7.20819523726327e-10,0
19,f1,30,50,83,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[-24.748807469582317 -63.59153093608205 -67.5638517478524
 71.72718795812708 48.659707964253926 57.78144486560109 42.28000113303443
 -19.049705734750518 86.2619954102945 17.976041016725233
 -52.452425041937815 91.82137272535368 17.44017744631094 6.61217899343643
 76.86175631535764 -24.748807469582317 -63.59153093608205
 72.61253686068355 71.72718795812708 48.659707964253926 57.78144486560109
 42.28000113303443 -19.049705734750518 86.2619954102945 17.976041016725233
 -52.452425041937815 91.82137272535368 -27.529271184758613
 6.61217899343643 76.86175631535764]",7.109842680712801e-10,0
20,f1,30,50,323,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[-37.897689990740524 -76.59964595345978 82.30618075547363
 47.285735404329245 75.33278991418788 -73.90714687042549
 -21.370287957015037 -99.09156149101214 15.53941679463506
 71.64997247023283 -28.741433671844547 -48.7802941087464 25.21052976033235
 -16.263882329915248 5.0860831880524415 -37.897689990740524
 -76.59964595345978 82.30618075547363 47.285735404329245 75.33278991418788
 -73.90714687042549 -21.370287957015037 5.334594819559271
 15.53941679463506 6.578812374609072 -28.741433671844547 -48.7802941087464
 -9.922508388751993 -16.263882329915248 5.0860831880524415]",1.0958450354041042e-09,0
21,f1,30,50,120,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[-80.84038558769393 -97.0392093078733 -99.57989982143194 79.56170149706719
 72.01004028601795 -55.53352522715767 48.78254390442106
 -13.776683483761602 54.9872718431057 -23.384470924198396
 -61.371868341604575 73.36129344487063 46.490859691878626
 -50.863422893431796 -54.66381237274898 -80.84038558769393
 -97.0392093078733 97.29081504241586 -57.016924162002255 72.01004028601795
 50.70832748917141 93.56665133237257 25.59893340905637 54.9872718431057
 -23.384470924198396 -61.371868341604575 73.36129344487063
 46.490859691878626 -67.30163631888924 -54.66381237274898]",2.557908561972778e-09,0
22,f1,30,50,50,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[70.56084073877625 1.3090951086688989 44.84742411584196 66.72072199077434
 -52.057075643958186 1.7491826796903354 3.2618097723906487
 94.26848151903067 98.72680517594023 54.268524008415 69.8996647183721
 95.71926179114229 64.82782022430536 -18.945357585720927
 -9.632909766152835 70.56084073877625 1.3090951086688989 44.84742411584196
 66.72072199077434 7.718886037943349 1.7491826796903354 3.2618097723906487
 -66.35292081197662 98.72680517594023 -44.20069572222334 69.8996647183721
 65.66998409326445 -37.446770546002675 -18.945357585720927
 -9.632909766152835]",8.524967477994957e-10,0
23,f1,30,50,106,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[-66.57215937998875 16.68402783522616 56.32981524836228 90.72508850134633
 -37.47302408941553 -85.38177718157011 21.117701197577745
 -30.131811489180933 56.341159777444346 43.13340975085163
 -34.97310295904954 41.25563965666089 27.07202985734918 -67.76344682487925
 -7.546384306235026 -66.57215937998875 81.09504504354854 56.32981524836228
 90.72508850134633 -37.47302408941553 85.10513299701702 21.117701197577745
 -38.46357215847647 56.341159777444346 -92.93322801963045
 -34.97310295904954 41.25563965666089 -67.26361546075812 -64.3569370811141
 -58.120383745257875]",1.706476481489302e-09,0
24,f1,30,50,279,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[23.939355071214365 -36.12663328616148 32.00380397200982
 -20.048412799154548 99.83026759341064 -99.9562588455156
 -10.822943409442473 -38.752497554028366 38.147179422501864
 72.92620307233034 -3.960936877681249 1.484486535740075 55.48783260687878
 17.39527070458348 -9.683619373102957 23.939355071214365
 -36.12663328616148 32.00380397200982 -20.048412799154548
 99.83026759341064 36.233769788434444 -10.822943409442473
 85.22421027413463 38.147179422501864 -94.64384075574799
 -3.960936877681249 1.484486535740075 -20.133885169906776
 17.39527070458348 -9.683619373102957]",1.734349131070348e-09,0
25,f1,30,50,78,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[49.141895196358234 26.456673473312023 -60.657133528771155
 9.240806989998646 92.50250489397527 -10.29794749832999
 -18.947010810576742 -63.17403775519719 -21.694675126692985
 78.11657688211278 -36.0396844118839 -6.207327334707301 -42.06277249583963
 45.699236957161645 77.2525662903436 49.141895196358234 26.456673473312023
 92.5789740701681 9.240806989998646 92.50250489397527 -10.29794749832999
 -99.41259180167603 62.751675430057674 58.023398671029554
 50.10479758507989 -36.0396844118839 -6.207327334707301 -42.06277249583963
 45.699236957161645 -4.980765607183528]",5.545577018178121e-10,0
26,f1,30,50,251,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[-40.87151798764068 66.03757016327125 12.04023445742773 93.74206390998904
 46.542450286887544 -2.9751707979366273 55.89977339555597
 -28.53858807577268 -18.70208322285032 -59.96354289239301
 -11.13768993179147 17.542338253484388 93.67863171945953
 -3.2505611545037567 16.57729006248985 -40.87151798764068
 66.03757016327125 12.04023445742773 93.74206390998904 93.54988567409958
 -2.9751707979366273 55.89977339555597 53.364447554506484 70.0976760303086
 -59.96354289239301 12.527634269476636 17.542338253484388 8.46083961614616
 -3.2505611545037567 16.57729006248985]",8.454712950318136e-10,0
27,f1,30,50,680,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[-73.79832072100231 -9.164740273985217 40.04458967848299
 -10.745403853125168 58.03317402862612 -81.41635069424132
 41.58733796229703 -27.361850936690857 63.10881558330391
 -98.99437227260779 -82.58818101815264 87.25323929966439
 -28.199244164580946 -12.88931091549037 -74.32170711781026
 -73.79832072100231 -9.164740273985217 40.04458967848299
 -10.745403853125168 58.03317402862612 -81.41635069424132
 41.58733796229703 83.43453480450634 63.10881558330391 -98.99437227260779
 -98.60386126950968 -32.32794369216863 -28.199244164580946
 -12.88931091549037 -74.32170711781026]",1.315371217790266e-09,0
28,f1,30,50,501,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[2.198596330622621 -2.757102946923041 17.409219741132517
 16.823567983888836 -8.205255775835639 -80.69131778996686
 -30.19678261443555 41.13656733775264 51.30916007201668 -79.30385967097453
 -75.25934694275463 80.7548509159814 19.603561602479402 2.622931043807327
 18.917818268917458 2.198596330622621 -2.757102946923041 55.84969108915709
 16.823567983888836 -8.205255775835639 61.863001334127006
 -30.19678261443555 -87.67086921743783 51.30916007201668
 -79.30385967097453 -75.25934694275463 80.7548509159814 19.603561602479402
 -84.23842734495715 18.917818268917458]",4.221508110155912e-10,0
29,f1,30,50,43,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[52.647440866056996 13.418636543888113 10.714682059348263
 50.91394832106056 18.515589328232252 -54.71098232481771 20.59146785247148
 -7.641568875366673 58.44083359187488 -6.075865944728093 -4.1062473905573
 -30.631369160955657 71.99352228177179 -9.14532937045405 9.749587767778607
 52.647440866056996 13.418636543888113 89.55826071859377 50.91394832106056
 18.515589328232252 -54.71098232481771 20.59146785247148
 -7.641568875366673 58.44083359187488 -6.075865944728093 -4.1062473905573
 -30.631369160955657 -54.67713756495709 -9.14532937045405
 9.749587767778607]",1.021179552578285e-09,0
