execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.39135156  64.56439419 -55.80150659  65.31707752  18.55918937
 -34.27487073 -38.5416501   11.94547958  75.8056468  102.51302738]",3892.658414541778,29686
1,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  42.43508274   62.08348836  -11.13066569   57.66144227   -3.6243676
 -104.21361766  -65.50755877   63.07697119  105.8007666    37.27080272]",313163.19736282225,31415
2,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  35.02196287   64.69531227  -86.11794528   65.84931546   19.95777085
 -139.16940614  -36.8068787   -22.8567842    55.4543598     4.05474443]",100764.10800016813,30531
3,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 64.27669301  64.14981522 -47.93278728  63.91823323  14.37533557
   3.51123509 -43.7231528   20.96902109  81.09255961 138.24074809]",27284.253433962764,34093
4,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 47.86582247  64.72777627 -60.04761181  65.64216594  19.63605191
 -76.57836878 -37.28241572   7.08112117  72.9557648   62.93455997]",431.4357981698488,40113
5,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 49.39463842  64.67087746 -55.62872515  65.45732077  19.15375449
 -69.49762744 -37.86367451  12.14949198  75.92293495  69.70074847]",2331.18618053713,36896
6,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 53.58473936  65.06975758 -68.15675713  66.54148958  22.22832324
 -49.10138075 -34.2340875   -2.21331404  67.51179696  88.89083055]",9832.379168419076,46863
7,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.50653009  66.65969511 -44.17298286  70.27162998  33.94446185
 -34.49254742 -20.33797658  25.27656871  83.61262402 102.53450834]",34668.46871423549,30731
8,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 63.07988102  64.21642143 -37.83656999  64.32927211  15.04465001
  -1.79837798 -42.97928296  32.5125674   87.87882634 133.09939906]",69394.63476849449,38444
9,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 52.90871407  64.0080326  -53.27311785  67.88338039  22.06187436
 -49.13102032 -32.86538095  14.47777826  77.45964645  87.93946232]",12121.62205648352,45923
10,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  24.1828492    64.79104852   20.03139476   66.56265902   18.58215832
 -192.60023711  -38.71215619   98.93717982  126.73348384  -46.03201332]",848216.5627484332,52354
11,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 53.79595773  64.71686748 -56.15732396  65.53046811  19.35060834
 -47.58659317 -37.66408544  11.54793527  75.567245    90.17991385]",2281.562077624634,40541
12,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  22.16483107   63.69085076  -26.09407982   63.22803557   12.20406629
 -203.04095988  -46.00487318   45.965311     95.75192683  -55.67870953]",182771.94779561675,32342
13,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 74.42062268  65.67523473 -84.60929303  68.04033196  26.84192799
  53.56253244 -28.69077694 -21.05119453  56.47149406 185.1461912 ]",106955.8452324575,32891
14,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  39.34204016   66.55389011  -18.76508452   71.82506842   37.48033995
 -118.70278587  -15.26147331   54.42025609  100.66450967   23.48289188]",224023.59747398915,26027
15,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  38.59758652   67.77467346  -26.06253405   71.59565365   38.85582043
 -121.27751344  -15.09860544   46.0012175    95.75377396   20.75198141]",155570.61801208064,39013
16,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 54.04525381  65.45280757 -56.74035728  67.57320181  25.46979487
 -46.31968094 -30.2717057   10.87308726  75.1759981   91.35711678]",2059.6994079917417,34617
17,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 73.43324922  65.17219238 -65.61462919  66.47128569  22.55257924
  48.77121318 -33.8818958    0.69946416  69.21817508 180.63406715]",29272.79292783177,31260
18,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 52.62409644  63.33813432 -39.7863776   62.06629355   8.51725421
 -52.55429199 -50.64582461  30.29728157  86.56264373  85.29781573]",53162.55639852901,38537
19,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 67.14961831  68.87471325 -35.10519464  70.71038423  38.96978377
  18.10035262 -16.35101868  35.66485427  89.69675367 151.79765931]",97149.60684195586,36040
20,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 64.29993695  64.72503879 -52.27103873  64.97138466  19.42306631
   4.00746564 -37.44370888  15.99180579  78.17743877 138.59801711]",16218.529678572737,34482
21,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  30.1077294    63.20460662  -41.85744021   61.76039618    8.54528313
 -162.96436993  -50.36677627   27.91785609   85.16437279  -18.36481131]",61612.49345287574,32750
