execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,reduction_speed_factor,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
10,f4,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-139.42553884    8.61445667  -75.2641188   -78.21071219   19.07800621
  -51.75659967  -10.27785011   51.204938     45.56458504   32.72230365
  -39.63689549   25.10158024  130.64926613   15.10322933   26.7564146
   93.40712045  -36.62544446   77.51156144 -113.83298436  -38.3070751
  -52.80169454   47.57216442   68.87920735   56.58008609 -110.31502789
  -44.42684531   26.80681938   39.55022863   53.35086433   -6.24889777]",425.50962776909216,102826
11,f4,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-167.32223817    1.70143887  -93.40240756  -58.54289768   18.84178693
  -23.03707662  -12.13616337   61.87862626   28.53892407   28.03320847
  -39.70939842   27.11279884  119.43088012   14.46297126   35.96874155
   19.80126162  -36.78356663   77.53649435  -94.25036553  -38.27120766
  -52.41909346   47.59001579   48.41463905   39.25019621  -88.56860886
  -69.78431019   26.80723858   28.07866832   51.38519517  -23.09335935]",426.44849030540286,96010
12,f4,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-157.84195848   16.35334748  -73.4781648  -100.39411399   -1.74530015
  -21.87238282   26.30962048   87.15496502  -28.2966678   -11.1233156
  -39.6895917    -5.95023324  143.69267736  -66.49730689   41.54489972
   22.13731438   22.169657     86.98714699  -44.59312446  -38.24967274
  -41.83612143    3.48865831   54.99626226    4.66438112 -106.54656299
  -83.97058775   24.00464109  -30.61803596   64.31362988  -53.31896894]",500.6910090292939,123703
13,f4,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-170.6796111    14.79829692  -83.87186319  -71.82182392   19.4083356
  -33.17798085  -16.70900315   62.91163682   37.35199912   31.20335042
  -39.67807135   30.0626203   117.01851831   14.98997167   30.18485554
   11.30840672  -38.07021158   77.54583883  -96.57088315  -38.27365126
  -52.75159913   47.63504651   55.34590259   48.2726757   -86.06101668
  -63.97724961   26.79004635   26.03814381   52.20358725  -12.663187  ]",424.43999212609134,102711
14,f4,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-168.92534847    7.86849582  -90.73100686  -63.40726868   18.90043353
  -24.13987847  -14.01433481   62.28674922   31.49253933   28.71834832
  -39.71319102   27.41493825  118.33047616   14.99655466   34.15955069
   15.67842703  -37.61739995   77.55557531  -94.2723544   -38.31488078
  -52.66220044   47.53704477   51.26197663   41.35617598  -87.30783713
  -66.88781362   26.78300895   27.07551054   51.50859951  -19.98792557]",425.7619685104978,93501
15,f4,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-170.42523071   13.95500209  -84.92204142  -70.5228254    19.40431403
  -31.34630106  -16.01167961   62.79057688   36.24752012   30.22720915
  -39.68522472   29.72405581  117.05091761   15.11107754   31.00526767
   11.85458819  -38.055974     77.523244    -95.79505053  -38.28587023
  -52.76777359   47.56186875   54.78973202   46.95413216  -86.08649844
  -64.0465571    26.79359282   26.22706642   52.04752698  -13.71981827]",424.7022921026581,99742
16,f4,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-121.26176897   18.24139586  -88.89433308 -100.71696407   -1.56094498
  -22.122397     44.94303115   77.1803184   -33.82140791   -8.37026281
  -39.62533517   -5.30543803  133.58892362  -54.27854649   66.49754793
   36.00223743   26.78471804   67.33156141  -45.3041808   -38.17282926
  -26.67508192   -3.70003452   24.0504031     4.98152986  -45.45780807
  -70.80668726   29.42237809   -7.75786585   64.03118743  -45.85226275]",486.08973757880347,117398
17,f4,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-170.05147529   11.18401486  -87.95356358  -66.99250654   19.0862015
  -26.99755175  -15.34296318   62.68575496   34.53021496   29.79096515
  -39.6511867    28.34384623  117.82564315   15.17676493   32.52755309
   13.62118101  -37.97237416   77.55911923  -94.6403434   -38.27638358
  -52.69550304   47.59900859   53.1407419    44.29196786  -86.37261536
  -65.43504504   26.78548457   26.45042857   51.62293153  -16.70401378]",425.2249086678213,93184
18,f4,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-125.07795288   31.82502327  -86.21306929 -109.24338601   -2.05579493
  -22.33478934   40.43445193   76.75277675  -32.37170645   -9.67765862
  -39.54773483   -6.02881295  130.93037664  -56.28167699   64.86720101
   23.50812512   28.11822819   66.52317652  -44.44443093  -38.1774241
  -28.42055311   -4.51340847   30.60550487    4.77073596  -40.32901222
  -64.83616527   29.35229877  -12.33177446   64.53579848  -43.32401754]",484.7300351700693,105195
19,f4,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-143.57577346    4.5594287   -92.41142526  -60.52776847   18.8834969
  -23.41470542  -12.76754322   54.47126544   29.71710063   28.31865251
  -39.67623962   27.25204754  137.3594324    14.79545994   35.3003346
   80.20182625  -37.01439733   77.52218161  -94.2529977   -38.27508379
  -49.83121007   47.56343044   49.39699717   39.8775396  -107.08943978
  -68.58904483   26.79826668   42.69841633   51.43050521  -21.87445502]",429.190097163029,81825
20,f4,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-168.99491645    8.9103075   -89.90451194  -64.2900697    18.97264077
  -25.09473168  -14.51728249   62.51751171   32.57424336   28.91363773
  -39.6935403    27.99470264  117.94647186   15.01151717   33.55528922
   14.91278633  -37.67271607   77.51071922  -94.26170175  -38.31243894
  -52.63095942   47.57568947   52.00463471   42.11904102  -87.14799085
  -66.39866977   26.80152754   26.99139892   51.52583912  -18.78440276]",425.5962944830421,124404
21,f4,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-145.69281449   -2.23691551  -94.48250782  -55.79363265   18.82694471
  -22.89641805  -10.25274825   55.12297312   26.86988549   27.75535337
  -39.69312448   27.05134626  135.77784906   13.84807204   36.9198084
   74.81612408  -36.17045218   77.53068498  -94.23601654  -38.26967298
  -50.05077247   47.57699991   45.63943388   38.54880603 -105.59689105
  -71.65927752   26.80154227   41.28584083   51.38034357  -24.70561536]",429.38606240402487,85568
22,f4,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-170.05919623   11.32760758  -87.67454812  -67.46263593   19.16209427
  -27.41242678  -15.53516979   62.61489646   34.43214608   29.78402788
  -39.65186859   28.79101313  117.31434003   15.20159338   32.5299046
   13.38201823  -37.86469075   77.50897411  -94.63239323  -38.27147571
  -52.71703033   47.58193543   53.55831118   44.35326494  -87.06973699
  -65.25010625   26.80619057   26.52012186   51.62426308  -16.73738024]",425.1844779602971,102740
23,f4,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-170.49104629   14.03529765  -84.49173588  -70.57713443   19.42686544
  -31.40478091  -16.31722436   62.84215713   36.86961159   30.72276275
  -39.68673784   29.74235966  117.03734832   15.14086281   30.83423862
   11.72392541  -38.11786544   77.53123983  -95.95962853  -38.28511409
  -52.75678671   47.58975182   54.82698299   46.57008542  -86.05868733
  -63.96515571   26.80844708   26.15986337   52.08651206  -13.84466693]",424.6634599163878,96582
24,f4,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-151.27332961  -13.87590767  -95.28908001  -51.8873946    18.81486472
  -22.84728914   -5.75185801   56.86313406   24.79451724   27.60566063
  -39.69354578   27.02994411  131.55853684   12.65540762   38.0591708
   60.61618047  -35.06068591   77.51306721  -94.18968453  -38.2699673
  -50.70189647   47.56088945   39.55486144   38.47264603 -101.80741694
  -77.09806445   26.82881129   37.96051601   51.37204176  -26.43196473]",429.21101929111785,90059
25,f4,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-167.93191344    4.19833385  -92.55286237  -60.09612915   18.81149443
  -23.26983808  -12.88249517   62.07093367   29.38070961   28.14962111
  -39.67078669   27.17964852  118.95514955   14.80142519   35.42486238
   18.12746978  -37.13818606   77.55133971  -94.23192725  -38.26836703
  -52.48938619   47.59889255   49.52765143   39.2237054   -88.02170342
  -68.6460518    26.80449584   27.66633516   51.39680157  -22.09846975]",426.2194165863585,89991
26,f4,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-169.67796855   10.81951894  -88.54285739  -66.60922926   19.13001855
  -25.96023602  -15.24891796   62.60459791   33.91479019   29.61284602
  -39.69367194   28.21710204  117.66312429   15.22303122   32.73889512
   13.87377691  -37.87872357   77.51995245  -94.60715136  -38.25043539
  -52.64731488   47.56169129   53.13649679   43.63868637  -86.6835127
  -65.51057376   26.78063119   26.62102167   51.69911044  -17.33697157]",425.3162302555714,110344
27,f4,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-165.6174904    -2.40169089  -94.54750226  -55.13486059   18.77456241
  -22.8754911   -10.10709806   61.41375966   24.52607774   24.43967374
  -39.65392036   27.00075092  120.66618808   13.73005505   36.86331989
   23.6829962   -35.60267093   77.73202631  -94.11416503  -38.68389682
  -52.39852342   47.62843757   44.95538691   37.74113263  -89.84376469
  -71.788067     26.71671119   26.9718049    51.38103663  -24.93066136]",428.0566610516861,151629
28,f4,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-168.3134561     5.50878622  -92.12888751  -61.01438917   18.8614407
  -23.33963588  -13.16257388   62.2203654    30.33844473   28.363943
  -39.7101642    27.24541926  118.68050787   14.93172549   35.04266887
   17.27290097  -37.32439727   77.54140539  -94.26043031  -38.27564634
  -52.53225019   47.64399901   49.84829177   40.28088263  -87.81872627
  -68.07697614   26.78805182   27.59203469   51.44441678  -21.38794984]",426.05895276810304,98514
29,f4,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-141.06264603   14.68253766  -83.59772333  -71.61733831   19.48127213
  -33.59830172  -16.38104902   53.62755031   38.06729542   31.11912949
  -39.7001462    30.08667223  139.26745191   14.99242406   30.2911346
   86.79638187  -38.07823758   77.55401041  -96.38298722  -38.26829864
  -49.52761422   47.60454864   55.2336124    48.5069006  -109.3519609
  -63.69979526   26.79963589   44.34125601   52.16696407  -12.76544533]",428.08473116388575,102614
