execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,reduction_speed_factor,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
17,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-58.9266903   36.76509742 -75.07717032 -64.08805908   3.44576078
 -77.23574137  47.4867814   55.0541031   39.75121898 -37.96002239]",400.1054801506989,34187
18,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-58.5727138   37.03593299 -75.10428762 -63.982786     3.4135329
 -77.70336572  47.42742872  55.23372647  39.909452   -37.37940782]",400.1143645205203,36115
19,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-59.33423676  36.50959769 -75.01391859 -64.26571546   3.4259743
 -76.77249516  47.6262288   54.88884883  39.59852398 -38.60023372]",400.0974217425269,33643
20,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-59.12440317  36.64099311 -75.01975722 -64.21026309   3.42770604
 -76.93401232  47.6090113   54.97282784  39.64287822 -38.31707075]",400.1005704867932,40250
21,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-108.1651427   -14.84689786  -74.81731729   -9.35256575    3.51106595
  -75.63250105   47.94359377   54.57065068   39.23707702   -0.94629922]",404.0628437767713,33943
22,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-59.04017811  36.7006652  -75.0377207  -64.14454437   3.44249028
 -77.08263182  47.55639128  55.01690021  39.69290137 -38.16969284]",400.1026669137605,36756
23,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-58.80127444  36.86303156 -75.10145166 -64.06308762   3.42518443
 -77.4153445   47.44500445  55.11333718  39.8010159  -37.79167967]",400.1080881569913,42046
24,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-59.78649157  36.21052652 -74.90921071 -64.44984096   3.43543398
 -76.12638858  47.80750325  54.72988052  39.40935645 -39.31817122]",400.0878911463597,35591
25,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-59.79542057  36.20691074 -74.91729019 -64.43598217   3.44418515
 -76.12122488  47.77314907  54.69940139  39.39823782 -39.33048711]",400.0879777328464,37618
26,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-59.10233327  36.67703294 -75.03143007 -64.18003453   3.41707771
 -77.01117657  47.54758702  54.98491792  39.67193993 -38.25293861]",400.10157662197423,38172
27,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-59.41703915  36.43401879 -74.99811146 -64.26538429   3.45501598
 -76.58512562  47.67180343  54.85186314  39.54330699 -38.72976572]",400.09520062599967,38584
28,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-58.47380034  37.11568294 -75.16826309 -63.9242289    3.42260826
 -77.82159939  47.35738607  55.24123041  39.93748428 -37.26680883]",400.1157427653981,36609
29,f4,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-59.1637118   36.63156695 -75.04942904 -64.20690227   3.42388551
 -76.95004427  47.58086076  54.97360129  39.68199    -38.33999466]",400.1008940654313,39754
