execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f2,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-54.77433295  47.08506023 -30.20555866 -46.54837407 -53.49663766
  16.31726244 -23.27713166  24.65253964  30.27498202  39.70422343]",3030.116153648516,19069
1,f2,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-53.67602157  47.08566221 -30.20567008  30.91540718 -53.496197
  16.31709328 -45.47549475  24.65277086  30.27426977  39.70431864]",953.0888367106576,18950
2,f2,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-53.62523198  47.08562508 -30.20579666  34.52096966 -53.49628207
  16.31698498 -46.50883013  24.65270313  30.27437799  39.70416196]",1172.1563354528523,19389
3,f2,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-54.06382696  47.08554349 -30.20559278   3.65127209 -53.49620509
  16.31711132 -37.66267009  24.65263111  30.27432195  39.70423954]",200.906837925396,27425
4,f2,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-54.08161628  47.08553491 -30.2055841    2.3935822  -53.49620688
  16.31711518 -37.30225454  24.6526461   30.27432349  39.7042427 ]",205.10510882551387,13422
5,f2,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-54.95266378  47.08624385 -30.20338554 -59.05937216 -53.49544192
  16.31694164 -19.69329036  24.65213957  30.27582042  39.70390475]",4596.429342970072,27118
6,f2,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-54.28425158  47.08542662 -30.20561765 -11.89901188 -53.49623354
  16.31715806 -33.20654859  24.65265686  30.27449635  39.70429715]",493.4350159164559,14425
7,f2,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-53.79826397  47.08554588 -30.20561075  22.32031958 -53.49614151
  16.31705987 -43.01252996  24.65256862  30.2743203   39.70433875]",541.9578590543464,18114
8,f2,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-53.69491322  47.08581188 -30.20572395  29.69920579 -53.49622106
  16.31672127 -45.12695035  24.65273914  30.27399066  39.7044099 ]",884.2845077591387,20384
9,f2,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-54.70460607  47.08370663 -30.20228501 -41.34483379 -53.49591792
  16.3212995  -24.76844516  24.65579182  30.27439319  39.70467035]",2531.657979936766,17569
10,f2,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-54.53549907  47.08461299 -30.20732424 -29.64213926 -53.49596093
  16.31675674 -28.12196518  24.65118931  30.27465913  39.7054314 ]",1474.298202888466,15003
11,f2,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-55.37874141  47.08552779 -30.20594208 -89.07156088 -53.49643116
  16.317248   -11.09145581  24.6526425   30.27464276  39.7041447 ]",9690.276976801322,22198
12,f2,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-53.81128354  47.08507112 -30.20703879  21.49675796 -53.49628432
  16.31706962 -42.7767998   24.65254656  30.27452905  39.70415139]",512.9891380033134,21710
13,f2,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-53.74378394  47.08549733 -30.20559443  26.22601006 -53.49621058
  16.31703238 -44.13182359  24.65266391  30.27441438  39.70437848]",707.8500934620445,22781
14,f2,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-54.6680562   47.08539793 -30.2043894  -38.68274108 -53.49607802
  16.31693393 -25.53512354  24.65233548  30.27449414  39.70442835]",2256.271157401213,15780
15,f2,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-54.31405237  47.08948449 -30.20561002 -14.49236647 -53.49600139
  16.31727016 -32.45886586  24.65274677  30.27414371  39.70523527]",679.7668295395947,18663
16,f2,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-53.8539494   47.08545536 -30.20555803  18.45076215 -53.49617832
  16.31708599 -41.90371688  24.65268702  30.27425465  39.70432377]",408.7017779300192,17396
17,f2,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-53.37095655  47.08557604 -30.20571704  52.38958575 -53.49641428
  16.317075   -51.62924473  24.6531151   30.2749446   39.70424687]",2679.6298878534067,17661
18,f2,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-53.06198093  47.0858095  -30.20540169  74.35914052 -53.49713257
  16.31766465 -57.92450713  24.6516932   30.2740986   39.70503156]",5477.834365645178,19733
19,f2,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-53.93739214  47.08554638 -30.20555883  12.56779446 -53.49620153
  16.31711888 -40.21782238  24.65266671  30.2743171   39.70436779]",269.3265704476523,25069
20,f2,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-53.63458187  47.08552837 -30.20572224  33.91905316 -53.49620581
  16.3171514  -46.33622117  24.65328847  30.27450043  39.70424967]",1133.0458984261782,16652
21,f2,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -55.8114844    47.08577389  -30.20392705 -120.01485689  -53.49443104
   16.29794181   -2.22209668   24.65187871   30.27396522   39.70455899]",17415.85802084552,14954
22,f2,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-53.18414708  47.08547984 -30.2055876   65.69413063 -53.49623144
  16.31712897 -55.44199488  24.65269629  30.27430421  39.70419425]",4244.3908445025945,18672
23,f2,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-54.58494904  47.08560767 -30.20571637 -33.11214139 -53.496262
  16.31718313 -27.12761098  24.65255061  30.27444475  39.70431226]",1736.5129457427058,24123
24,f2,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-54.96637421  47.08548157 -30.20510798 -59.99375638 -53.49670838
  16.31750565 -19.42408173  24.65253271  30.27440987  39.70454345]",4712.517284955325,13656
25,f2,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-53.02040607  47.0855836  -30.20592543  77.2084342  -53.4963181
  16.3182483  -58.74200806  24.65235651  30.27764424  39.70467744]",5927.755334105247,15995
26,f2,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-54.74760076  47.08565987 -30.20567307 -44.57022544 -53.49626212
  16.31711633 -23.84416482  24.65273217  30.27435938  39.70415875]",2813.1236031116923,17514
27,f2,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-53.89646248  47.08550022 -30.20542424  15.45419451 -53.49621476
  16.31717449 -41.04493027  24.65270724  30.27430686  39.70429657]",328.36770994344766,16064
28,f2,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-54.69652853  47.0855604  -30.2055574  -40.96056029 -53.49619686
  16.3171573  -24.87831947  24.65265114  30.27435379  39.70423228]",2443.3835528588475,24226
29,f2,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-54.39219361  47.08548818 -30.20558929 -19.51317438 -53.49620062
  16.31711266 -31.02461526  24.65265442  30.27431989  39.70425618]",827.5009196734698,17059
