execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,reduction_speed_factor,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
15,f1,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 61.97165305  65.01321634 -90.67317128  66.02447147  20.70162961
  -7.36057295 -36.224299   -28.01641418  52.40030489 127.91144196]",129602.10819294384,27562
16,f1,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  30.93143477   65.47509561  -73.89692292   67.56563407   25.65002856
 -159.48322707  -30.05572727   -8.79117763   63.65317074  -14.94217799]",43683.07033159495,29943
17,f1,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  38.61400393   64.81495041  -65.57236862   65.52983319   20.138017
 -121.86246554  -36.66222201    0.75461579   69.24588471   20.3928856 ]",10929.029510470931,28841
18,f1,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 63.79263395  65.33526624 -75.00445593  65.77356291  22.22303496
   2.66666532 -34.53402556 -10.04782104  62.90788643 137.01741252]",39176.61070429064,24936
19,f1,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  40.92231999   63.72608976   -5.27747839   62.8999615    11.25807015
 -110.33675989  -47.39330835   69.82353938  109.71626884   31.15577711]",385053.7453484806,30954
20,f1,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  14.02349666   65.17094106  -63.2715897    66.59266307   22.72187163
 -241.80761896  -33.64830808    3.37472862   70.78789611  -92.40532351]",62492.79278259493,24113
21,f1,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 59.44009454  64.5323443  -36.586158    64.91157483  18.0879874
 -19.65905312 -39.10759961  33.9522476   88.71535432 116.33179135]",72544.66919835206,27386
22,f1,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 59.14368708  64.10045672 -80.25695731  64.30747595  15.18097498
 -21.36062105 -42.55813184 -16.08355695  59.38159448 114.80936571]",58455.61230966804,25945
23,f1,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  42.64790597   64.31859532  -87.04996344   64.80655651   16.3288064
 -102.07476976  -41.30071745  -23.90080792   54.82325412   38.97096117]",99323.29876202224,29639
24,f1,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 71.65299888  61.71894475  12.20461147  58.0834982   -4.55736618
  39.77987069 -66.39002743  89.9550121  121.47794926 172.27283999]",692517.0565687023,35394
25,f1,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 66.34724654  65.64645709 -87.01119455  67.64747891  26.25628848
  13.84452314 -29.46615888 -23.79521228  54.85865697 147.89175913]",108008.07997005092,37277
26,f1,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  29.30384481   64.40756842  -74.01646705   64.31503478   16.7386267
 -167.44449264  -40.81090579   -8.9527606    63.57286019  -22.42585888]",47207.43630193716,26907
27,f1,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 49.71127398  63.88079719 -39.6839689   63.05645363  12.21979331
 -67.77581076 -46.23329031  30.4207514   86.63376651  71.26941658]",52440.232440552245,25298
28,f1,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  32.02162188   67.33457906   13.5404675    72.10955091   38.15697132
 -154.52673998  -15.36703869   91.36334658  122.34621565  -10.18378591]",707106.0820135099,33030
29,f1,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  38.66925724   63.94210773  -75.35819305   63.22277638   12.13382878
 -121.86276994  -46.55689681  -10.45254473   62.66991846   20.46946476]",39009.2173245919,36169
