execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,reduction_speed_factor,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
18,f2,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 42.02836879  47.08700593 -30.20469569   4.56408278 -53.49719286
  16.31914038 -37.92416526  24.65344185  30.27400404  39.69948539
  -7.91291045 -66.58944238 -43.36191358  66.13487425 -55.62088108
  52.12915193   6.13478306  79.38263906 -67.49202179  -9.17209768
 -62.93765185  73.90369576 276.65207294  43.9872837   50.76898752
  58.99137463 -66.49045442 -16.03506691 -38.41905279  48.01005732]",136174.8860269781,92196
19,f2,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 34.59362055  47.08533172 -30.20564617   4.56597737 -53.49706503
  16.31523956 -37.92514566  24.65351623  30.27304795  39.70361332
  -7.91401619 -66.59201459 -43.36411285  66.13489269 -55.6209336
  52.12880504   6.134559    79.37915803 -67.49304773  -9.17128529
 -62.93569873  73.90484973 249.11198775  43.9854166   50.76864453
  58.99135338 -66.48917749 -16.03324634 -38.42126744  48.00723603]",115960.81330022472,89252
20,f2,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[-11.48735044  47.08567883 -30.20561952   4.56507574 -53.4963636
  16.31755916 -37.92445861  24.65188009  30.27404654  39.70534572
  -7.913036   -66.58744475 -43.36412426  66.13324144 -55.61925136
  52.13175002   6.13482099  79.38275337 -67.49195986  -9.17180116
 -62.93586429  73.90320366  78.41545727  43.98570518  50.76804879
  58.99171818 -66.49065251 -16.03485973 -38.42013187  48.01102367]",26885.01942580087,90252
21,f2,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[  5.86765576  47.08552067 -30.20564581   4.56533882 -53.49787351
  16.31707055 -37.92455517  24.65263815  30.27447681  39.7041131
  -7.91332414 -66.58805342 -43.36373466  66.1339734  -55.61958335
  52.13054427   6.13469172  79.38154689 -67.49192027  -9.17141602
 -62.93566089  73.90371099 142.70118489  43.98569583  50.76850202
  58.9911421  -66.49097968 -16.03482093 -38.42076243  48.01099958]",53060.34918937924,93095
22,f2,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 26.95717853  47.08557259 -30.20548479   4.56483404 -53.49684794
  16.31713634 -37.9248033   24.65310311  30.27424983  39.7041128
  -7.91328663 -66.58880517 -43.36404596  66.13487867 -55.61943895
  52.13076557   6.13458083  79.38165734 -67.49149018  -9.17198227
 -62.9350274   73.90367419 220.82132231  43.98538433  50.76903312
  58.9909898  -66.49058652 -16.0349683  -38.42126808  48.0107109 ]",96815.43087801393,94587
23,f2,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 36.3732157   47.08519085 -30.20583133   4.56582028 -53.49602986
  16.31556885 -37.92365446  24.652128    30.27411719  39.70403994
  -7.91305822 -66.58733114 -43.36293469  66.13466631 -55.61793905
  52.13021377   6.13601934  79.38165912 -67.49250256  -9.17044911
 -62.93596813  73.90379625 255.69842229  43.98520593  50.76844049
  58.99158574 -66.49101792 -16.03607922 -38.41961081  48.01059484]",120601.60709091269,89068
24,f2,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 23.70824213  47.08522627 -30.20565222   4.56492181 -53.49681747
  16.31566619 -37.92449066  24.65349905  30.27502618  39.70428079
  -7.91378209 -66.58970019 -43.36284109  66.13361438 -55.61925165
  52.13028995   6.13556042  79.38208985 -67.49240208  -9.17139418
 -62.93498221  73.90386246 208.78127958  43.98392557  50.76848263
  58.99135722 -66.48957108 -16.03382185 -38.42322851  48.01312871]",89253.8640520524,89688
25,f2,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 24.91777463  47.08557354 -30.20570377   4.56495848 -53.49576342
  16.31684583 -37.92458924  24.65197519  30.2742732   39.70414631
  -7.91307371 -66.58919094 -43.36401489  66.13476826 -55.621201
  52.12979681   6.13411878  79.38268807 -67.48962011  -9.17136756
 -62.93512675  73.90262192 213.27107313  43.98647798  50.76921338
  58.99134317 -66.49039846 -16.03500846 -38.42143458  48.01060206]",92030.93805643036,89072
26,f2,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[  6.69355785  47.08553975 -30.20529102   4.56533748 -53.49627413
  16.31710766 -37.92465923  24.6526365   30.27418101  39.70435423
  -7.91338462 -66.5888742  -43.36369484  66.1339662  -55.61948648
  52.1308081    6.13490729  79.38170766 -67.49193708  -9.17151522
 -62.93565253  73.90369112 145.75707026  43.98564819  50.76849417
  58.99113673 -66.49033707 -16.03515746 -38.42077332  48.01095125]",54523.22665332243,93103
27,f2,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[  1.06271961  47.08598248 -30.20540505   4.56534409 -53.49600041
  16.31657804 -37.92400647  24.65244198  30.27433475  39.70448186
  -7.91355337 -66.58860974 -43.36382635  66.13366124 -55.61977457
  52.1308021    6.13465143  79.38161429 -67.49178711  -9.17152291
 -62.93535454  73.90341736 124.90129046  43.98574009  50.76833739
  58.99125473 -66.49035054 -16.03516684 -38.42121559  48.0112012 ]",44922.01940465501,92943
28,f2,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ -1.80192329  47.08593702 -30.20558801   4.56542018 -53.49601171
  16.31716617 -37.92454981  24.65239096  30.27449308  39.70344964
  -7.91358998 -66.58844304 -43.36395971  66.13383357 -55.61916307
  52.13114489   6.13490453  79.3818099  -67.49191684  -9.17140978
 -62.93555103  73.90343877 114.29029475  43.98611587  50.76868475
  58.99165809 -66.49032869 -16.0352091  -38.4207708   48.01098961]",40394.37516236301,87265
29,f2,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 17.59868329  47.08580479 -30.20564202   4.56567428 -53.49638474
  16.31764374 -37.92488209  24.65304444  30.27416881  39.70405056
  -7.91367495 -66.58885552 -43.36444825  66.13412916 -55.61976835
  52.1315666    6.13513825  79.38175265 -67.49191534  -9.17148802
 -62.93589147  73.9032681  186.15704209  43.98514516  50.7685853
  58.99074872 -66.49095611 -16.03490426 -38.421053    48.0114269 ]",75784.47950415875,91633
