execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,total_pais_cruzamento,tipo_selecao_pais,total_pais_torneio,tipo_cruzamento,taxa_cruzamento,tipo_mutacao,taxa_mutacao,elitismo,best_ind,best_fitness,out_bounds
10,f7,30,50,254,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[65.73626526153532 49.99889192468859 68.00928401220693 43.08367651249546
 11.817303280651672 64.9138448236337 20.1613175251438 46.77880753176669
 -1.505179559896888 73.41476868702347 -40.8362546868809 22.65197167374309
 -46.956965887793785 -49.845820599294676 69.31464608411923
 -6.202159050448785 49.99889192468859 68.00928401220693 43.08367651249546
 71.04830977407897 64.9138448236337 20.1613175251438 -71.34019409630079
 -1.505179559896888 73.41476868702347 -40.8362546868809 22.65197167374309
 73.4729007506256 -49.845820599294676 69.31464608411923]",0.0012545566281782,0
11,f7,30,50,149,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[33.718519960763416 -12.40815878744435 4.314698279160623 75.85121261047976
 -18.129269027369304 29.746814896943874 26.32860181135679
 88.47519246051885 -11.288789790212064 -70.43596425200909
 32.117273972148865 25.58343152363362 39.35144149610073 48.8738057467628
 42.3594694659856 -41.94726657293759 -12.40815878744435 4.314698279160623
 75.85121261047976 -18.129269027369304 29.746814896943874
 26.32860181135679 -30.63780592855477 -11.288789790212064
 -70.43596425200909 32.117273972148865 25.58343152363362 39.35144149610073
 48.8738057467628 42.3594694659856]",0.0014331990140575,0
12,f7,30,50,23,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[-45.23525102087442 -40.89437743004727 -22.956603951385162
 28.746603153040553 57.91522740845653 61.09840805721811 5.236245858945821
 94.94749996987656 34.49012002119821 81.11796547920204 78.8778152532052
 17.29056886060272 23.686820628752344 41.808897212453246
 -2.208523643185984 -45.23525102087442 -40.89437743004727
 -22.956603951385162 28.746603153040553 57.91522740845653
 38.38298400357948 5.236245858945821 -21.33986728260608 34.49012002119821
 -34.309697901921226 -38.07157625107547 17.29056886060272
 23.686820628752344 41.808897212453246 -2.208523643185984]",0.000986200972791,0
13,f7,30,50,144,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[37.99083580724374 9.652019479165048 20.24834588611388 68.4673598451889
 -85.7149732562741 45.20309488845561 10.812914650936904 70.78388508775902
 -31.04244860166898 -56.6907430380561 2.127633385504012 17.09816105319358
 -14.917319599771673 12.61120279300576 57.9603167729243 -26.81686803206324
 9.652019479165048 20.24834588611388 68.4673598451889 -85.7149732562741
 45.20309488845561 10.812914650936904 -48.166479162530116 7.98930709483119
 -56.6907430380561 2.127633385504012 17.09816105319358 -14.917319599771673
 12.61120279300576 57.9603167729243]",0.0011851298341271,0
14,f7,30,50,58,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[34.02249426236244 46.7324161676469 81.04817579872926 14.294690702249355
 -8.498648885075795 -1.4115040868506412 96.82807328999775
 96.95671723240446 -96.41776440727557 83.30624295759063 -34.91839835263268
 97.91989092694604 71.92173084156954 -69.94157864206954
 -10.599848046424682 34.02249426236244 46.7324161676469 81.04817579872926
 14.294690702249355 -8.498648885075795 -1.4115040868506412
 -11.361482546494514 -39.435469531322596 -18.008897564318275
 -26.22980913936614 -34.91839835263268 97.91989092694604 71.92173084156954
 63.692454851241905 -10.599848046424682]",0.001327552922945,0
15,f7,30,50,120,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[-39.65905409319643 50.884004580968366 71.41034486663526
 -52.87607247919466 -47.56237278372826 -14.087197325974586
 46.98675966682538 31.38730808957189 -48.182483319002344 73.42600654583558
 3.211984562130425 -9.638834470252846 -82.6886128375161
 -26.357198345308802 65.40190349561522 -39.65905409319643
 50.884004580968366 71.41034486663526 -52.87607247919466
 -47.56237278372826 -14.087197325974586 46.98675966682538
 -12.98753358084059 -48.182483319002344 -57.554194273195726
 3.211984562130425 -9.638834470252846 90.92024262944827 93.24959462950807
 65.40190349561522]",0.0010873586727664,0
16,f7,30,50,74,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[37.993326385322376 53.227335050259 70.08204675109508 31.714955274368833
 80.57216766203103 -44.265821726854895 39.82012719418276 90.10809980695302
 -54.774328525994484 90.44143304989615 79.82482849506835 89.33398205395042
 17.673719744085915 -42.76387576003462 71.98008787129109
 -17.648191301868792 53.227335050259 70.08204675109508 2.4894073606283484
 80.57216766203103 -44.265821726854895 39.82012719418276
 -3.568574473391564 14.015085350837637 7.672837408964384 79.82482849506835
 -9.100485693092423 17.673719744085915 -42.76387576003462
 71.98008787129109]",0.0016001615625153,0
17,f7,30,50,122,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[68.41927596713194 -21.92510174468309 -8.860419677160365
 28.724181578473235 -40.61104649491196 4.7925236370221995
 41.190927309604405 75.83103343460317 -73.64446149334425
 -1.5006132062228374 -49.79275017295428 81.49656018940698
 22.55941500984946 41.59356076512876 50.865013310893005 -61.69584261050103
 -21.92510174468309 -8.860419677160365 28.724181578473235 92.3053702434934
 4.7925236370221995 41.190927309604405 -67.98673473905441 68.4276349242154
 -1.5006132062228374 -49.79275017295428 81.49656018940698
 25.28438806520157 41.59356076512876 50.865013310893005]",0.0017301682146557,0
18,f7,30,50,162,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[72.32521120032925 -7.574905212510117 97.77661442785609 38.363935697086475
 85.91456254984928 13.003851141494366 39.89426280106889 70.19642594236808
 -76.3473752357352 24.858557785695837 -26.045994371640788
 32.819401618959944 -25.543482983404033 -14.269066219350378
 58.24596808224163 -58.637299408325646 -7.574905212510117
 97.77661442785609 38.363935697086475 85.91456254984928 13.003851141494366
 -3.581786583187778 34.69775431809575 -76.3473752357352 -41.09817764982464
 -26.045994371640788 32.819401618959944 87.37757543247258
 -14.269066219350378 58.24596808224163]",0.0014133745229626,0
19,f7,30,50,289,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[-67.5617438691357 72.01432442150869 66.61200867702922 21.10732823325006
 -33.31658727713656 26.00554038353407 58.86731281895547 80.28712451242873
 -56.5484194912236 -23.038992517090335 41.42649704809568 82.42012888451478
 -25.828922199574023 -20.6207203929942 74.54787327959832 -67.5617438691357
 72.01432442150869 66.61200867702922 7.773211378922824 -33.31658727713656
 26.00554038353407 58.86731281895547 -29.820661087964638 58.55750232896804
 -45.157555230112045 41.42649704809568 -19.247733308898745
 55.07284622469578 79.57152934133899 74.54787327959832]",0.0018839926198464,0
20,f7,30,50,651,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[23.569667626780074 3.0184468485434195 41.75059249447264
 58.868421820428665 -22.699297895886005 -47.3500074392248
 21.263959815789192 79.88214199293617 -44.10339342870615 96.15693928122695
 81.87220740464343 79.90131725350656 97.07878835908838 -35.78634774574854
 3.8464686869639024 16.448224657043113 3.0184468485434195
 41.75059249447264 -34.96482643682657 98.43773902397365 -47.3500074392248
 21.263959815789192 -15.060731048099825 14.291937653219989
 -66.03254459021146 81.87220740464343 79.90131725350656 97.07878835908838
 92.18163645786063 3.8464686869639024]",0.0013208627210646,0
21,f7,30,50,261,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[-0.03998454850749056 22.192909187201764 42.47000053464487
 80.65980794323153 -28.133185924071697 50.3285654432284 33.865816231904745
 43.45196732402215 -86.1484882811062 -39.921985838532905
 10.373718667893542 57.72992033556025 54.97996320391954 18.256978452898537
 26.016323627718037 -39.54562120707663 22.192909187201764
 42.47000053464487 80.65980794323153 -28.133185924071697 42.26079263752388
 33.865816231904745 -80.51149340250554 -46.09218952192615
 -63.50000157571041 -0.10404857140780166 57.72992033556025
 54.97996320391954 24.04013663124674 26.016323627718037]",0.0015531799304602,0
22,f7,30,50,188,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[-22.56330392379556 86.12181235661416 74.47728221734312 70.84209859775856
 89.5173380964022 -49.45149300908942 -28.145546927025535 9.389112151094281
 3.3440680910313176 38.71904031621244 23.528539456184802 81.16031570678771
 23.663794287755735 79.05572418657684 78.3324924284648 -22.56330392379556
 86.12181235661416 74.47728221734312 70.84209859775856 89.5173380964022
 -49.45149300908942 -28.145546927025535 -46.838914337741414
 3.3440680910313176 -16.223141990150353 23.528539456184802
 81.16031570678771 23.663794287755735 79.05572418657684 78.3324924284648]",0.0010340652674692,0
23,f7,30,50,163,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[89.39252076296282 1.1518643955030257 70.53891007332919 61.96601629659253
 49.25806966286072 29.702585869156337 62.96598335850962 95.81692413820403
 -67.81590956901525 -15.488689565998982 39.86808843026296
 12.869201166141735 -19.055287054502173 -7.673442360002468
 80.49546518046245 -94.00675906118332 1.1518643955030257 70.53891007332919
 61.96601629659253 49.25806966286072 29.702585869156337 62.96598335850962
 8.75481333621262 25.425216405000526 -15.488689565998982 39.86808843026296
 12.869201166141735 -19.055287054502173 15.953158377210386
 80.49546518046245]",0.0019801690746376,0
24,f7,30,50,126,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[53.542140482985616 14.685807783680275 -7.242458478851816 74.3576305490169
 99.3824587590662 36.24555863867914 -1.1157865937170328 48.6866379085389
 -69.67710065478028 83.91095168134913 -35.163023203165224
 18.88131597494767 -51.64474353883386 19.970617064199274 71.66699468355085
 53.542140482985616 14.685807783680275 -7.242458478851816 74.3576305490169
 99.3824587590662 36.24555863867914 -1.1157865937170328 -69.94695660756697
 -22.49820351375189 -59.19267512795072 -35.163023203165224
 18.88131597494767 -51.64474353883386 19.970617064199274 71.66699468355085]",0.0009782171047896,0
25,f7,30,50,440,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[59.91331302145346 65.02779277163452 58.31628110911825 72.84839462225858
 -5.801646339634132 50.704232695092486 74.80078294095017
 27.433622922595262 -21.072458941786422 66.96790239943155
 -32.09035287791875 97.3409521340948 -42.01526722164151 13.37353477910959
 97.99398767261175 -77.39185986112074 -24.832368976744746
 58.31628110911825 72.84839462225858 -5.801646339634132 50.704232695092486
 74.80078294095017 7.637475855020526 7.088740193644199 -14.594565690751637
 59.01674303103374 38.29563116685594 -42.01526722164151 13.37353477910959
 97.99398767261175]",0.0012631702995825,0
26,f7,30,50,292,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[7.765251715030658 -43.91455182196464 40.32049060710821 29.037459909272258
 73.44886691664922 66.82524331354881 -1.500354961445538 65.7312256844597
 -82.26319904715204 12.322758849344154 0.34607517753590855
 97.21718036543191 33.53093076626942 19.393145267797763 20.25856295711948
 -66.02292423644438 -43.91455182196464 40.32049060710821
 3.7999680009314574 73.44886691664922 66.82524331354881 -1.500354961445538
 30.83304705052248 -10.98002783477385 12.322758849344154
 0.34607517753590855 49.39993981525765 33.53093076626942
 19.393145267797763 20.25856295711948]",0.0015398775418333,0
27,f7,30,50,132,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[77.3602922983874 -40.101067861480175 11.012655726093598
 15.563699022666057 92.94558420074773 -35.22660221951182 32.06307499999488
 -64.43858374880884 -69.14736415229021 38.4295766260239 5.718376893319913
 37.4780843959137 31.96903566833484 87.17757033616073 46.60146047223364
 -86.21052165879127 -40.101067861480175 11.012655726093598
 15.563699022666057 92.94558420074773 -35.22660221951182 32.06307499999488
 -64.43858374880884 -69.14736415229021 -66.92624490719157
 5.718376893319913 37.4780843959137 31.96903566833484 87.17757033616073
 46.60146047223364]",0.0011037979361704,0
28,f7,30,50,155,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[94.15902027404343 75.16987476560254 -12.273359704183989 32.00058638245335
 1.7119667751418035 46.35613575374859 16.548616575932144 94.87302262792002
 -27.309726505845873 -1.1415763261035181 40.80612330157183
 72.85724526969105 7.928429625779373 -55.27040407545512 82.85799120478549
 -80.47963683779058 75.16987476560254 -12.273359704183989
 32.00058638245335 1.7119667751418035 46.35613575374859 16.548616575932144
 -17.166583031214614 -6.93305311612562 -1.1415763261035181
 40.80612330157183 43.59756552745674 67.93736979659437 84.77576765680718
 82.85799120478549]",0.0018241408363314,0
29,f7,30,50,214,"[-100, 100]",2,rws,3,single_point,0.9,swap,0.05,1,"[-6.777574603190544 -47.36114298999088 46.80364385413668 66.8317683311208
 41.93455602384864 10.941099070476639 -6.6665363859739415
 31.669380607684104 -72.91343529639406 23.594101347140324 32.7756177672058
 64.51846600137063 47.07771159735276 -12.509555541184781 94.17128234363594
 -6.777574603190544 -47.36114298999088 46.80364385413668 66.8317683311208
 41.93455602384864 10.941099070476639 -6.6665363859739415
 -37.07925961775227 -15.971043488398777 23.594101347140324
 32.7756177672058 22.512429599302337 47.07771159735276 67.06235792632529
 94.17128234363594]",0.002351900509656324,0
