execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 13.88417472  55.51576104  89.53664341  78.61022051   4.71272518
  45.91068842 -23.34696997  77.3025914   74.84658884  41.07995696]",1400.0193475086746,24504
1,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  0.96697686  49.61980586  86.90299208  57.12927425  12.6730025
  46.55542209 -19.98989796  79.37261731  90.58383786  47.60003668]",1400.1915035370844,27195
2,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 11.55183271  53.96000528  89.99999639  70.61813604  -1.48303334
  46.11006123 -27.41818041  79.41853013  90.0002751   57.54934179]",1400.1171865240017,23964
3,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -0.98439985  41.02775849  86.57063356  72.0557322   15.54297432
  50.56036205 -26.61742872  74.96448321  85.67313777  33.32681118]",1400.117132052494,25894
4,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  7.24963641  50.37095428  89.99999998  72.3662296   -0.40035433
  34.15962077 -20.84455309  73.63860749  87.44173555  26.15971449]",1400.071914564514,21042
5,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 2.85968464 39.00259644 81.79018564 63.99398672 -2.85350263 31.28319511
 -8.12728899 84.08279949 79.65607201 26.31184136]",1400.228612983214,25466
6,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  8.47855613  61.55853563  75.76267083  78.62036904  -0.45511893
  36.14820049 -16.44831558  73.93879749  68.9484869   55.51205607]",1400.1034046103234,27171
7,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -1.60666274  54.10212394  90.03186581  87.36486464  -0.49382974
  39.43247036 -23.38849962  69.19399223  89.80778407  48.26625005]",1400.0700711587629,28519
8,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 17.93880478  51.59380813  74.98291998  72.82957477   7.85539867
  29.40483498 -16.29175944  77.34361168  82.17845537  49.53816435]",1400.0990149355234,26778
9,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  0.57251204  58.50713942  90.0316757   78.44943276  -0.62472544
  41.40148091 -25.78744519  71.08301768  90.02136912  41.60493312]",1400.074461239146,24044
10,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  1.54100036  56.01865862  83.44563097  82.63627661  -5.62078633
  42.05107231 -27.31700826  74.81509128  86.0695804   57.73512417]",1400.125317664686,29969
11,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-2.06776404e-02  5.74570477e+01  8.53705645e+01  7.24670229e+01
  8.50709440e+00  3.87850528e+01 -2.29302732e+01  8.62496293e+01
  7.43530582e+01  4.03974417e+01]",1400.0888510184632,22495
12,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  2.47513263  47.21398505  83.45102047  85.40303397   4.43444919
  46.85882543 -23.18320411  63.64777255  90.00015873  35.35048233]",1400.0651344389612,26745
13,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 23.84234138  49.23976511  73.41129868  65.83482235   0.22684441
  42.55771092 -16.8631412   64.19724708  81.64929124  36.95002158]",1400.112213912294,29012
14,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  6.6094344   42.05015566  83.25152076  72.46103843   6.50394987
  36.84816221 -26.28678998  94.89504504  80.6104385   32.51185382]",1400.119603719259,27144
15,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 10.91479348  55.88282254  84.80384837  56.99077431   0.51079797
  39.25976967 -24.69883429  59.79894253  89.98999225  46.00718565]",1400.1443688872992,24352
16,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  8.06634502  57.8382745   76.26409819  79.87725749  -4.11754842
  33.9438749  -23.63667657  65.12500033  90.96937111  54.13206518]",1400.1029155625606,29452
17,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  8.97176178  53.26732899  89.99303133  68.50143892   5.84699374
  25.83066875 -30.24459904  74.91972475  72.20715861  50.57208048]",1400.0861294312408,21608
18,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  8.17240804  48.59037939  89.65258446  89.02181178   0.86319355
  31.05841783 -18.0732806   84.1726657   77.42845191  43.16009458]",1400.0491220423844,23685
19,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 12.69716814  42.9200556   77.00888614  73.61987816   5.52328376
  41.27818486 -29.3757269   58.54003408  82.58601687  33.49712658]",1400.0875246547057,29042
20,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 15.57489885  54.36388741  80.03525596  81.32860649  -0.20139422
  43.89489253 -16.12540315  61.83171246  69.6735169   52.26590406]",1400.075328335516,23963
21,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 15.44602487  60.1834092   89.87815639  70.87937385  -5.33102153
  43.58072785 -17.95608876  74.05332334  72.47591259  40.20341879]",1400.0753087078774,25711
22,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 13.16774844  41.4550967   85.69753086  90.05502931   0.39917109
  38.03731422 -13.09680254  67.83244846  69.88639765  41.96029222]",1400.0694853192126,25886
23,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 3.55297067 42.82134718 89.76666364 73.32773462 -0.5592001  56.55699209
 -8.96683341 67.91179559 90.00000276 39.76578956]",1400.1750892203077,27961
24,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  6.78590461  43.41174349  89.33719074  63.34002218  10.2304009
  27.07915007 -30.38051266  70.18298567  93.44133602  46.57091479]",1400.1373877289827,24574
25,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  6.83345653  48.86946964  92.40549851  80.16340125  -1.91197898
  24.21564329 -12.57971006  76.11875301  89.97108121  49.59760615]",1400.112427122447,24084
26,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -7.80840629  42.01155664  89.32498758  89.51038923  11.06092982
  36.42356478 -22.75773234  69.61703884  84.74111949  46.55202503]",1400.0998216460246,22390
27,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 10.17759989  51.99687272  89.51809395  69.25640641   8.37632204
  43.08521389 -24.7470751   89.96954068  86.57423869  48.6213695 ]",1400.0973503466507,20344
28,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  6.38327053  56.30155077  80.12495566  70.27287992   7.12458712
  42.29078002 -28.99516425  89.87598648  81.03316542  48.84149124]",1400.1064185285177,22302
29,f14,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  8.44551213  42.87745843  92.97698434  74.10964824  -1.46716557
  47.84478373 -26.38024385  89.34022487  90.06435898  50.24129188]",1400.144303299249,22031
