execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,reduction_speed_factor,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
10,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 55.88702322  11.06485323  68.91497281  32.9732697   13.75523175
  50.65117076  61.35626536  78.29142236 -73.61066509  60.76051371]",700.4569628043894,14246
11,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 56.87494842   8.56989571  69.80986699  32.96585731  11.71514645
  50.75416438  60.37176658  80.35395229 -76.74068315  58.4133413 ]",700.2409668714415,13516
12,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 58.15392586  10.9505975   68.55542591  31.97622785  14.3583841
  51.04879334  61.160851    79.30304011 -75.37691594  59.84117605]",700.3122477530783,13807
13,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 63.50477276  17.47574469  68.91672846  30.58404449  15.09768786
  49.94055255  63.29516303  81.96984284 -78.02941261  61.10045617]",701.3745515001035,14692
14,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 57.40886023   8.8256026   68.37787182  34.61722101  13.84970578
  50.86117609  60.81535095  79.72855761 -74.88354786  57.69486187]",700.3860701121087,12985
15,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 57.39300564  12.07022793  68.38138158  32.79910707  16.53463084
  49.43993183  61.43130996  77.87893003 -79.60479679  59.59951279]",700.2388222415652,18583
16,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 59.54449289   9.84843242  68.55367267  30.42291496  13.01593003
  51.75940043  62.58968219  81.71763812 -70.58073967  62.05144087]",701.1990471281767,13012
17,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 57.72369504   8.83432774  68.92116692  34.69335189  13.47718474
  49.16769337  61.66499789  78.35181726 -75.54283974  57.36403876]",700.3517648735524,13932
18,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 55.00657921  17.28963925  68.92375141  35.70296374  20.46749964
  47.09808698  61.29494353  79.3146009  -78.34176712  59.16758531]",701.3707566041744,15267
19,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 57.488761    11.83197301  69.81337761  32.96585723  14.40006786
  49.33292169  62.68701935  80.3539516  -76.74068443  58.41334117]",700.3198447617364,13273
20,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 56.73577375  11.32926795  68.91053591  33.14372129  15.37572598
  51.42402066  62.64948677  79.73515091 -69.18166634  60.74789588]",701.3293866289048,14940
21,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 57.71576814  10.45663966  69.45207499  32.70667771  13.66075918
  50.44116553  61.97297731  78.31252167 -75.9453317   57.87252798]",700.2237777753013,13801
22,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 57.09402803   8.81687424  68.73741866  32.1284875   13.24655438
  50.46355386  59.96570344  76.54955565 -76.69550164  59.17953237]",700.1473930982827,13274
23,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 58.46875922  10.95932312  68.91672845  31.71704758  15.09769106
  49.94055083  62.01049746  77.26161081 -74.581569    59.3003614 ]",700.3982469471795,14259
24,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 56.11402794   9.68952434  69.62963026  32.0486502   14.16943804
  50.62878291  60.64222477  78.95756278 -77.60122457  58.33676283]",700.0983789530057,15685
25,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 55.33346625   8.46335477  68.55986426  30.38098611  12.73787609
  50.27593657  63.52218696  78.63980222 -76.45820319  56.99743551]",700.2410755724818,13273
26,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 57.40093243  10.44791295  69.45207301  32.97326974  13.66075856
  50.44116579  61.1233293   78.29142239 -73.61066469  60.76051409]",700.4693132875051,16328
27,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 57.59242957   9.9714021   68.72503529  31.32383078  13.80266122
  53.43045116  63.63473121  82.17081135 -66.72023294  60.07021113]",702.0663314438239,16896
28,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 55.01448655  15.66736802  69.27451989  32.87523441  13.15208098
  50.25354858  60.98697425  76.50219265 -80.26409275  59.26868733]",700.3984866512756,19493
29,f7,10,10,9999,"[-100, 100]",0.9,True,0.1,"[-0.5, 3.0]",2.0,2.0,"[ 56.500835    14.32692914  68.91321726  31.63721217  12.41277384
  51.36179041  63.67151693  79.66961269 -75.48730048  58.45759582]",700.4893934076008,15384
