execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 55.35310533  10.80915593  68.2003159   31.46675204  13.3410282
  50.67355972  60.91268356  78.22585839 -79.91642003  58.47017458]",700.0295178045183,11745
1,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 59.36093524   8.70261223  68.20031663  31.07161136  13.34102806
  50.67355942  59.77028726  79.88106313 -80.80264323  60.64881471]",700.1992362012046,9865
2,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 55.90287758   7.82023039  68.73741868  33.45713598  13.24655445
  50.46355382  60.74030799  77.23389011 -77.94889955  59.13527856]",700.1156175006134,10276
3,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.34103648   8.31418782  68.73741865  30.81243178  13.24655442
  50.46355378  59.9281815   77.83963391 -80.00729464  60.10800497]",700.0516519007786,10199
4,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 57.63587195   7.45026278  68.73566335  32.12107219  11.90409222
  51.17417637  60.10130752  78.61208293 -79.82554519  56.83234563]",700.1205079275452,10561
5,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 58.81909375  10.06922095  69.982984    32.12107228  13.84433298
  51.71464015  59.63468258  78.61208283 -79.82554526  56.83234544]",700.19948657039,11074
6,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.42886242   9.6982504   68.19856076  32.46009042  11.99856488
  51.38418301  61.49187234  78.24550633 -79.71517089  58.21592936]",700.0517034225868,11003
7,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.11402796   9.68952428  67.84696238  32.87152972  13.66613321
  49.5877022   60.64222472  77.53344992 -81.8291171   58.09509605]",700.0909657258715,10341
8,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.10609889  11.3118393   69.09872182  29.14476645  13.98586458
  49.35530808  60.95020461  77.52187557 -78.86427008  58.76867478]",700.1156247975483,10471
9,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 55.58011411   9.4338191   69.27452154  31.4667521   13.15208059
  50.25354802  60.19864021  78.22585856 -79.91641993  58.47017456]",700.0172361119177,9899
10,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 54.06619789  10.05076574  70.16497523  31.20757308  12.73250164
  51.12940057  60.43157679  76.18442928 -79.12106498  57.92937116]",700.1574317098859,10605
11,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 55.66794064  10.81788074  67.84871769  32.12107231  15.00859595
  48.87707913  61.76233074  78.612083   -79.82554519  56.83234552]",700.1254647685562,11324
12,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 55.79919342   9.68079827  68.56161923  31.12773416  14.0803388
  49.56531319  59.79257712  78.59243559 -80.02679438  57.08658927]",700.0418167275327,12046
13,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 55.68379792   7.57325235  68.73122462  33.53326512  13.52460179
  51.9470334   61.14637126  75.85714873 -78.608199    58.80445482]",700.206686202518,10643
14,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.86702085  10.19220883  68.19856082  31.80577003  11.99856527
  51.38418268  60.67974607  77.85928173 -79.80604545  59.85375973]",700.0615140781696,9995
15,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 55.7849183   11.30713221  68.38354525  31.78215702  13.57684395
  49.37467745  60.10162279  78.97323836 -79.93875042  55.4487705 ]",700.1381639575054,11235
16,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.01871126   9.92622999  68.55437885  33.4531461   12.72741352
  50.27879371  59.38663675  78.26573947 -79.51391721  57.96080333]",700.0629600749745,11250
17,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.20978308   9.45127124  67.67116284  30.47341404  14.49991778
  48.68946132  61.89793532  78.20621084 -80.11766897  58.72441965]",700.1033822905745,10946
18,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 55.04647588   9.17246806  68.91484331  30.47524896  13.75582986
  50.65072714  59.7564311   78.20649618 -80.11431952  58.72311858]",700.0373069307352,10162
19,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 55.14195589   8.93986087  69.09428306  32.20091032  15.606374
  50.12816602  61.01076652  76.20407558 -78.91982135  57.67511644]",700.1525829419004,11860
20,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.85909163  11.81452412  69.2762765   29.4800758   14.49454341
  49.54292525  60.98772604  78.18656299 -80.31891808  58.97866487]",700.120652803055,11295
21,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 55.45679025   8.94858684  68.3823096   30.06197434  12.22919714
  50.08831906  61.86041402  78.91826736 -78.00372245  58.84525307]",700.1082682309782,11031
22,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 55.58804337   7.81150378  68.73741865  30.13810406  13.24655444
  50.46355382  59.89066028  77.54152303 -78.66302026  58.51442959]",700.0737983654815,11860
23,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.10609862  11.31183992  68.91497325  32.79910829  13.7552332
  50.65117122  60.95020477  77.87892952 -79.60479649  59.59951457]",700.061509183381,10174
24,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 57.62001379  10.69489309  69.63406941  31.54288213  12.54892833
  49.85592488  60.71726733  76.84911421 -80.57571834  58.13935115]",700.1083073407488,11061
25,f7,10,20,2660,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.11406983   9.68948474  68.73740775  31.46673176  13.24662671
  50.46347003  60.64217458  78.22583377 -79.91637413  58.47023244]",700.0000000938209,11460
26,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 55.45679008   8.948587    68.55810885  32.12478035  11.39541288
  50.98655936  61.86041405  77.58081866 -78.26052222  58.00593943]",700.1009212415134,11906
27,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.23735189  10.17475661  68.55810886  31.802062    11.39541283
  50.98655942  58.98045098  78.89054606 -81.3710688   58.68016465]",700.0960012125782,10044
28,f7,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 56.20978292   9.45127129  68.19856138  30.9446857   11.99856667
  51.38418125  61.89793497  75.17426265 -79.89074405  56.21495652]",700.181892180203,11026
