execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,reduction_speed_factor,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -14.62986634  -32.85541191    1.43955119 -117.71945473  -64.9215756
  -18.97538486  -35.78635938   36.58754482   95.00500359    7.60620028
   57.18601044  -61.13090267   39.9835783   137.18733615   78.05911851
  -43.5405592   -14.05891697   20.09892532   42.39318019   37.84647135
   59.65855501  -17.86568699  -48.76544346  -57.26330099   -1.53408594
  -41.51839363  -39.84409039   16.09870709  -58.77329968   21.03013483]",993.5257673076948,146001
1,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 41.97323402 -41.72550682  19.51331863 -22.51890591 -52.21349228
  72.86067699  -0.7501331   55.01682317  49.5119109    2.36558092
  35.17466302 -37.57471629  42.4662012   51.14736088  64.7120304
 -77.71975122 -35.50105027  30.03386462  49.89611221  58.37495194
  63.4996879  -30.52556187 -57.66121022 -31.25207401  82.39891272
 -23.46581384   8.9177208   45.19405713 -29.62195897  33.01844216]",970.641946775118,160638
2,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  51.18010163  -32.5560806     0.98633729   -7.42422655  -76.62613252
   13.30810222  -58.17551762   39.11611222   41.08618458   41.36437422
   17.83279187  -55.66577552    8.97342487  126.24562069   74.53260925
  -41.45930218   -9.3475519   -43.71825225   32.53864052   46.48965332
   53.72109189  -50.0833162   -52.93348831 -100.7152561    50.8356467
  -19.45103877   21.23174378  -26.43247857  -10.89561759   17.443641  ]",968.6520589787222,161332
3,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  37.48020201  -41.12666891   21.30283907  -53.47536887  -54.33417592
   35.51372304   -1.35026037   23.68019414   35.06064989   31.37230037
   33.85473109  -47.94978503   79.96134983   72.67216977   57.09334616
    6.65411747  -26.04343703  -21.42956575   14.88669625  -15.00744782
   -3.2640746   -53.48576679  -42.57688974 -118.15585128   70.41806145
  -74.10036259    0.67924249  -20.63812022  -49.76222189    2.18167004]",960.692356021288,161608
4,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 84.24791593 -50.29609518  54.14006612 -62.43389512 -67.55562649
  28.03982731 -67.95955967  36.35410413  28.50012831   3.84151463
  14.81964188  41.38273751 -10.19469397  82.31631553  72.14535563
 -46.69499238 -38.95080224  -1.0938716   24.42900664  47.1596228
  77.76563076 -42.83312695 -57.34063115 -48.69266903  53.2825372
 -35.07982299 -16.14766109   7.31376467 -68.9781808   42.31548876]",963.6772129958536,161076
5,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 24.60133812  -6.54503116  12.74694467 -23.61947254 -59.96140337
 -36.00597459 -59.83636523  12.86574298  51.22194024 -35.80298262
  37.19313593 -71.69663498  70.9185594   65.27866156  46.02099251
 -32.52290889   1.68530753 -17.8571427   57.90163946   1.46946301
  32.29953939   0.48206123 -95.48181191 -91.84507386  17.50409009
 -31.25711398  46.15175913  14.39487932 -38.35861892 -19.37274196]",995.5157918090664,154804
6,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 39.87882035 -24.28482341  73.22486953 -43.50950631 -56.60767083
  18.85018222 -38.79318408  49.49282074  24.33986159  -1.34668045
  72.75900744 -47.6284562   47.15025974  90.18049171  50.47601208
 -55.22024135 -23.08473901 -19.67253822  11.55567591  -3.99138274
  34.60267416 -16.02522018 -38.50354788 -39.82270588  61.51124276
 -63.64706557 -27.39099224 -22.47483173 -31.66442524  89.54545958]",954.7226725274068,146855
7,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  48.73287955  -41.42604373   76.30697598 -115.5167457   -69.83193464
   23.55214325    1.7863571    24.1450577    37.46083582  -32.85117487
   42.84450518   -8.59918371   45.9503706    53.13808133   46.76283508
 -113.8409718   -26.95397498  -18.004572     25.2016289    12.42878389
   37.20822068  -37.33069064  -75.44400949  -74.70398441   42.75989034
  -52.38126601   -3.97835911  -12.89600661 -117.0701803    -0.77895606]",961.6873556547072,156407
8,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -23.32915194  -32.85541189   34.24748908 -108.23669843  -54.37054129
   34.1363278    17.59237765   24.6099236    39.86103409    7.06531044
    4.90958303  -39.72851899   21.84808218   44.45171647   44.01618943
  -82.33989606  -36.97860171   -8.322009     18.57711629  -15.81021383
   51.84485753  -21.17553317    1.76668556  -57.26330109   19.54243846
  -65.71588668  -85.23960109   -0.53742615    6.89707112   14.25021214]",972.6317990784456,152731
9,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ -6.72731922 -50.29609526  -4.91879598 -61.21116944 -34.27934451
  42.4331564    3.12060721   2.9539004   70.36846133 -29.98621143
  30.3126975  -40.09178161  -9.20090791  72.77007453  46.11387392
 -61.57496534   3.84160328 -10.49134762  -9.78662136 -51.26986042
  -6.21757818 -17.42087749 -42.46739433 -48.6926691   43.00168195
  -8.89359788 -40.3330271  -13.79753144 -46.09116922  38.74716793]",978.6015635420812,143510
10,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[-16.20450905 -32.85541185 -22.09776187 -39.91350568 -57.49237752
  38.04396204 -34.96308093  37.74869959  35.70071047  21.89549359
  36.20369195 -58.25345835  29.2954731  102.46574017  24.9302076
 -63.49000336 -14.8995387  -37.12916851   6.09911959  53.97721931
  39.82760804   5.63226424 -29.41383154 -57.26330075   1.15902469
 -22.68651725  -9.14914804  15.22796834 -35.90933923  35.83019444]",962.6822995529052,137887
11,f9,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[  38.18547091  -67.13776537   18.36848826  -43.60161939  -72.99464536
   40.09997372  -22.3065799    25.07478948   42.26123231   17.02206312
   24.51999807  -39.5737162    13.34813058  124.74790776   86.67459104
  -97.65905951    6.42163178  -14.24595829   29.22707299   52.56990325
   46.62332405   -5.02037543  -59.52537921 -127.02568015   87.94045755
  -53.7154567    18.43190342    9.11513618  -41.32516429  -33.81645388]",960.6923864765378,128373
