execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f14,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -2.38849581  26.94020885  74.05080852  62.91244286 -15.79601551
  17.70588364  -1.36597304  73.5210571   80.53365205  55.6812467
  -6.74700804  11.77398072 -18.89176207  58.43739187  66.78917131
  58.55125298   5.19727651  24.69554983 -61.76972516  71.36145667
   4.15500884 -25.27167568  47.96659652  29.44083383  61.24854176
 -29.1926606   17.28525684  22.76702709 -56.81628543 -12.04223113]",1400.308935967517,144807
1,f14,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-14.41116483  22.11299264  65.4978113   38.74341411   4.35171621
  38.64076257 -10.96754902  75.82328984  74.4982167   56.03221867
 -19.95276494  -4.69856184 -54.32969494  36.6679071   53.74808342
  70.2939341    9.1000735   18.38696902 -49.36366691  60.08262658
  -0.92606479 -57.65468995  80.74362854  42.00009359  60.75628787
 -28.75434334  19.15197628  28.82984393 -60.02631474  -9.60366489]",1400.6990527222904,151558
2,f14,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-35.81461679  43.86519335  85.95789985  64.53326523 -12.99425856
  39.53276845  -9.84724054  80.35471368  87.85761888  51.34095581
  -1.50262434   9.02434507 -35.27344147  55.36241977  50.07544156
  57.38383143   2.49007044  33.68843199 -57.42833964  65.05890533
  -1.73216814 -24.29239462  45.95035509  42.38392303  55.56908409
 -15.77266976  51.60832344  27.80636193 -55.9007882  -23.20576257]",1400.2380118993233,158606
3,f14,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-16.35924784  45.67130705  71.51318074  58.73822725  -4.8234005
   5.33506094 -23.22261326  89.05949308  82.18483988  37.18706066
  -3.0964004    9.01510058 -27.00847687  48.32094596  43.66635757
  48.61614654   7.19345131  34.65099015 -58.41020178  77.00330052
   5.55779071 -30.03832207  38.27389029  42.85327267  57.09885171
 -27.0058428   34.75105977  45.45610502 -52.46807779 -23.41313262]",1400.1904792592325,144973
4,f14,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-13.7892139   38.13706947  76.76085624  56.34846202 -15.00595942
  19.88798137 -39.57048297  93.7009808   64.72064115  45.73935912
  -6.51172034   8.68821268 -41.99103691  47.57333453  57.23439952
  40.28531827  11.86026079  -4.78642603 -57.2016841   75.17882531
  -0.2106111  -26.0263789   42.85164765  49.26337929  49.26807889
 -41.87637717  39.99736318  32.97015651 -53.88041826 -26.81097791]",1400.2320969879572,151060
5,f14,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-20.0773095   25.72821792  76.44360487  46.90274135   0.67442306
  20.79277123 -14.6856173   78.23977214  77.33007083  54.35148064
  -9.48091388   5.13794847 -25.73759426  31.15697379  52.86543446
  62.98956098  -3.2890729   14.111411   -45.16846939  54.71474139
 -21.50037282 -35.35930287  46.64258586  50.8302106   53.28612125
 -28.71349977  40.24577162  32.03071027 -53.32452096 -15.00324616]",1400.3402389698708,158005
6,f14,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-18.39215809  52.66903552  78.8250913   40.98933197 -10.67715139
  15.84384558 -14.95789271  85.09778004  77.34167278  41.54019266
   0.6276509   29.70077167 -36.01947571  52.06291908  65.75241473
  59.9989007   12.24329138  10.42949393 -56.07152067  67.05369416
 -11.65927779 -40.95780799  63.37476591  40.54426993  42.4109125
 -47.67653448  29.70623147  35.14812282 -56.4863125  -35.88293802]",1400.2655244396838,145997
7,f14,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -4.25610041  25.51668548  85.86330402  66.40764778 -14.65057729
  14.19569778  -7.89139144  88.43464955  66.1643972   55.03854784
  -2.84840472   5.48022942   0.22971822  62.06723939  50.47239381
  46.18178384   9.45311221  23.33516345 -69.30221015  64.18218579
  -4.30597778 -39.62868687  55.53229028  38.70460353  55.70769019
 -30.56480299  28.85635078  24.52354948 -56.92087329 -14.8193924 ]",1400.2368990295008,148751
8,f14,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-32.02663646  39.30555493  83.80721975  50.34865273  -0.31156707
  16.17498741 -21.38597128  79.73034423  65.01417879  60.16148253
   5.09619648  13.48622994 -17.70287187  43.11144682  55.39789586
  58.63696991  10.50708165  16.96005756 -54.50856185  79.04532613
  -2.13056239 -48.44728803  39.55104974  44.01371411  49.95895927
 -37.13888433  32.62371099  22.35416942 -51.7967755  -25.23795264]",1400.2642152541512,147835
9,f14,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-10.7356854   34.65615445  80.41639966  58.6242286   -8.10352095
  18.44435534 -23.94694741  81.93281416  73.98273614  58.10388089
  -7.81450225  -0.23313196 -42.23394344  57.65331828  64.18061879
  59.93612375  -8.53925391  12.03226246 -48.69224479  62.8423854
  -6.91920879 -20.66453184  63.01658217  46.50363603  49.86474587
 -45.43842582  27.93582177  35.76723326 -48.8454758  -35.14008833]",1400.297786016215,146213
