execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
14,f9,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 26.14592939 -49.99667556  54.03027493 -60.94387799 -40.27895543
   8.63097434 -16.36327246  27.37193172  52.44709051  85.66398531
  38.12638562 -28.51909239  33.96866713  60.5560055   21.31665118
 -60.34739596 -32.73254892  -5.04263495   7.87839476  45.55223942
  28.65548145 -28.42572226 -45.97948577 -92.1446678   12.21141956
 -42.002792   -63.66338068  29.82968132 -52.62168472  11.07922772]",945.7679903161652,167747
15,f9,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -5.41178816 -23.98544864  32.27492795 -56.45227918 -45.75431206
  19.3136711  -32.4373857   34.05696201  18.31426958  46.60493831
  17.41371982 -36.85679575  34.657407    15.84537542  22.76872255
 -30.98295411  -8.77892708  -5.08716553  16.36683855  32.78518747
  28.30722891 -19.42778001 -44.92426862 -83.27457267  -5.72564946
 -31.22717538 -27.5299317  -26.67510008 -40.04688843   5.45538573]",956.712570444879,154806
16,f9,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 44.49553174 -85.17737347  40.05139201 -51.49200017 -37.96902806
  26.67187993 -50.96730872  46.73081275  11.75380511  51.7757186
  40.63411587 -21.91677142  43.39272086  79.01875503  41.01109475
 -39.04780632 -61.83546197 -19.90716065   7.51894467  18.90402441
  66.26364948  -8.77503097 -36.11347529 -31.55144862   7.42872698
 -58.98699178 -39.40101438  10.02499146   1.56642767 -13.68755458]",948.7529383361236,158567
17,f9,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 23.46555219 -67.43735881  57.40199239 -61.43077131 -49.93916392
 -13.36181981 -16.20086353  -5.7969781   30.21015798   3.89376593
  49.86750962 -33.07246884  37.26608251  58.71360401  57.80347069
 -35.70809691 -15.49491373 -21.32663256  56.07525774  13.50011146
  62.08330333 -11.82550219 -31.28674662 -83.57403435  33.4167231
 -38.8599179  -76.1521269  -15.79828716 -60.81537222  77.55673719]",955.7175556530264,179173
18,f9,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  17.65299237 -110.88922584   14.32835807  -14.77709364  -70.75016767
   29.19280824  -14.11410674   16.99514973   69.19340731   16.24425011
   49.50881031  -28.96437077   67.71265553   71.61048227   26.90498203
  -24.00044795  -17.14849581   -3.68590806   19.33167802    3.23815417
   96.42646452  -62.48367201  -33.75995299  -83.87341024   51.66456646
  -63.75747107  -91.12111409   22.58379883  -43.15243174   69.39107663]",979.5965377580706,176713
19,f9,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  36.96163619 -128.62857203   54.87062364  -70.86074646  -58.04292845
   19.98452201  -62.37519952   37.28383624   33.30052419    5.24784064
   47.08480937  -41.92926987   55.16221659   56.25788557   90.87208855
  -69.20299581  -29.07615894   -5.2286064    38.39227794   35.20682348
   21.70436141  -10.52281167  -66.58878944  -31.85126157   50.464851
  -13.0153926    -4.32243951   11.90491026  -37.56963884   44.45777303]",947.7579134681708,190982
20,f9,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 76.0222232  -67.7367786   46.10566833 -36.49284882 -68.45203278
  21.2725439  -47.38288704  30.13392534  65.03308383  34.2545605
  19.32933247 -56.28396784  52.33899815  52.27184996  32.17117532
 -56.86543152   8.45538658   6.2758076    8.25541044  38.74604793
  90.24520186 -35.67587469 -42.29387094 -40.12203724  15.57556479
 -37.57680213 -12.56091775  33.7423343  -57.70990148  13.62100071]",951.7378054317657,169998
21,f9,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  12.98553245  -23.71006066   45.7723231  -110.043822    -61.98508248
   30.60724524  -65.16888423  -12.83317925    0.30197288   38.89994212
   32.20590273  -35.12742843   -7.0283818   144.62005826   65.27592965
  -60.23391221  -25.95388081  -32.83387332   16.32688288  -23.02001619
   19.91251649   58.3341833   -47.17941066 -126.76411299   41.13309831
  -45.93494355  -25.5939261    30.73025961    5.41380933   41.19397208]",999.5662648008127,193596
22,f9,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 49.98299452 -23.98544861  43.2246079  -53.96900248 -58.83027834
  17.34938754 -25.01427787  14.23315552  56.60741452  21.3715932
  67.27050484 -37.76309635  25.40460845  69.39414343  90.12928691
 -94.61409128 -26.89503824 -37.18152167  11.14746648  47.53214768
  14.68595768 -55.23351963 -77.51889082 -83.27457264  37.25466674
 -53.35564979 -31.43063857  19.22777044 -49.16532051   0.96322557]",944.7731172666456,168857
23,f9,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 25.98465591 -67.73678056  46.23464141 -97.29929445 -62.9254897
  25.75280177  14.62520056  20.91827493  22.47456093  34.25457929
  62.34138746 -41.44743027  90.8644295   92.77471954  76.98915283
 -79.95994809 -24.43676537 -12.94529034   2.689179   -17.93439979
   1.37356336 -46.23568037 -25.46550502 -40.12210646  20.95673199
 -63.92112985 -12.56102803  -2.93548893 -57.70998093  13.62101742]",956.7125153870696,198580
24,f9,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 49.12308608 -67.43735911  36.04268684 -47.18125065 -58.86664351
  15.97199901 -19.83093679  16.99514973  69.1934073   15.30953606
  42.55807725 -18.43110115  27.80061631  74.99188424  77.05219626
 -75.91841746 -25.14111698 -24.07403179  14.83786792  31.45104399
  28.77304306 -62.48367207 -45.92710124 -83.57403576  23.07566269
 -53.92785666 -20.66036344  11.03791808 -69.4676799   66.87445635]",929.8487565993418,155438
25,f9,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 55.76564862 -49.99667569  39.51096039  -8.23803087 -39.40434118
  27.806203   -31.43170527  21.38304963  24.87477932   8.41916493
   3.21689378  -1.56672422  -2.33048932  37.40908564  81.4071793
 -41.98208398   1.9211462   -5.46317044  34.35555961  -5.36910974
  62.35828728 -30.08050156 -19.78287046 -92.14466764 -15.59979213
 -29.66519715 -13.40981856  21.9537888   30.14353762 -18.84908874]",991.5359606185124,171088
26,f9,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 45.67830707 -76.34079928  21.72723346 -56.14637647 -46.53394805
  41.51373858 -47.82809526  27.84386265  54.85202077  11.03649386
  72.39521709 -68.7062737   40.34165896 102.53268022  62.2333482
 -52.12119748  22.0651334  -23.10705198   9.67108408  34.67482732
  11.72248758 -12.26805509 -57.22261881 -57.56305488   1.19813841
 -55.33922915 -19.24384501  22.57198399 -92.92397848  53.27252031]",953.734092399365,178196
27,f9,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  54.62577583  -76.3074106    46.18898199 -105.03940887  -61.60973075
   58.85506692  -29.26312758   12.86574288   51.22194049  -11.33878339
   38.35718     -22.46721414    5.02115331  108.1399973    31.90689379
  -32.89253453  -39.08889606   -5.94432002    7.94501099  -18.07469461
   19.87921932    0.48206101  -60.00727468  -57.56272048   24.74253401
  -60.64101324  -47.94335848   20.5673879   -70.53094859   74.28337238]",954.7226371717971,176246
28,f9,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 1.10070207e+01 -4.99966755e+01  7.95503970e-02 -5.09114579e+01
 -5.03332232e+01  3.67637374e+01  1.79484904e+00  2.69070657e+01
  5.00468924e+01  5.23170378e+01  5.74381883e+01 -1.07236258e+02
  2.45250877e+01  6.71598030e+01  6.41950356e+01 -6.64600123e+01
 -2.72107461e+01 -1.25012820e+01  4.10289229e+01 -5.50218947e+00
  8.32948557e+01 -4.45808799e+01 -9.13407348e+01 -9.21446677e+01
  4.11718504e+01 -1.66385647e+01  5.99483693e+00 -8.46518139e+00
 -6.41045711e+01 -6.90778205e+00]",971.6368602180664,184557
29,f9,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 54.82558511 -50.29609519  41.5602521  -70.78346547 -29.2773825
   2.42838175 -81.56983374  37.74869975  35.70071012 -20.51807128
  23.81522325 -60.66930998  43.81457363  75.73442461  64.68312509
 -14.71701186 -26.39607581 -24.21958497  -6.17563809  34.43669219
 -16.45613876   5.63226429 -55.4605965  -48.69266891  11.14845786
 -24.28456587 -42.06182968   3.06085506 -20.48055767  19.14221983]",963.677238413284,178244
