execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 53.60213458  65.65508981 -34.7759467   68.28159852  27.85413654
 -48.50777737 -27.32135582  36.04567465  89.92269951  89.30771754]",80731.04775228893,27130
1,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 54.12167021  64.09611321 -75.37851709  63.36971749  13.63893415
 -45.4014002  -44.59639338 -10.47935823  62.66468057  92.0606417 ]",33143.66160209844,29945
2,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 50.50636345  63.87665493 -81.80661192  63.11093455  12.42423495
 -63.33559411 -45.97775956 -17.84413291  58.34346889  75.2849008 ]",63851.71188295769,25271
3,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 48.13815205  63.31284027 -78.74408731  62.22014783   9.36277566
 -75.10737915 -49.34051322 -14.35531306  60.3982481   64.27506073]",48676.03136134016,24141
4,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 53.48008906  66.7983131  -84.9710435   70.82164171  35.54695784
 -48.23913855 -18.35324227 -21.50523213  56.22385238  89.30762882]",85292.7571132661,25041
5,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 53.58895022  63.86759154 -68.74266012  63.913435    14.37562911
 -48.76850036 -43.3023544   -2.87360433  67.11434356  89.11692955]",11714.270925969577,25710
6,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 53.85806497  65.35962401 -56.08341056  67.33342033  24.70339315
 -47.20965883 -31.19465452  11.62074656  75.61911701  90.51343901]",2480.5059462546533,28103
7,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 52.72318313  65.15896229 -53.74733333  66.74446787  23.01667451
 -52.79943999 -33.23445533  14.29878622  77.1879972   85.27162936]",4921.315281610023,23430
8,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 53.91400231  63.88399907 -78.41159801  63.63114119  13.32483999
 -47.31229506 -44.7993642  -13.94749347  60.63014991  90.52130597]",46426.06248050524,24692
9,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 44.93628665  65.40729018 -80.87358865  67.2837954   25.17694831
 -90.70545688 -30.6501188  -16.80931903  58.9691944   49.60489545]",59324.71645534616,25641
10,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 54.07605682  66.68199428 -40.80989501  70.65579635  35.16924446
 -46.40823031 -18.59655893  29.1433804   85.87566314  91.34640259]",48818.82494411001,23580
11,f1,10,20,4999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 46.07784513  64.49792941 -70.39798653  64.83066187  17.83869148
 -85.17646317 -39.42837725  -4.77518111  66.00700937  54.81188461]",15813.31303522647,35490
