execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f14,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -3.37745075  25.72428237  95.80814029  66.7841041  -16.90486446
  26.8711593  -21.62201742  72.95258836  75.56032443  44.47798353
  -5.90539667   7.3416754  -24.5041715   46.0061769   60.415183
  61.14970065   0.53312431   5.6409791  -67.92602105  84.97979643
 -13.81428403 -36.37721104  47.09268908  40.99916123  53.48928277
 -36.77670005  24.60047994  23.22766246 -58.38354778 -15.06857788]",1400.2755635000603,107323
1,f14,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-13.57348572  25.63847416  71.09130116  54.91332212   8.21038998
  46.21937769 -19.6498088   82.51398219  75.20939606  55.5093557
 -20.5056834   -5.61845083 -49.76979362  44.64593561  55.12482905
  66.1423455    6.43494549  22.26240884 -64.34455006  59.21417173
 -16.56894844 -51.13629224  68.3674834   47.09033778  68.83653408
 -34.19514243  23.91627796  21.72027787 -56.285605   -15.19800137]",1400.6530652952083,97043
2,f14,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -6.12071452  35.24840163  74.49484041  50.74446116  -5.80217731
  48.91703818   3.19980071  85.10587029  75.86085882  54.39400167
 -11.948033    -6.59811768 -43.42674616  48.71992772  52.12218206
  53.99679003   9.30814355   6.75287026 -69.67393666  62.59973462
 -15.08027225 -34.99433231  47.15359796  30.67888     40.58814671
 -32.12462189  32.26649096  30.40070874 -62.45549448 -13.02415296]",1400.3465900365022,113032
3,f14,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-23.56418213  40.06506576  71.43246877  61.75716782   0.49161036
  32.86312422   6.59647589  76.95303385  96.9998721   47.40727224
  -7.63964675  15.87661811 -31.38652914  50.82000838  55.6624621
  69.53151041  -5.79815359  19.3217901  -55.25663011  64.47466081
  -1.83993267 -41.41798394  39.15021718  35.8505505   51.09361874
 -47.21497167  43.08256713  32.05225764 -57.37884664 -23.37397045]",1400.2810921021735,120879
4,f14,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-1.65269971e+01  3.45222722e+01  8.10633686e+01  6.11628278e+01
 -2.29230651e+01  3.59869629e+01 -2.04647112e+01  9.53151779e+01
  6.36134916e+01  5.72763099e+01 -6.86636492e+00 -1.23677761e-02
 -4.03964564e+01  4.69911669e+01  5.35048254e+01  5.41068994e+01
  2.42909715e+00  2.33654301e+01 -3.45449425e+01  6.73452539e+01
  3.20992250e+00 -1.94996841e+01  5.12381781e+01  4.55750531e+01
  5.53712783e+01 -5.30919986e+01  3.24972207e+01  2.61450244e+01
 -6.37881042e+01 -2.11409240e+01]",1400.286883829244,121797
5,f14,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -3.97911682  34.52860077  74.28858297  50.85669201 -24.235199
  45.5546062  -18.84077721  82.20099306  74.9752482   57.36548473
  -8.50814567   2.88939495 -28.83207918  58.39272024  67.23710351
  54.77671379   9.26257051   7.80652423 -53.42033086  71.26592997
 -14.16290494 -34.4795443   27.2695694   43.66297391  45.11155333
 -27.6587732   26.99885254  36.73826103 -65.66208392 -12.23808989]",1400.317326566989,106051
6,f14,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-15.62129553  35.20544988  86.22068564  46.25076664  -5.13572517
  32.45515544 -21.73428644  80.54829082  86.0309607   49.23638219
 -12.36898005   4.24974438 -16.59676479  44.99213143  59.3758824
  48.76109286  -7.08178683   1.62782221 -64.31139369  63.42850232
  -2.73912946 -22.04952196  50.33708744  42.6119434   59.37169952
 -43.77920126  31.6388784   26.4243428  -47.47197234 -22.85875869]",1400.2726870476845,107843
7,f14,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -7.63294922  35.48803536  94.32932314  44.64443099  -3.15915252
  34.24969789   9.58097103  88.3341274   74.11535764  48.97583565
 -11.60924206  24.53149581 -26.57216488  54.66409511  62.79429422
  48.99779536   9.88191365  29.96350388 -49.15453539  70.62394448
   2.58162931 -25.78583183  36.93107576  40.08160499  46.75136776
 -34.47305709  25.03875444  36.70450477 -64.8284587   -6.77652694]",1400.224617250231,119071
8,f14,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-11.85001059  32.15396698  68.58517168  56.25570936  -3.53705123
  22.77093218  -8.23799645  74.83923168  86.3263376   47.68158133
 -17.74558555  -6.95798624 -37.10973362  27.80356456  54.52715913
  68.74920746   4.77548514   8.31769414 -60.34060209  67.92799485
  -2.22876966 -40.1112382   49.45312072  30.8454819   51.84309968
 -26.43893246  32.44052022  36.95874549 -44.11939792 -21.87627284]",1400.377333833976,117447
9,f14,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-10.46931659  25.36831994  75.33756459  59.62636802 -17.5796078
  37.31592855 -13.14279977  80.91083445  73.06689011  48.2476935
 -25.26061782  11.03837126 -33.86218449  53.19405514  66.32245275
  67.69574961   6.06881119  17.42964237 -55.39763482  67.54098712
   3.8110574  -30.14684636  29.48499636  40.22258402  50.79607175
 -45.12629393  22.68419956  19.0840643  -57.35654138 -15.41379179]",1400.347737624522,108862
