execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,reduction_speed_factor,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
10,f7,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 56.18553074  10.07208894  68.73741871  31.46675224  13.73338002
  50.31798148  60.64222464  78.22585849 -79.91641998  58.4701744
  18.01063519  78.39203294   4.42881103  -3.2762584   48.21561673
 -43.82756144  -0.3049133   64.13639808  11.9457951   55.22850959
  38.07959441  13.75792567 -40.69419126  26.62659471 -66.64274977
  20.15356571  25.75112928  36.76029687  62.52033854  77.16851585]",700.0073960403344,82053
11,f7,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 55.97102218   9.68952433  68.66919521  31.79853859  12.27290323
  50.75469819  60.64222469  78.22585859 -79.91642002  57.15300581
  17.8295413   78.39203303   4.73699597  -3.27625839  48.92434051
 -43.5451302   -0.30491341  64.13639809  11.94579498  55.22850957
  38.38815162  13.75792571 -40.52247592  26.62659457 -66.64274972
  19.87111042  25.4787205   36.76029683  62.52033891  77.04062089]",700.0394291380197,82092
12,f7,30,10,17360,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 56.11402005   9.68959617  68.73742826  31.46667099  13.24655813
  50.4635029   60.64224529  78.22583965 -79.91640892  58.47024121
  18.0106005   78.39202029   4.42886887  -3.27627466  48.2157376
 -43.545228    -0.30495002  64.13642782  11.94588512  55.22852934
  38.18250997  13.75786614 -40.52238154  26.62660994 -66.64270938
  20.15359861  25.75113789  36.76029839  62.52033869  77.16840864]",0.0,80011
13,f7,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 56.04252502   9.68952436  68.70330703  31.63264539  12.75972882
  50.60912588  60.64222484  78.22585856 -79.91641993  57.8115901
  17.9200882   78.39203292   4.58290348  -3.27625835  48.56997868
 -43.54513036  -0.3049135   64.13639822  11.94579507  55.22850964
  38.28529926  13.75792578 -40.52247577  26.62659486 -66.64274971
  20.01233801  25.61492486  36.76029681  62.5203387   77.10456837]",700.009857284608,76098
14,f7,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 57.04265531  10.07208895  68.73741863  31.4667523   12.89823227
  50.11351604  60.6422248   78.22585865 -79.91641992  58.47017452
  18.01063531  78.39203298   4.42881117  -3.27625838  48.21561668
 -43.82756148  -0.30491345  64.13639818  11.94579511  55.2285095
  37.67475948  13.75792558 -40.69419125  26.62659477 -66.64274995
  20.15356565  25.75112923  36.7602968   62.5203387   77.16851582]",700.0172361119179,82485
15,f7,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 56.18553077   9.68952445  68.77153026  31.30085895  13.73338008
  50.31798173  60.6422246   78.22585844 -79.91641997  59.12875879
  18.10118201  78.39203292   4.27471856  -3.27625842  47.86125484
 -43.54513037  -0.30491353  64.13639818  11.94579503  55.22850964
  38.07959424  13.75792565 -40.52247577  26.62659471 -66.64274985
  20.29479322  25.88733372  36.76029691  62.52033857  77.23246321]",700.009857284608,79695
16,f7,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 56.04252511  10.07208918  68.73741859  31.46675196  12.75972877
  50.609126    60.64222459  78.2258585  -79.91641994  58.4701747
  18.01063511  78.39203295   4.4288112   -3.2762581   48.2156171
 -43.82756159  -0.30491356  64.13639817  11.94579517  55.22850956
  38.28529913  13.75792581 -40.69419106  26.62659477 -66.64274975
  20.15356556  25.75112924  36.76029691  62.52033859  77.16851542]",700.0073960403345,83762
17,f7,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 56.25703372   9.68952446  68.73741859  31.46675207  14.22020568
  50.17240976  60.64222477  78.22585866 -79.91641997  58.47017463
  18.01063517  78.39203288   4.42881113  -3.27625832  48.21561685
 -43.54513041  -0.30491348  64.13639819  11.94579501  55.22850968
  37.97674163  13.75792574 -40.52247574  26.62659473 -66.64274989
  20.15356548  25.75112917  36.76029686  62.52033866  77.16851558]",700.0098646720612,83801
18,f7,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 55.1854005    9.30695971  68.73741865  31.46675221  13.59487657
  50.81359166  60.64222478  78.22585861 -79.91641992  58.47017451
  18.01063521  78.39203287   4.42881113  -3.27625844  48.21561672
 -43.26269895  -0.30491346  64.13639829  11.94579509  55.22850958
  38.69013383  13.75792576 -40.35076056  26.62659483 -66.64274997
  20.1535656   25.75112925  36.76029679  62.52033865  77.16851576]",700.0172361119178,83704
19,f7,30,10,16967,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 56.11403376   9.68957619  68.73739554  31.46671221  13.24654529
  50.46347486  60.64217078  78.22580923 -79.91643287  58.47024924
  18.01063982  78.3919873    4.42883094  -3.27625559  48.21571739
 -43.54520304  -0.30496438  64.13647891  11.94578539  55.22848006
  38.18254843  13.75795942 -40.52240505  26.62657565 -66.64275811
  20.15354015  25.75098422  36.7603294   62.52033159  77.1684561 ]",0.0,78710
20,f7,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 56.11402785   9.68952442  68.7033071   31.63264516  13.24655443
  50.46355389  60.00629098  78.47091367 -79.51271924  57.81159034
  17.92008818  78.39203294   4.58290363  -3.27625839  48.5699789
 -43.54513026  -0.30491337  64.13639818  11.94579513  55.2285096
  38.18244665  13.75792564 -40.52247584  27.46209223 -66.64274982
  20.01233803  25.61492481  37.22025889  62.5203386   77.10456816]",700.0270516812518,77908
21,f7,30,10,17317,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 56.11402522   9.68945412  68.7374154   31.46680357  13.24659592
  50.46361282  60.64226566  78.22588788 -79.91639616  58.47013471
  18.01065902  78.39196158   4.42874955  -3.27630238  48.21560428
 -43.54506341  -0.30499066  64.13640042  11.94579612  55.2284987
  38.18245415  13.75798255 -40.52256184  26.62661794 -66.64272754
  20.15360122  25.75116469  36.76027662  62.52037206  77.16851479]",0.0,79553
22,f7,30,10,17027,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 56.11402138   9.68943818  68.73743279  31.46670601  13.24655446
  50.46352971  60.64223119  78.22588203 -79.9164656   58.47019737
  18.010636    78.39198965   4.42880267  -3.27624027  48.2156873
 -43.54506879  -0.30486266  64.13643354  11.94583071  55.22854724
  38.18247063  13.75791311 -40.52256287  26.62656078 -66.64282108
  20.15368027  25.75110182  36.76027015  62.52029679  77.16841859]",0.0,80710
23,f7,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 56.18553078   9.30695974  68.73741851  31.46675209  13.73338007
  50.31798174  60.64222469  78.22585856 -79.91641998  58.47017483
  18.01063534  78.39203298   4.42881133  -3.27625842  48.21561711
 -43.26269912  -0.30491323  64.13639812  11.94579518  55.22850954
  38.0795942   13.75792578 -40.35076045  26.62659474 -66.64274975
  20.15356558  25.75112905  36.76029685  62.52033861  77.16851548]",700.0073960403345,80206
24,f7,30,10,17314,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 56.11402052   9.68950914  68.73737395  31.46675969  13.24659897
  50.46362657  60.64220003  78.22593359 -79.91637903  58.47019131
  18.01061547  78.39197216   4.42882961  -3.27627193  48.21562404
 -43.54506217  -0.30490955  64.13639174  11.94577284  55.22840704
  38.18242776  13.75795919 -40.52249607  26.62658075 -66.64277292
  20.15359228  25.75119211  36.76028326  62.52034592  77.16849602]",0.0,82628
25,f7,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 56.04252499   9.68952431  69.25184998  31.19176811  12.75972887
  50.60912594  60.64222461  78.22585855 -79.91641998  58.60186886
  17.9380022   78.39203302   5.21742239  -3.27625842  47.50645867
 -43.54513019  -0.30491347  64.13639816  11.94579513  55.22850959
  38.28529919  13.75792572 -40.52247591  26.62659464 -66.64274984
  19.66151671  25.93682625  36.7602969   62.5203386   76.24118325]",700.0343352260804,80091
26,f7,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 56.04252503   9.6895245   68.73741873  31.46675214  12.75972886
  50.60912598  60.64222476  78.2258585  -79.91641993  58.47017443
  18.01063507  78.39203294   4.42881092  -3.00677144  48.2156168
 -43.5451305   -0.30491329  64.13639823  11.94579508  53.30175682
  38.28529915  13.75792565 -40.52247567  26.62659478 -66.64274985
  20.15356575  25.75112937  36.76029683  62.52033844  77.16851576]",700.0367696492111,81842
27,f7,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 57.79689887   9.68952471  68.73741859  31.46675199  13.12824292
  50.65251032  60.6422248   78.2258586  -79.91641993  58.47017471
  18.01063511  78.39203293   4.42881125  -3.27625831  48.21561702
 -43.54513037  -0.30491337  64.13639821  11.94579511  55.22850965
  38.52493899  13.75792579 -40.52247562  26.62659477 -66.64274975
  20.1535656   25.75112915  36.7602968   62.52033852  77.16851547]",700.0270663642881,80080
28,f7,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 56.04252499   9.68952447  68.64208289  31.04620288  12.75972881
  50.6091261   60.64222482  78.22585865 -79.91641989  58.20138644
  18.23970117  78.39203286   4.57056166  -3.27625831  48.04250086
 -43.54513033  -0.30491335  64.13639823  11.94579503  55.22850964
  38.28529911  13.75792568 -40.52247577  26.62659484 -66.64274995
  20.49758486  25.44682359  36.76029679  62.52033849  77.2148464 ]",700.0123160725194,78828
29,f7,30,10,29999,"[-100, 100]",0.9,True,0.1,"[-50, 50]",2.0,2.0,"[ 56.18553074   9.6895245   68.70330706  31.63264542  13.73338007
  50.31798171  60.64222482  78.22585862 -79.91641996  57.81158992
  17.92008815  78.3920329    4.58290338  -3.27625846  48.5699785
 -43.5451304   -0.30491343  64.13639824  11.94579502  55.22850956
  38.07959429  13.75792575 -40.52247571  26.62659484 -66.64275001
  20.01233805  25.61492494  36.7602968   62.5203385   77.10456861]",700.0098572846082,80289
