execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 43.33565184 -94.23219505  31.61155068 -47.14613763 -52.08550444
  46.41791533 -34.26894351  36.96647657  51.6808585    7.72480702]",908.9546928905388,40584
1,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -7.52260476 -49.59505894  49.23117804 -94.53372974 -32.19958294
  13.56083551 -13.11893715  23.09488143  66.37973592  39.24803301]",913.9294167236728,40456
2,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 49.10927861 -55.37782726  28.51115078 -63.90094209 -36.20169484
  29.98101736 -48.41135154  17.93901965  25.81884601  30.0227608 ]",906.2380867991166,45356
3,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[  12.70871932  -56.84149892   40.66512544 -100.30848084  -87.09405666
   31.46822517  -38.73633207   26.12594733   30.69907323  -12.62857045]",909.9495970328244,43746
4,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 27.47573724 -70.06118551  81.39997344 -40.57828271 -81.67212323
   6.20970867 -33.21702627  29.7637112   52.06616867  22.54131352]",909.9495813471908,35921
5,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 12.135164   -51.43582986  29.84654927 -70.19429178 -84.90870143
  21.41578211 -18.08910611  41.60186096  41.74997365  41.58862079]",907.8703089592632,43218
6,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 29.39674011 -58.8683336   38.342097   -62.38478454 -45.15008925
  15.16418499 -62.68208758  31.27970923  39.86081859  -3.39735963]",904.9748000544224,39786
7,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 29.39455528 -58.86679663  16.95824425 -79.09868747 -83.61730914
  20.91172832 -28.29772367  16.42599222  39.86099861  55.95542492]",907.9596675755351,39554
8,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 31.54728525 -48.03768279  48.58599919 -53.11962642 -62.54554005
  22.76245411 -16.29230585  48.78107344  27.74940684   0.26834288]",904.107243321416,40555
9,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 49.08347723 -60.64147344  37.51803221 -30.29260914 -51.90861426
  22.51486736 -55.15677096  24.60992343  15.06071502  13.30971858]",907.9596674189286,39645
10,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 12.24798464 -51.41322884  31.83230663 -70.16776178 -84.88667569
  29.89284337 -17.23687256  17.84729239  41.54141636  29.93984493]",905.941739334174,42105
11,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 45.2468672  -83.0314692  -19.69905889 -67.11501579 -78.85066603
  28.5107554  -28.95470098  33.93587096  39.47124809  59.60084105]",917.9092479151976,38488
12,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 15.52538272 -45.67732968  36.45547133 -94.35474179 -54.12484067
  22.38126334 -34.9077597   24.43871244  17.42683708  13.24048293]",907.1801340204656,40963
13,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 28.85588975 -53.39396528  12.75817809 -73.31245916 -50.9645801
  29.86533908 -24.47637721  17.93814185  50.73461157  30.01363049]",903.9837876690652,41994
14,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 30.77030581 -42.1988946   31.61147144 -47.14598656 -52.08231766
  30.11383566 -34.26877795  42.11980716  38.5323644   16.9556493 ]",903.9798362326896,38753
15,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 32.59546344 -53.41135121  26.19394438 -47.0734601  -84.19477394
  22.52898667  36.32035013  24.61532611  16.54168718  13.30427248]",915.2877534061836,49468
16,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 33.77583909 -41.9527752   10.04693461 -73.18362779 -67.01605816
  30.4031281   10.8177512   66.90039555   4.57425135   3.8948543 ]",916.1084734369932,41856
17,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 4.70418323e+01 -5.99179836e+01  1.78307793e+01 -2.42785663e+01
 -5.75512047e+01  2.22961545e+01 -3.78081451e+01  8.43776742e-03
  1.54755828e+01  2.63710200e+01]",912.6284872828276,47499
18,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 11.62307481 -45.89600963  59.3421286  -83.55100776 -64.67817389
  38.8500637  -37.82807793  19.45604602  52.45576468   4.07811645]",905.9702331311448,40406
19,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 29.39527672 -58.8672729   66.95013821 -43.97284231 -31.67709673
  29.86878759 -75.78348091  17.94114335  39.8616437   30.05012422]",912.9350414755858,42977
20,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 12.70877739 -56.84255395   4.88498477 -33.50639842 -56.26087092
  14.91590426 -48.93478276   7.10003938  30.70276683   9.66377624]",908.9546264760208,41497
21,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 27.97352027 -75.49125624  17.94784304 -23.66960219 -57.0525103
   7.29490721 -37.32906036 -10.37209629  41.13767868   6.02377553]",911.4137548252615,46840
22,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 27.47618542 -70.06172318  34.63160744 -39.5758134  -44.42760125
   7.31697977  -9.16414849 -10.40975642  52.06630029   6.01785406]",907.959667420498,45763
23,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 28.26010726 -75.69218238  39.41888614 -77.50285955 -70.30448849
  29.25936826 -20.65343223  17.99930005  41.26389449  29.94095373]",904.2676238108056,45077
24,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 49.61506994 -55.57728391  40.98660257 -68.25540777 -92.70113881
  29.8288421  -33.00011661  17.99705547  25.34796798  30.61323417]",910.0107806548344,46974
25,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 31.85529623 -53.14454639  22.50471994 -80.89410303 -36.37801534
  14.91590451 -27.78500109   7.1000396   16.77911737   9.66377596]",905.969754343442,36922
26,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 27.47612458 -70.06168681   4.7049084  -42.83087109 -32.72773397
  15.16358517 -38.23426787  31.27921282  52.06630565  -3.39722142]",907.9596676311476,40043
27,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 29.89967845 -64.32897911  57.49592409 -28.69382763 -54.75279095
  22.49738157 -12.0818426   24.61139667  28.98308253  13.30852662]",905.9752876965522,51395
28,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 44.70444937 -77.55851437  57.51366982 -28.69356455 -54.6630307
  14.91580009 -12.07756058   7.10005394  50.34743515   9.66361033]",907.9596676041448,42968
29,f9,10,10,9999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ 33.77354723 -41.94962931  45.56692828 -60.68744231 -70.14620327
  31.2208713  -41.39869976   1.9461543    4.57407417   0.4324151 ]",907.9596674406529,37941
