execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
10,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-170.37890869   13.59046348  -85.82420408  -69.55819575   19.37796315
  -29.90554556  -16.25321206   62.82997349   36.45036822   30.42315149
  -39.67245652   29.44841708  117.32224933   15.20355357   31.18514318
   12.12335859  -38.09695893   77.55703233  -95.50339796  -38.27829239
  -52.7616553    47.57902376   54.58730234   46.52689948  -86.16266311
  -64.86565988   26.79163762   26.28893025   52.00096982  -14.34374546]",424.7950062534392,109226
11,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-168.51859267    6.49386517  -91.87830345  -62.04644489   18.98348381
  -23.65452486  -13.75448026   62.23446588   30.76007432   28.52654994
  -39.75876372   27.37612899  118.57306076   15.01020063   34.71048975
   16.54033177  -37.28653404   77.56903813  -94.30071741  -38.336907
  -52.64342969   47.63408855   50.63143162   40.60839479  -87.48797826
  -67.61886372   26.82151787   27.40788391   51.43405621  -20.78690979]",425.9402158131642,144858
12,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-140.96112409  -25.69239836  -74.76292578  -95.42938126   -1.73836381
  -21.45464789  -37.44354176   83.0312755   -31.47356138  -11.7004881
  -39.68963089   -6.82745841  141.66522431  -69.08062138   43.26925201
   38.15258996   23.21308729   86.47434315  -45.1500373   -38.15833005
  -35.17888233    6.0919874    33.435279      4.0495823   -85.31385069
  -65.33567546   24.34603353  -18.58165576   64.33347658  -55.68410081]",513.8651719134557,105855
13,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-170.73502024   14.3448791   -84.37375119  -71.35789064   19.43690773
  -32.76070189  -16.70486208   62.96617172   37.59101965   31.17662134
  -39.68140737   29.98691199  116.8481281    15.05644265   30.48587027
   11.63943819  -38.0290905    77.47638588  -96.02226256  -38.31459839
  -52.78661958   47.57188364   55.18139725   48.2321017   -85.79428058
  -63.64266138   26.84499023   25.9488855    52.08325581  -12.94929333]",424.4886762804945,109406
14,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-169.66074394   10.75862195  -88.43517892  -66.65423447   19.18527738
  -26.44283081  -15.12720789   62.55735002   33.80252367   29.68906977
  -39.76198352   28.33040915  117.58083277   15.21144102   33.15162927
   13.892174    -37.85813866   77.42875485  -94.65779749  -38.2411939
  -52.7258112    47.6430106    53.00245655   43.55833475  -86.69688643
  -65.63140006   26.8864148    26.77680468   51.78133157  -17.72363299]",425.3269358742251,140636
15,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-171.30501032   15.39786123  -80.25161401  -75.71409611   19.52253933
  -42.7903045   -16.24716381   63.00856223   41.37988007   32.8492418
  -39.75847732   29.34365166  116.01177026   14.44426953   28.25337078
    9.86088871  -37.88703858   77.51906131 -103.27153844  -38.29490989
  -53.03630938   47.65990568   59.22662679   53.44208489  -85.37775587
  -58.84631929   26.82039771   25.44336729   52.74210186   -8.26350058]",423.3496553313629,130016
16,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-169.29744462    9.21609091  -90.80673581  -64.53179539   19.01138236
  -24.85187351  -14.6170077    62.44671968   32.46663306   29.29458633
  -39.66994661   27.9241845   117.94277639   15.12848206   33.81079088
   14.76225659  -37.62880992   77.52858753  -94.36708451  -38.28719678
  -52.60843712   47.57865217   52.04664811   42.50343505  -87.12870916
  -66.44213099   26.84339831   26.96318648   51.54426331  -18.66668709]",425.635816614752,100327
17,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-166.01497605   -2.00414127  -95.21036819  -55.6108248    18.81486671
  -22.8213811   -10.41115357   61.35022273   26.92723866   27.85218327
  -39.68872458   27.01544903  120.37808727   13.87020597   38.78006611
   22.97242558  -36.39506605   77.51801975  -94.23960007  -38.14062489
  -52.27025038   47.57098476   45.89079126   38.25732277  -89.49331861
  -72.04533793   26.78847603   28.90166046   51.37544015  -25.17837736]",427.1577962352433,138380
18,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-170.54035744   14.3028046   -84.19232008  -71.06514162   19.42098481
  -32.10081565  -16.47980499   62.8715399    37.06384799   30.81985209
  -39.71919497   29.84693448  116.9778608    15.16601473   30.80002308
   11.6005048   -38.18271386   77.5382449   -96.19096072  -38.26465998
  -52.76512144   47.57845259   55.04071998   47.46073124  -86.0036476
  -63.7873426    26.79589986   26.09854236   52.10365083  -13.2799618 ]",424.5550739214722,96047
19,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-169.96367827   13.78010144  -85.30288603  -69.80943118   19.32366778
  -30.71040369  -15.78958079   62.80939421   36.67236682   30.37422996
  -39.74647394   29.64408685  117.03578149   15.18471766   30.98878039
   12.24486022  -38.02370238   77.52473351  -95.08674517  -38.25882744
  -52.72463843   47.59034193   54.50142255   46.80562682  -86.16259759
  -64.5036634    26.75387615   26.25000371   51.867754    -14.12110318]",424.7645259070948,98556
20,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-170.2707818    13.167402    -85.92916024  -69.52869428   19.31799935
  -29.48615817  -16.09579952   62.6878834    35.78536858   30.33311106
  -39.68086903   29.10089019  117.35915259   15.23492584   31.54875581
   12.29806843  -37.98296138   77.59989474  -95.07459466  -38.27846873
  -52.83048671   47.47193405   54.33368329   45.94935886  -86.48229304
  -64.83828103   26.81407126   26.37994117   51.87958506  -14.87576248]",424.8696496189083,175508
21,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-144.60505091    1.0331936   -93.77840432  -57.85471057   18.83325384
  -23.02974627  -11.49663269   54.76952203   28.11357418   27.95918878
  -39.68496325   27.11150886  136.63104385   14.32135498   36.23939108
   77.56067283  -36.65291249   77.53698741  -94.24613845  -38.26135503
  -49.93140978   47.57329107   47.5710771    39.03892521 -106.46186762
  -70.16146026   26.80102165   42.06867934   51.39345108  -23.48877983]",429.3167312187596,100320
22,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-141.39559454   12.80243511  -85.91133904  -69.08271773   19.2601675
  -29.75597324  -15.77738985   53.78271452   36.22221883   30.25893003
  -39.69168132   29.33592773  138.99436556   15.17985554   31.41974163
   85.69717267  -37.9580964    77.50829187  -95.33140076  -38.2791316
  -49.60328202   47.5899043    54.12428251   46.12537    -108.95943921
  -64.63665045   26.82689509   44.01186332   51.92459819  -15.04178266]",428.43040450202153,117208
23,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-167.95834531    4.00068334  -92.9150881   -59.9682008    18.86543834
  -23.26172446  -12.69632539   62.04146078   29.65928386   28.26116609
  -39.68557375   27.21416109  119.00191778   14.76855579   35.52984301
   18.25300827  -37.18662804   77.53094686  -94.26299433  -38.25443381
  -52.60488634   47.5987264    49.32173512   39.74622809  -88.26151582
  -68.71575889   26.8349073    27.69567544   51.42500706  -22.10812643]",426.21844181510494,98153
24,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-171.20817444   15.81133251  -81.2856176   -74.93807768   19.59372361
  -40.8250844   -16.57923387   63.00890809   40.76566885   32.71454694
  -39.65064191   30.0227963   116.31677053   14.59021097   28.71678668
    9.97584673  -37.90600109   77.52915051 -101.44484307  -38.29494406
  -52.91079542   47.59194559   58.06979554   52.6412829   -85.79869086
  -60.58891158   26.80880778   25.59826405   52.66464821   -8.90988455]",423.6517726202841,99341
25,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-168.16967076    4.93950236  -92.83246688  -60.49478311   18.8670422
  -23.22140999  -12.93684034   62.02740374   29.78006978   28.37093757
  -39.67375714   27.004675    118.98470213   14.86350822   36.12890173
   17.7243388   -37.21314337   77.55752429  -94.31862698  -38.21762147
  -52.50024348   47.58369781   49.5062647    39.84064795  -87.99131903
  -68.37292546   26.78762531   27.62004498   51.38012049  -22.11561652]",426.2161400884613,93233
26,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-170.35305282   13.56597023  -85.36835273  -70.16590882   19.32251936
  -30.45631418  -16.26496263   62.77374159   35.90454806   30.35374048
  -39.68957647   29.46436127  117.43340413   15.13007156   31.11880481
   12.03608433  -37.97170517   77.54905424  -95.57722934  -38.25586879
  -52.72580897   47.566101     54.36858017   46.51235244  -86.19456574
  -64.24023586   26.76541669   26.24036996   51.99125702  -14.49929599]",424.7750300117062,102654
27,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-171.28620469    9.77750605  -75.60993592  -78.20916419   19.15665501
  -51.14811407  -10.89893345   61.55279273   44.97396861   32.99381639
  -39.70470957   25.55104225  108.12856059   14.86096775   26.76528346
   11.86724741  -37.03739696   77.47854942 -112.95459515  -38.26799382
  -56.11741078   47.58222558   67.89666258   56.39066288  -85.26147759
  -45.85786888   26.82120446   20.93051252   53.29731683   -6.18150828]",421.7305234450495,100107
28,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-168.82222885    7.48725738  -91.01593192  -62.77488509   18.81857794
  -24.26764211  -13.9489603    62.2970218    31.61106231   28.7465461
  -39.71577271   27.64039691  118.34114511   15.08217949   34.26438297
   16.0298583   -37.56981697   77.5225815   -94.28692979  -38.24873428
  -52.55689863   47.60182221   51.17050652   41.35870533  -87.35354347
  -67.16856833   26.83413511   27.21018967   51.48843504  -20.04004527]",425.8015455808144,169700
29,f4,30,20,14999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-168.43360255    6.12981166  -91.71472971  -61.82747855   18.90127131
  -23.81732559  -13.44337792   62.20820735   30.43536326   28.52625388
  -39.69573684   27.45605922  118.5949787    14.92484498   34.68659735
   16.68664261  -37.33905793   77.54534334  -94.25889263  -38.25178265
  -52.5275276    47.64363902   50.63425855   40.61904568  -87.6231575
  -67.62863894   26.78128739   27.39610544   51.4337923   -20.87226977]",425.96098684280486,100104
