execucao,funcao_objetivo,dimensoes,tamanho_populacao,total_geracoes_realizadas,range_position,omega,reduce_omega_linearly,range_speed,cognitive_factor,social_factor,best_particle,best_fitness,out_bounds
0,f2,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-22.86081877  47.08692918 -30.20445315   4.56855805 -53.49741096
  16.31677224 -37.92450667  24.65279382  30.27419038  39.70384604
  -7.91412068 -66.58850234 -43.36343564  66.13317526 -55.61909325
  52.13000686   6.13488196  79.3816747  -67.4922081   -9.17072085
 -62.93561595  73.90293462  36.27780987  43.98541706  50.76848709
  58.9908827  -66.49001144 -16.03541114 -38.42069615  48.01147327]",14557.080416133576,89214
1,f2,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[ -69.66979908   47.08548939  -30.20558551    4.56537842  -53.49596991
   16.31713761  -37.92440723   24.65265585   30.2742407    39.7042115
   -7.91325041  -66.58859106  -43.36364499   66.13397686  -55.61957674
   52.13088577    6.1346786    79.38168529  -67.49219762   -9.17143103
  -62.93569308   73.90370997 -137.11593589   43.98557535   50.76852348
   58.99122673  -66.49046474  -16.03474615  -38.42071926   48.01085255]",3791.9636595745487,76694
2,f2,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-54.75566903  47.08527911 -30.20571454   4.56517664 -53.4961135
  16.31707957 -37.92450475  24.65220652  30.27434138  39.70425959
  -7.91343545 -66.58868535 -43.36359426  66.13360399 -55.61952928
  52.13071592   6.13477279  79.38156907 -67.4918724   -9.1714564
 -62.93629314  73.90382195 -81.86978825  43.98566105  50.76763955
  58.99113057 -66.48987689 -16.03456148 -38.42075045  48.01093301]",210.0536440853314,80464
3,f2,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-56.23383717  47.08535772 -30.20569989   4.56510472 -53.49619962
  16.31643337 -37.92455674  24.65274873  30.27425474  39.70426689
  -7.91334271 -66.58854753 -43.36363091  66.13396246 -55.61904329
  52.13076768   6.13480192  79.38145403 -67.49184954  -9.1716301
 -62.9352353   73.90368491 -87.34555428  43.98557453  50.76842435
  58.98962459 -66.49009658 -16.03469009 -38.41964839  48.0108721 ]",277.24431948069173,91186
4,f2,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-54.54348872  47.08609777 -30.2039827    4.5656314  -53.49673662
  16.31905875 -37.92293436  24.65280009  30.27457117  39.70588833
  -7.91326327 -66.58899582 -43.36403967  66.1321702  -55.6184463
  52.12697983   6.13523494  79.38103836 -67.49113492  -9.17234209
 -62.93461011  73.90578932 -81.08349352  43.98565219  50.76883444
  58.99290228 -66.49406801 -16.03511792 -38.42099702  48.01162605]",289.2233656472787,88399
5,f2,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-53.59605568  47.0857327  -30.20538652   4.56569318 -53.49628771
  16.31583112 -37.92459399  24.65245051  30.27430613  39.70435705
  -7.91354068 -66.58847146 -43.36452269  66.13400857 -55.61967166
  52.13086107   6.13479929  79.38153719 -67.49193962  -9.17163192
 -62.9355511   73.90366469 -77.57463637  43.98570132  50.76864475
  58.9911155  -66.49029682 -16.03485146 -38.42059753  48.0109305 ]",206.2039676003484,87164
6,f2,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-37.58523862  47.08443909 -30.20497527   4.56593257 -53.49594246
  16.31739446 -37.92467351  24.65153075  30.27412777  39.70493891
  -7.91215235 -66.58792589 -43.36412182  66.13379014 -55.61950127
  52.13023654   6.13492237  79.38214127 -67.49131463  -9.17112992
 -62.9359713   73.90340227 -18.26449503  43.9840349   50.76812268
  58.99124426 -66.49200192 -16.03529071 -38.42526174  48.01099827]",4236.798318133284,79592
7,f2,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-54.58266153  47.08563022 -30.20534549   4.56295557 -53.49615149
  16.31651626 -37.92435283  24.65294996  30.2744667   39.70377993
  -7.91335521 -66.58882537 -43.36364535  66.13557759 -55.61877912
  52.13171063   6.13475775  79.38125496 -67.49214434  -9.17156556
 -62.9321632   73.90393797 -81.22863504  43.9856484   50.76846194
  58.98982368 -66.48989439 -16.03506631 -38.41865214  48.01085081]",245.5297848041184,90688
8,f2,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-37.86747157  47.0857907  -30.20508721   4.5652362  -53.49625006
  16.32262115 -37.92481374  24.65352065  30.27450094  39.70042705
  -7.91318136 -66.58749184 -43.37626842  66.13572346 -55.61945129
  52.13081549   6.13545599  79.38157778 -67.48756451  -9.17174053
 -62.93556246  73.90065265 -19.30865368  43.98574247  50.77390163
  58.99070172 -66.49073071 -16.0363603  -38.41958924  48.0109484 ]",4353.9505205866735,78161
9,f2,30,10,29999,"[-100, 100]",0.9,True,"[-50, 50]",2.0,2.0,"[-53.59571759  47.08556857 -30.20557301   4.56585139 -53.49609479
  16.31769344 -37.92457109  24.65275573  30.27392194  39.70432471
  -7.91325881 -66.58870443 -43.36444195  66.13445531 -55.61951746
  52.13182681   6.13502765  79.38157906 -67.49189352  -9.17133883
 -62.93580456  73.90351544 -77.57230609  43.98549862  50.76942081
  58.99126126 -66.49033475 -16.0347339  -38.42075429  48.01104884]",207.7324072549454,92678
